PID	PGID	SID	PPID
1	1	1	0
6	6	6	1
11	11	11	6
13	13	13	1
15	15	15	1
19	19	19	1
22	22	22	1
23	23	23	15
24	24	24	22
33	33	33	1
36	36	28	1
38	38	38	1
39	39	39	1
47	47	47	1
52	93	1	11
53	53	53	19
61	37	37	1
65	65	65	1
67	67	67	22
77	77	77	1
81	81	81	1
85	85	85	1
89	89	89	53
92	92	49	1
93	1	1	1
98	22	1	67
102	102	102	1
103	103	103	33
104	104	104	6
106	106	106	1
108	197	1	1
111	111	111	1
113	1	1	1
115	115	115	1
118	118	1	1
119	38	38	38
121	49	49	1
126	126	126	1
128	128	26	1
129	129	1	1
130	130	130	128
131	131	131	103
132	132	1	1
133	28	28	1
136	1	1	1
138	138	138	1
140	53	53	138
141	461	1	1
143	143	135	1
144	1	1	1
145	145	145	1
147	12	12	1
151	151	151	1
153	1	1	1
156	1	1	1
161	197	1	1
162	1	1	1
164	164	164	106
165	165	165	1
167	167	167	1
168	168	168	1
169	2613	1	85
170	170	170	93
171	171	171	92
172	172	172	165
175	175	175	1
178	206	135	1
180	39	39	39
181	181	181	118
183	183	183	1
184	184	184	1
188	188	188	1
189	37	37	61
190	190	190	1
193	193	193	15
195	195	195	1
197	197	197	1
199	84	24	1
200	200	200	67
203	5	5	1
208	208	208	151
213	213	213	1
215	206	135	178
218	218	218	1
219	219	219	81
221	221	221	128
227	227	227	1
228	228	228	1
231	1	1	113
233	233	233	1
240	240	38	167
241	31	31	1
249	249	249	1
252	37	37	61
253	1	1	93
256	256	256	228
257	257	257	1
260	12	12	147
263	28	28	1
264	264	264	119
266	266	266	195
269	269	269	47
270	923	28	1
271	110	110	1
272	272	272	1
274	274	24	1
276	1	1	1
277	28	28	115
283	283	283	167
286	50	1	190
288	288	288	266
290	20	1	1
292	292	292	19
293	293	1	1
294	662	28	1
296	296	28	172
298	298	34	1
301	53	53	1
302	302	302	169
306	28	28	175
307	307	1	1
309	309	102	102
310	310	310	11
311	1	1	85
313	313	313	77
314	314	314	165
317	317	317	1
319	319	319	1
323	66	66	1
324	766	1	307
325	325	325	1
327	28	28	1
328	328	328	310
332	332	332	65
335	335	335	1
337	337	337	1
338	28	28	184
339	339	31	1
340	340	31	339
341	341	341	1
342	342	342	1
345	345	345	310
347	138	138	138
348	348	348	302
352	352	38	167
358	358	358	1
361	361	361	1
362	362	362	1
364	1	1	1
366	366	366	1
367	367	1	1
371	371	371	53
373	373	373	1
374	374	114	1
382	382	382	190
385	385	385	1
386	386	386	1
388	388	388	1
391	1	1	364
392	1	1	1
396	138	138	347
397	1	1	367
400	400	400	1
401	401	401	332
404	404	404	1
406	110	110	271
407	151	151	1
409	409	409	1
411	411	411	1
413	413	413	1
414	414	332	401
415	415	415	1
417	417	417	324
419	419	419	1
420	34	34	1
422	128	26	128
423	38	38	1
424	1	1	1
425	425	81	81
426	426	426	1
427	427	1	385
428	428	428	1
431	431	28	277
432	432	432	1
434	20	1	1
436	436	436	1
444	444	444	1
445	28	28	184
446	446	446	162
447	447	447	1
448	448	448	1
450	1	1	1
451	110	110	271
452	1	1	413
453	453	453	450
454	454	454	190
456	456	456	1
457	783	99	448
460	460	460	456
461	461	1	1
462	462	462	1
463	28	28	115
465	1	1	392
467	467	24	1
468	468	49	171
469	469	469	213
470	28	28	263
474	187	187	1
478	478	1	1
480	480	1	168
481	332	332	414
482	482	482	115
484	484	484	52
489	206	135	1
491	19	19	1
492	492	492	434
494	494	494	170
495	5	5	203
498	498	498	1
500	181	1	1
501	1	1	269
507	368	5	1
509	1	1	1
510	28	28	463
511	511	511	1
515	515	515	89
520	520	520	141
521	1	1	93
523	523	523	307
524	524	524	1
525	525	525	523
526	1	1	1
527	354	354	1
530	530	530	1
538	1	1	1
540	1182	135	215
541	1273	332	332
542	542	542	200
544	56	56	1
545	545	545	1
547	547	547	1
549	549	549	1
550	550	550	1
554	554	554	1
555	1	1	1
557	331	331	1
560	560	560	406
561	561	561	538
562	562	562	323
563	783	99	1
569	569	569	193
570	570	135	1
571	571	571	337
572	19	19	292
573	573	573	1
576	576	576	1
578	578	578	572
579	579	579	136
584	23	23	23
585	908	28	463
586	1	1	153
587	587	587	1
588	588	15	15
590	590	590	1
592	1	1	144
594	594	594	588
596	34	34	1
597	49	49	121
599	599	599	1
600	1	1	256
601	1	1	1
603	964	1	1
605	605	28	145
606	606	19	1
610	181	181	1
611	611	1	1
613	1	1	118
614	614	614	1
615	38	38	352
617	1	1	434
618	618	618	527
620	131	131	131
621	621	316	1
622	43	1	1
623	1	1	611
625	28	28	585
626	626	626	545
630	630	630	215
631	631	1	456
633	275	275	1
635	635	635	1
636	636	636	19
638	638	1	276
640	640	640	24
641	641	641	450
642	1	1	169
645	645	312	1
646	646	646	1
647	43	1	1
648	648	648	1
649	649	31	1
652	652	1	132
653	653	653	641
654	81	81	1
655	345	345	345
656	1	1	256
657	316	316	621
661	661	661	1
662	662	28	463
665	45	45	361
667	667	667	1
672	672	672	1
674	135	135	215
676	197	1	587
677	50	1	480
678	43	1	276
679	132	1	1
680	102	102	309
682	682	682	662
683	390	1	1
684	684	684	111
685	84	24	511
686	686	686	523
687	687	687	1
688	37	37	1
690	298	34	298
694	694	694	1
696	1349	28	172
697	175	175	549
698	698	698	1
699	699	699	1
702	702	81	425
703	703	703	93
705	705	1	1
706	39	39	39
707	1	1	195
708	783	99	426
711	711	711	696
713	1195	31	1
717	717	717	391
718	718	1	1
719	719	719	1
720	720	1	586
721	314	314	1
723	723	723	1
725	37	37	252
727	49	49	1
728	728	38	167
729	133	28	133
731	49	49	121
733	288	1	1
737	181	1	500
738	1	1	600
740	740	228	1
742	742	742	335
743	12	12	147
745	28	28	463
746	1	1	388
747	747	747	1
748	50	1	118
750	750	750	672
753	753	49	1
754	28	28	729
755	460	1	460
758	163	163	1
759	759	759	1
760	1	1	1
762	762	762	1
765	28	28	338
766	766	766	1
767	63	1	111
768	1	1	328
771	771	771	1
772	772	772	711
777	777	1	579
779	779	779	684
780	780	780	1
781	781	781	1
783	783	99	563
784	784	784	1
785	785	785	337
786	371	53	1
787	787	787	396
789	28	28	1
792	28	28	294
795	795	53	386
797	797	797	646
798	798	798	594
799	628	86	1
800	800	800	494
801	801	801	635
802	1	1	256
804	804	804	1
806	806	806	444
807	1	1	733
814	31	31	339
817	337	337	784
818	862	1	707
821	165	165	165
823	823	823	271
824	110	110	1
827	827	1	388
828	330	23	584
830	298	34	298
834	834	49	233
835	835	835	584
837	837	837	1
838	1	1	807
839	28	28	1
840	53	53	140
841	841	841	286
843	296	28	296
844	844	844	1
845	845	845	260
846	1	1	11
847	447	447	447
848	1	1	623
849	31	31	1
851	851	851	795
853	853	853	672
857	314	314	1
858	858	858	1
859	859	859	747
860	860	37	189
864	864	864	785
865	865	865	1
866	866	1	707
867	867	867	1
869	869	869	392
870	1	1	768
871	122	122	1
873	873	873	694
874	874	874	626
875	875	15	1
877	877	447	847
878	43	1	382
881	881	881	1
882	1	1	65
883	392	1	1
885	354	354	1
886	886	886	727
887	887	887	622
888	888	888	1
889	889	889	1
892	23	23	1
893	354	354	885
894	502	20	1
895	895	895	104
897	467	24	685
898	38	38	1
899	899	899	845
901	402	402	1
902	1	1	391
905	337	337	817
906	906	906	11
907	907	1	1
908	908	908	772
910	910	89	1
911	911	337	784
913	316	316	1
915	19	19	292
916	916	447	447
919	1	1	720
920	920	438	1
921	921	921	1
922	922	922	113
923	923	28	1
924	924	924	447
925	925	23	1
927	1182	135	1
928	928	1	1
930	149	149	373
933	1180	28	711
934	1	1	65
935	266	266	266
936	936	569	1
938	938	31	649
939	37	37	860
940	37	37	1
941	941	941	648
942	942	942	697
943	943	1	1
946	1	1	1
947	28	28	1
948	86	28	772
949	949	949	386
953	37	37	860
955	955	955	467
956	84	24	921
961	337	337	905
963	257	257	257
964	964	1	144
966	966	966	1
967	967	967	635
968	354	354	1
969	49	49	753
973	973	973	397
974	19	19	1
975	1	1	324
977	49	49	468
978	50	1	966
979	1	1	848
980	980	618	618
981	981	618	618
982	43	1	1
983	983	983	145
984	984	38	1
986	986	1	509
987	1	1	311
