PID	PGID	SID	PPID
1	1	1	0
12	2	2	1
24	24	24	1
25	25	25	1
30	30	30	1
37	37	2	25
41	41	41	1
47	47	47	1
48	48	48	1
53	2	2	1
54	54	54	53
57	57	57	1
61	61	61	1
62	62	39	1
65	65	65	1
66	66	1	1
67	67	67	62
70	70	70	1
71	71	71	1
74	2	2	41
78	1317	3	1
79	79	79	1
83	83	83	1
90	90	90	1
91	91	91	53
92	92	92	1
99	44	44	1
102	102	102	91
116	116	116	1
121	121	121	1
124	124	2	1
127	127	127	1
128	128	128	1
134	134	134	99
140	140	140	1
144	144	144	116
147	2	2	1
151	151	151	1
154	154	154	1
158	158	158	70
160	160	160	1
163	163	163	158
166	166	166	41
170	2	2	54
174	100	100	1
175	175	175	54
176	176	176	1
181	181	2	1
182	608	38	1
183	335	90	90
185	185	185	1
191	191	191	1
192	1278	2	1
194	194	194	1
197	18	18	1
198	198	38	1
201	54	54	54
202	13	2	1
203	203	203	83
204	8	2	1
214	214	214	1
215	215	38	203
219	219	219	1
221	203	38	203
222	222	222	166
223	223	223	70
228	228	2	1
230	2100	38	1
231	231	231	1
234	234	234	116
235	235	235	47
243	243	243	194
248	248	248	158
249	249	249	234
252	252	252	83
254	254	167	1
259	259	259	181
260	260	260	151
262	262	167	1
263	263	263	1
265	265	265	1
273	4621	39	1
274	274	274	154
276	276	276	57
279	279	3	140
280	280	280	1
282	282	282	144
284	284	284	254
285	285	285	1
289	289	213	263
291	291	291	1
292	292	292	1
295	295	97	1
296	231	18	1
297	297	297	1
301	301	301	273
302	44	44	71
303	38	38	1
304	304	304	160
308	308	308	231
316	12	2	1
317	181	2	181
324	324	324	191
325	325	325	1
327	327	97	1
328	328	328	301
330	2	2	1
331	331	2	1
335	335	335	1
336	336	336	282
340	44	44	99
342	342	342	259
344	39	39	301
345	345	345	1
351	351	351	301
352	352	129	176
353	353	353	1
356	356	356	1
357	357	357	263
361	361	361	1
362	85	85	1
363	141	141	1
365	365	2	1
368	368	368	1
369	369	47	1
370	370	140	140
372	372	372	41
374	374	374	1
376	44	44	302
380	213	213	289
381	381	381	57
382	382	39	116
386	386	386	1
388	388	388	57
391	391	391	71
392	392	392	198
393	48	48	1
394	394	291	291
396	396	396	1
397	397	397	74
398	2	2	1
401	13	2	1
402	402	402	394
405	405	405	394
406	406	406	382
407	407	407	1
412	412	412	308
414	414	414	1
417	417	417	1
418	13	2	1
419	419	419	203
425	425	425	147
427	427	427	1
430	90	90	335
432	46	46	1
433	433	433	284
434	434	434	1
437	437	437	124
438	438	438	1
440	24	24	24
442	442	3	1
445	2649	190	1
446	446	446	1
455	455	455	235
459	459	2	438
464	4687	280	280
465	465	38	92
471	471	471	1
472	18	18	296
474	474	474	432
475	475	475	1
476	476	476	1
478	478	478	154
479	479	479	398
487	141	141	1
491	491	491	48
494	494	494	1
495	141	141	1
497	497	190	445
506	506	506	1
510	510	213	289
513	513	513	1
514	356	356	356
515	515	515	372
516	516	516	12
517	39	39	506
519	2	2	479
520	213	213	1
521	521	521	183
522	522	522	1
524	524	524	430
525	525	525	1
527	527	239	1
528	291	291	402
529	529	529	1
530	530	530	1
534	289	213	1
538	39	39	234
539	356	356	514
540	540	540	1
544	2	2	1
546	546	546	170
547	547	190	1
549	549	549	1
550	550	550	1
555	555	555	465
556	556	556	527
557	557	557	1
559	559	2	1
568	568	568	1
569	569	569	1
570	2	2	1
572	572	39	1
576	576	48	1
579	579	579	47
584	584	584	388
585	585	585	1
586	586	129	176
590	590	590	1
591	238	238	297
592	592	207	1
593	593	44	1
594	270	270	1
597	597	597	1
600	600	83	1
602	602	602	1
607	607	607	1
608	38	38	1
610	39	39	1
612	612	612	1
613	216	46	1
615	615	615	53
616	616	616	1
619	619	619	525
621	621	291	528
623	623	623	1
627	289	213	520
629	629	629	1
630	630	38	1
632	632	44	1
633	633	150	1
634	634	634	1
636	13	2	401
637	637	637	176
648	364	364	1
649	649	649	1
654	38	38	1
657	657	3	1
658	658	658	249
659	659	659	194
660	657	3	78
662	662	662	295
664	664	664	182
665	38	38	654
668	668	668	248
670	670	97	662
672	672	672	1
674	2	2	1
678	1514	2	285
680	680	680	401
682	8	2	53
684	129	129	1
685	685	83	1
687	687	687	1
690	690	690	602
691	691	97	670
692	692	692	70
693	693	693	352
694	694	694	393
696	696	696	221
697	697	39	382
699	699	699	228
704	704	704	660
706	706	706	1
707	2	2	1
709	279	3	1
710	710	710	1
711	711	711	83
712	712	712	637
713	713	713	1
714	714	714	1
716	716	716	263
717	717	717	513
718	83	83	1
720	720	291	291
723	18	18	427
724	39	39	1
725	1278	2	1
726	726	726	519
729	729	729	317
733	733	38	92
735	735	735	292
736	736	736	713
737	13	2	1
738	738	738	1
741	741	100	174
742	8	2	204
743	743	743	592
747	121	121	121
749	749	749	636
750	750	750	593
752	752	27	1
757	757	38	1
760	760	760	556
761	761	761	1
762	535	38	1
764	38	38	392
765	765	765	445
769	769	769	1
771	771	771	1
774	774	774	1
775	39	39	1
777	777	777	1
779	779	779	765
781	781	781	690
782	782	782	324
783	8	2	699
784	784	784	685
785	785	785	569
786	7470	190	1
787	216	46	1
791	791	791	158
793	793	793	1
794	794	794	1
795	44	44	376
800	981	18	1
801	801	90	183
802	802	54	201
803	2	2	1
806	60	60	569
808	808	808	1
811	48	48	1
812	2	2	1
815	815	815	476
816	85	85	1
818	83	83	1
823	823	364	1
827	827	827	649
830	830	830	1
831	831	831	1
833	833	833	725
834	834	834	285
835	2	2	398
836	836	836	684
837	837	837	1
838	141	141	363
840	840	1	1
841	841	841	1
842	2	2	417
843	843	843	121
844	844	844	1
846	846	846	1
847	847	554	1
848	848	848	1
850	39	39	62
851	1647	239	760
852	39	39	724
853	181	2	317
854	854	854	336
855	855	855	265
857	13	2	837
859	859	2	1
862	862	862	455
865	865	865	1
866	190	190	765
867	867	867	402
868	3803	38	664
871	522	2	1
872	39	39	1
876	38	38	303
878	129	129	684
881	38	38	221
884	884	884	158
885	47	47	862
889	889	140	140
890	5813	97	670
891	891	891	522
892	892	892	801
895	895	895	859
899	899	899	524
902	902	902	866
903	903	903	1
905	905	38	154
909	909	909	1
910	910	407	1
911	446	446	1
913	291	291	394
914	914	914	735
916	916	916	1
917	368	368	368
919	653	169	1
922	922	478	478
923	923	923	1
924	924	924	555
927	927	927	716
929	2	2	1
930	930	930	1
931	181	2	1
932	932	932	432
933	933	18	1
935	183	90	916
936	936	936	1
937	167	167	1
941	941	941	859
946	83	83	784
947	38	38	392
948	948	948	1
951	951	951	1
954	954	954	230
955	1920	190	1
960	478	478	922
961	44	44	1
969	21	21	1
970	970	970	330
975	975	975	872
976	976	976	1
977	170	2	1
980	980	980	947
981	981	18	1
982	982	982	899
983	983	983	1
985	90	90	1
988	522	2	891
991	2	2	342
994	994	994	525
995	995	995	1
996	996	996	657
999	999	999	1
1000	125	125	1
1005	37	2	1
1006	2	2	316
1009	1009	190	1
1011	38	38	757
1014	1014	1014	522
1016	1016	1016	738
1018	38	38	1
1019	48	48	48
1020	5940	267	1
1022	1022	1022	844
1025	8	2	713
1026	1026	1026	1
1027	1027	129	684
1028	1028	1028	442
1029	1029	1029	1
1031	1031	1031	517
1033	1033	1033	372
1034	1034	1034	1
1035	1035	306	1
1037	1037	1037	324
1038	1038	1038	1
1044	1044	129	176
1047	1047	1047	388
1049	556	556	556
1050	234	234	234
1052	79	79	79
1053	125	125	1
1054	1054	1054	1
1056	1056	1056	1
1057	1057	1057	1
1058	190	190	1
1060	203	38	203
1061	1061	1061	544
1062	1062	1062	1
1063	1063	2	1
1064	1064	1064	988
1066	38	38	1
1069	1069	1069	419
1070	1070	1070	947
1072	529	529	529
1073	1073	1073	1
1074	156	156	1
1075	194	194	659
1077	1077	1077	1
1078	60	60	1
1080	1080	1080	243
1082	253	38	665
1085	1085	1085	594
1086	2	2	1
1087	1087	1087	905
1088	1088	2	680
1089	1089	280	464
1090	1090	291	405
1091	1091	1091	1018
1092	1092	1092	594
1096	325	2	325
1099	13	2	749
1101	1101	1101	929
1103	39	39	1
1105	1105	1105	1
1106	1106	1	976
1108	79	79	79
1109	132	39	1031
1110	44	44	1
1111	382	39	572
1112	1112	1112	1
1117	249	249	249
1119	39	39	506
1120	1120	1120	1
1123	1123	1123	497
1124	1124	466	1
1127	1127	1127	664
1128	335	90	1
