PID	PGID	SID	PPID
1	1	1	0
10	10	10	1
18	18	18	1
21	21	21	10
29	29	29	1
30	1	1	1
34	34	34	1
42	42	6	1
44	44	44	29
45	45	45	1
50	50	50	1
53	53	53	1
57	57	57	1
60	60	60	44
68	68	1	1
70	70	1	1
73	73	73	1
77	2	2	1
81	81	81	1
83	83	83	1
85	85	85	50
89	1	1	85
94	1	1	30
95	95	95	1
98	98	98	1
102	102	102	1
106	106	106	1
115	115	115	57
117	3855	60	60
119	119	119	30
120	120	120	1
122	122	122	1
123	1	1	1
125	125	125	1
127	127	127	73
130	2400	1	127
131	184	51	1
133	133	133	1
135	135	135	1
137	137	45	45
138	138	138	127
141	361	1	1
142	142	142	106
150	150	150	106
151	151	151	70
152	4149	6	142
154	154	154	77
155	155	155	130
156	156	156	85
158	45	45	137
162	162	22	1
167	167	1	1
172	2418	5	1
176	176	176	1
178	178	178	68
179	179	179	1
182	21	21	1
185	185	185	131
186	186	186	1
189	189	40	1
191	45	45	1
200	51	51	133
205	205	205	1
210	210	210	178
212	212	1	125
215	215	215	89
221	221	221	135
223	223	1	178
225	225	225	1
226	226	226	81
228	228	22	1
230	230	230	1
232	232	232	1
237	1	1	1
239	239	239	212
241	241	115	115
242	403	22	1
244	244	244	212
245	245	245	1
248	248	248	1
249	249	249	1
252	252	252	50
253	253	21	1
259	259	259	1
263	263	154	154
264	264	264	1
265	265	1	1
266	266	45	1
267	267	267	155
268	578	1	1
269	269	269	123
278	278	278	1
286	286	5	1
287	287	287	230
290	290	290	1
292	292	292	95
296	296	50	50
299	1	1	1
300	88	88	1
302	302	302	152
304	304	304	1
305	305	305	1
308	308	308	252
312	312	45	1
314	314	314	1
317	317	317	1
319	319	319	1
321	321	321	1
322	322	322	1
328	167	1	269
332	332	332	1
334	334	334	317
335	2473	88	1
336	336	336	1
338	338	338	44
339	339	339	1
341	341	341	154
342	342	342	228
344	223	1	269
349	349	154	341
351	351	351	77
352	44	44	44
358	358	358	10
359	359	50	1
360	360	21	253
361	361	1	1
366	366	366	70
368	45	45	245
375	375	203	1
377	377	60	117
382	382	382	352
385	385	385	317
387	1	1	299
388	388	388	1
390	390	390	98
391	1	1	1
393	393	214	1
394	394	394	70
402	402	28	221
403	403	403	342
406	406	406	1
409	409	6	292
410	410	410	308
412	412	412	377
413	413	413	1
418	156	156	156
419	419	1	299
421	421	421	332
422	422	422	10
430	430	430	1
435	435	435	1
440	440	440	44
441	303	1	1
444	444	444	1
448	184	51	1
449	449	449	1
453	85	85	85
455	455	455	34
457	457	457	249
459	459	459	387
461	461	461	1
462	6	6	409
463	118	118	1
465	465	465	1
466	466	466	1
467	1564	21	182
468	468	468	264
472	472	1	1
475	5	5	1
481	1	1	223
482	1	1	1
490	490	490	253
492	1442	50	1
493	493	493	1
495	44	44	338
497	497	497	1
498	127	127	1
499	499	499	1
501	501	28	1
502	502	502	1
504	504	504	264
508	497	55	1
510	510	510	339
511	352	44	440
512	512	154	341
513	513	513	441
518	518	518	366
520	520	520	249
521	521	521	1
522	522	522	421
523	264	21	1
524	524	524	1
526	526	526	1
528	528	528	1
529	60	60	412
531	531	531	137
532	1	1	1
535	535	21	1
537	537	537	499
541	541	541	57
542	34	34	34
544	544	544	1
545	1	1	1
547	547	547	267
550	156	156	156
551	551	551	1
552	552	552	1
556	55	55	1
558	558	558	1
563	563	563	1
564	155	155	1
565	565	34	542
567	567	567	457
568	568	568	245
569	569	569	119
571	571	571	352
574	574	574	265
576	576	576	462
577	577	577	393
580	156	156	418
582	582	582	1
587	587	6	142
589	127	127	1
591	591	591	455
593	593	593	1
594	594	594	332
599	1	1	299
601	601	601	410
603	603	603	94
604	474	474	1
605	605	605	308
606	606	606	1
610	127	127	1
611	611	611	1
612	54	1	1
614	614	614	1
617	54	1	344
619	5	5	1
620	620	620	419
621	327	50	1
622	622	622	444
624	624	624	529
625	625	625	1
626	626	626	1
627	627	627	125
628	241	115	1
632	632	632	237
634	933	45	191
636	636	636	475
638	638	638	223
639	5	5	286
640	640	640	1
641	303	1	151
643	643	643	1
646	646	646	305
647	647	647	1
649	649	649	1
652	652	652	44
657	657	657	1
659	659	659	1
660	660	660	286
664	664	664	278
667	667	667	1
669	669	669	1
671	688	88	1
672	672	672	245
674	674	674	68
675	675	6	528
677	162	22	1
679	679	679	221
680	680	680	558
682	45	45	45
683	683	683	1
684	684	684	674
686	686	686	1
687	60	60	60
694	221	221	221
695	695	695	156
699	45	45	1
701	701	701	223
704	275	275	1
707	40	40	614
708	708	127	1
709	709	709	708
710	710	710	1
711	9	1	178
715	715	715	45
716	1	1	387
717	717	717	1
718	718	1	1
723	1	1	1
726	726	726	1
727	50	50	601
728	728	728	621
731	731	731	695
733	733	733	127
734	22	22	1
735	735	735	683
736	356	356	1
737	151	1	1
739	739	739	453
740	740	55	497
741	80	21	1
744	744	1	711
745	745	745	686
746	746	746	649
747	747	287	287
748	748	748	299
749	749	555	1
750	750	750	734
754	60	60	412
755	755	755	117
756	756	756	723
757	757	757	1
759	305	305	646
761	272	1	532
762	154	154	154
765	765	765	520
767	567	567	567
769	769	769	45
771	771	771	98
772	772	772	1
773	1162	127	1
774	774	774	269
775	230	1	1
778	778	778	1
780	780	780	1
782	782	57	541
785	785	785	412
786	786	1	244
787	787	1	1
788	1	1	419
790	790	790	393
791	791	791	319
796	796	6	528
797	797	797	669
799	799	305	646
800	800	800	115
801	42	6	1
803	35	35	1
805	805	805	366
811	811	811	683
812	155	155	1
814	1	1	684
815	815	815	1
817	817	45	137
818	162	22	162
822	822	822	701
824	824	824	1
826	1	1	130
828	828	828	1
831	831	831	731
835	835	835	1
840	840	840	1
841	50	50	1
844	208	208	1
845	50	50	841
846	846	208	844
847	7335	22	1
848	848	848	1
851	851	851	1
855	855	855	189
857	857	679	679
860	860	860	1
861	861	861	328
863	499	499	499
864	864	243	1
865	332	332	421
870	870	870	1
871	871	871	1
873	469	55	1
874	874	874	1
876	876	876	694
877	60	60	624
881	881	881	1
882	882	882	430
883	388	388	1
885	885	885	223
887	887	887	1
889	889	1	1
891	21	21	21
892	892	45	449
893	893	893	1
896	896	896	568
897	21	21	467
901	40	40	1
902	902	902	622
903	903	903	1
905	1	1	1
910	910	1	1
913	913	913	413
915	1	1	1
918	918	918	1
924	264	21	264
925	45	45	1
929	929	929	1
931	931	931	664
932	932	34	1
933	933	933	568
936	936	936	375
938	938	938	1
940	940	19	1
941	941	55	1
942	6	6	1
948	948	60	412
949	949	949	21
951	1	1	178
952	1221	1	1
953	953	953	1
955	955	955	1
958	958	1	1
961	961	961	200
963	963	45	682
965	5	5	1
967	967	967	532
968	968	968	905
970	970	970	162
971	971	971	1
973	973	973	1
979	5	5	639
980	980	45	1
983	983	983	1
986	986	226	226
987	987	987	232
988	988	988	589
989	989	21	1
992	1	1	94
995	995	995	1
996	996	88	780
999	999	84	1
1000	1000	1000	462
1001	1001	50	1
1003	1003	203	936
1005	50	50	551
1006	1	1	1
1007	1007	1007	1
1011	44	44	571
1013	6	6	1
1014	728	728	728
1016	592	592	1
1018	1018	1018	1
1021	688	88	1
1024	688	88	1
1027	272	1	1
1029	1029	1	745
1030	1030	1030	1
1032	1032	127	610
1035	1035	1035	1
1039	1039	1039	589
1041	1041	1041	73
1048	127	127	1
1053	1053	118	1
1054	1054	34	542
1056	688	88	780
1057	53	1	53
1060	1167	28	1
1062	1062	1062	1
1065	1065	1065	1
1066	1066	225	225
1067	1067	459	459
1069	1069	1069	547
1071	234	234	314
1073	1073	438	1
1074	1	1	612
1075	1075	234	1
1080	1080	1080	1
1081	1081	1081	492
1083	1083	1083	741
1084	1	1	913
1086	1086	1086	727
1094	1094	154	1
1095	150	150	150
1098	1098	1098	1
1099	1099	1099	628
1102	204	204	1
1103	1103	1103	828
1104	1104	1	828
1106	127	127	1
1107	296	50	308
1109	4455	234	1
1111	495	44	871
1112	127	127	466
1113	1113	84	1
1114	1114	1114	461
1118	1118	1118	851
1120	1120	1	805
1121	21	21	467
1122	913	1	1
1125	1125	1125	1
1126	1126	1126	800
1128	1128	1	532
1129	1129	1129	1
1131	249	249	249
1132	1132	155	938
1133	1133	221	876
1135	1135	1135	522
1136	1136	1136	1
1138	55	55	1
1139	1139	1139	150
1141	1141	1141	1
1143	55	55	1
