PID	PGID	SID	PPID
1	1	1	0
5	5	1	1
19	19	19	1
23	23	23	1
26	26	26	5
29	10	1	1
36	36	36	29
39	39	39	1
43	43	43	1
47	47	47	1
49	49	49	1
51	51	51	1
52	3	1	49
54	54	54	1
55	55	55	19
62	62	62	1
68	68	68	1
69	69	69	54
70	3	1	1
75	75	75	1
78	12	12	1
82	82	17	1
84	84	84	51
86	86	86	1
88	88	88	82
91	91	56	1
97	97	97	19
100	100	100	91
101	756	1	1
103	17	17	82
104	94	1	1
107	13	1	1
108	108	1	36
109	1	1	1
110	110	17	82
113	113	113	86
115	115	115	84
116	116	116	1
122	122	122	51
125	60	1	115
128	128	56	100
130	130	130	52
131	2	2	1
132	17	17	1
133	133	133	97
135	135	135	1
139	139	26	26
143	17	17	1
146	146	146	1
149	149	13	1
152	152	152	1
153	153	153	100
155	155	68	68
156	156	156	97
160	1	1	70
163	94	1	1
164	17	17	1
166	166	166	1
171	171	171	1
172	172	172	1
175	17	17	110
176	17	17	88
178	178	178	75
179	179	17	86
180	180	180	1
182	182	182	86
184	3	1	1
186	186	186	51
187	187	187	55
188	188	188	1
189	189	13	166
197	108	1	1
199	94	1	1
200	1	1	1
201	3	1	104
203	203	203	1
205	138	138	1
206	206	1	1
209	209	209	1
217	217	217	1
218	32	1	1
219	219	219	1
224	224	224	1
225	3	1	1
226	13	1	133
227	227	227	1
228	228	228	1
232	232	232	164
233	3	1	163
234	234	234	1
235	3	1	1
236	236	236	201
237	237	237	203
239	239	239	1
241	17	17	179
242	242	242	188
244	116	116	1
245	1	1	1
248	248	248	1
249	10	1	1
253	253	1	1
256	256	256	219
257	257	13	1
258	258	258	1
260	260	1	156
261	261	114	1
263	263	263	1
266	266	266	235
267	267	267	1
270	17	17	232
271	271	271	1
273	273	273	199
274	274	1	253
277	277	277	236
281	281	281	1
282	282	282	201
284	284	284	219
290	290	290	100
291	291	291	1
292	292	292	1
297	297	297	271
300	144	1	1
301	301	17	132
302	302	302	248
306	306	306	203
308	308	308	1
311	311	311	203
312	17	17	1
313	313	1	1
317	134	134	1
318	318	318	68
320	320	320	69
322	51	51	51
323	323	323	201
324	324	324	172
326	3	1	253
327	327	327	1
328	328	328	320
332	43	43	1
333	5	1	1
334	36	36	36
335	335	1	1
336	336	336	333
337	3	1	1
338	210	210	1
339	2	2	1
340	144	1	333
343	343	343	1
344	94	1	199
346	1	1	1
347	347	347	1
348	144	1	1
349	349	349	334
350	3	1	1
353	353	353	1
354	354	354	166
357	118	1	260
359	359	359	1
360	360	360	104
361	361	1	156
362	3	1	249
364	3	1	39
367	367	1	197
368	17	17	301
369	369	369	253
371	371	371	257
372	372	372	143
374	3	1	1
375	375	375	1
377	13	1	1
378	378	122	122
381	381	381	349
383	23	1	101
384	17	17	368
385	385	113	113
387	387	387	377
388	388	388	349
389	23	1	274
390	390	390	1
392	162	68	68
393	3	1	1
394	394	394	23
