PID	PGID	SID	PPID
1	1	1	0
5	5	5	1
6	6	6	1
9	9	3	6
13	13	13	1
20	20	20	1
30	30	30	1
32	32	32	6
35	35	35	1
39	39	39	30
42	42	42	1
58	1060	2	1
59	59	59	1
65	65	65	6
75	75	2	1
79	368	57	1
80	80	80	1
90	90	90	1
92	92	92	1
96	96	96	1
99	99	99	1
101	101	101	1
103	103	1	1
107	107	107	1
109	109	109	1
110	110	1	39
116	116	116	75
119	119	119	1
121	121	121	1
125	1	1	1
126	126	126	1
127	127	25	90
137	137	137	1
139	4765	2	1
146	146	146	1
147	147	147	1
149	149	149	1
153	153	153	1
154	154	154	79
156	156	156	1
157	157	57	1
160	160	2	1
162	162	162	1
163	163	163	1
164	164	164	1
166	166	166	1
167	1005	57	1
168	168	168	1
170	170	170	1
173	638	2	58
174	174	174	156
178	178	178	1
185	185	185	1
189	189	189	107
206	750	5	5
210	210	1	1
211	211	211	154
213	213	213	1
217	581	2	1
224	889	12	99
230	230	1	1
238	238	238	1
242	242	242	1
243	243	243	1
246	61	2	1
248	2	2	1
249	249	1	1
250	250	250	1
253	253	253	1
254	6	3	1
261	261	261	206
266	266	266	1
269	269	269	243
270	270	270	1
272	51	51	109
273	273	273	1
274	274	274	1
275	1174	2	173
276	276	276	157
279	2	2	1
280	280	7	1
283	67	1	1
286	366	147	1
288	288	1	1
289	289	289	1
291	2	2	139
293	2	2	1
294	164	164	164
295	1	1	1
298	298	298	1
301	301	301	1
303	303	303	1
304	304	304	170
305	1541	117	1
306	306	306	1
307	307	307	125
311	311	1	1
319	319	1	1
328	576	2	75
329	329	329	254
330	330	330	1
331	331	331	1
334	334	1	1
338	338	338	1
341	341	341	289
342	342	342	311
344	344	344	79
346	752	135	1
347	347	347	1
348	348	348	261
350	350	350	1
351	351	351	1
354	354	354	1
355	355	355	1
356	356	356	1
357	357	284	1
359	359	359	1
362	362	362	1
364	96	96	96
370	370	370	1
373	373	373	295
374	374	374	30
377	377	377	9
378	383	2	1
380	380	380	1
381	381	3	377
382	382	382	1
384	2	2	217
385	638	2	1
387	174	2	1
388	388	388	304
393	1555	12	274
396	396	13	13
400	1	1	1
403	403	403	1
405	405	405	1
406	406	406	1
410	410	410	1
411	2	2	217
414	414	414	311
418	418	12	406
420	420	420	1
421	421	421	1
422	422	422	1
423	423	423	330
424	172	2	217
425	425	425	1
426	426	42	42
432	432	432	1
433	433	433	1
437	437	437	328
438	438	12	274
440	440	440	1
442	442	65	65
443	443	443	1
444	444	444	254
450	450	450	1
452	1	1	1
454	454	454	230
456	456	456	1
458	458	458	1
460	460	460	1
461	461	461	270
463	463	463	99
465	32	32	32
467	467	467	250
468	136	136	1
472	472	472	1
474	51	51	1
475	475	475	110
476	476	476	1
477	477	477	465
479	479	479	1
484	164	164	294
487	487	487	1
488	488	488	303
490	1	1	1
492	492	492	1
493	493	164	484
496	496	209	1
497	497	497	127
499	499	12	1
502	502	502	1
503	503	503	1
507	255	255	458
508	508	508	1
509	509	509	137
510	25	25	90
512	512	227	1
515	515	515	1
517	517	517	493
519	519	519	1
523	7	7	423
526	70	3	1
527	527	527	1
528	528	1	1
529	529	529	1
531	531	531	92
533	533	533	1
537	537	537	286
539	539	539	492
540	540	540	1
541	541	541	13
542	149	149	149
544	544	544	410
551	551	551	1
552	552	552	1
553	553	553	443
555	555	555	146
556	1	1	39
557	557	557	1
558	1174	2	328
560	560	560	1
562	562	562	1
563	563	563	422
565	4	1	1
570	570	570	248
571	571	571	418
575	575	575	1
577	547	16	1
578	578	578	1
579	579	579	1
580	580	136	1
581	17	2	1
583	4	1	578
587	587	587	1
589	2	2	116
592	1750	12	1
593	593	593	526
594	594	57	276
596	65	65	65
601	601	601	1
608	608	608	162
609	77	13	1
611	611	611	1
612	260	260	1
614	2121	1	1
615	67	1	509
617	617	617	1
620	1028	218	1
621	136	136	580
622	622	622	1
627	627	627	1
629	629	177	1
630	630	630	1
631	631	631	1
632	2	2	1
633	633	633	301
635	635	635	1
638	638	638	1
639	639	639	306
640	2	2	160
641	641	1	1
642	642	642	1
643	658	12	393
644	644	644	1
645	645	645	1
649	649	649	512
650	57	57	432
651	208	1	1
652	61	2	116
654	654	654	1
655	41	41	1
656	656	656	477
660	147	147	537
661	4	1	479
663	51	51	272
670	670	670	99
671	671	2	354
673	2	2	1
674	674	674	1
675	90	90	90
676	676	676	65
679	679	679	537
