PID	PGID	SID	PPID
1	1	1	0
7	7	7	1
12	12	1	1
13	13	13	1
28	1	1	1
37	37	37	1
39	39	39	1
40	40	1	1
41	41	41	7
46	46	46	1
50	50	50	1
52	52	52	1
59	59	59	1
61	61	61	13
65	65	65	1
76	76	76	37
77	77	1	1
78	78	78	1
80	80	1	1
93	93	93	1
105	105	105	1
106	106	106	1
112	112	8	1
113	113	113	1
117	117	1	1
119	119	119	1
124	1993	1	1
125	125	125	1
127	127	127	112
134	134	134	1
135	1001	1	1
138	138	138	78
139	139	139	1
140	140	140	50
142	142	142	80
144	144	144	1
147	10	3	1
148	148	148	1
151	151	151	1
154	154	1	1
166	1338	3	1
168	168	168	125
178	178	178	1
180	180	180	50
184	184	184	1
187	187	187	1
190	190	190	1
191	191	191	1
192	192	192	1
193	193	193	1
194	194	194	106
196	196	3	1
197	197	197	1
198	198	198	1
199	199	199	1
208	17	17	1
210	210	210	1
213	1	1	1
216	216	216	124
217	217	217	1
219	219	219	184
220	220	220	1
221	221	221	1
223	185	41	1
224	224	1	1
226	226	226	1
228	228	228	1
229	172	1	154
232	76	37	76
233	233	233	1
235	235	45	1
236	236	236	78
237	1	1	124
238	1	1	1
239	239	239	210
241	241	241	1
242	242	242	1
250	2729	31	1
257	257	257	119
260	102	102	1
264	37	37	1
265	265	265	1
266	524	59	59
268	67	27	1
273	273	119	1
274	274	274	168
275	275	222	1
278	278	278	242
286	286	286	134
289	289	289	194
291	291	291	192
298	298	1	1
299	299	299	1
300	300	300	40
302	302	302	1
305	305	305	300
306	306	306	1
307	1	1	237
309	309	3	1
316	316	316	223
317	145	145	1
320	320	320	1
322	322	322	1
323	323	323	1
324	224	1	1
329	1492	203	1
333	142	142	142
340	340	340	237
344	317	145	1
345	345	345	1
346	346	346	291
347	347	288	1
349	349	349	1
354	354	354	1
355	355	355	1
357	170	170	1
358	358	358	265
360	360	360	1
363	363	363	1
366	366	1	299
367	367	367	1
368	368	368	117
372	372	372	1
374	374	374	224
375	179	3	196
379	379	379	1
380	380	1	1
382	382	382	52
383	383	145	317
384	384	144	144
388	114	114	1
389	389	389	333
401	401	1	198
404	404	404	1
405	405	405	192
406	406	37	1
410	76	37	379
411	411	411	12
412	412	1	322
419	221	221	221
421	421	421	374
422	1	1	300
424	424	424	1
425	425	425	1
427	427	427	1
431	45	45	286
434	3	3	1
436	179	3	1
437	121	121	1
438	739	221	419
442	442	221	1
447	142	142	333
450	450	90	1
451	451	451	1
453	453	453	1
454	454	454	260
456	456	17	1
458	458	458	1
461	461	461	1
463	463	463	1
464	145	145	1
468	468	468	237
472	472	472	1
475	475	475	265
476	223	41	316
478	179	3	1
482	389	389	1
483	483	195	1
484	484	484	236
485	485	485	61
486	1	1	236
487	487	487	1
488	488	488	12
491	491	491	216
492	7	7	7
493	493	493	135
494	119	119	273
496	496	7	492
497	1	1	1
500	500	500	238
505	505	505	1
507	507	507	447
510	510	3	1
512	512	512	1
513	513	3	199
514	514	120	1
519	519	519	266
521	48	48	1
522	522	522	93
524	524	59	59
527	527	527	1
528	528	152	1
530	71	71	1
531	531	531	1
533	76	37	190
536	536	536	355
537	93	93	93
538	538	538	180
543	543	543	1
545	545	545	1
546	546	546	1
547	90	90	1
548	12	1	28
552	552	552	1
553	3585	71	1
555	242	242	242
556	556	556	434
557	557	1	191
559	114	114	1
560	560	560	431
562	562	562	180
565	565	3	196
566	566	566	1
572	7	7	7
573	1095	41	223
579	579	579	404
581	581	581	309
585	585	585	411
587	587	587	1
591	591	1	1
592	592	592	235
595	240	240	1
596	596	1	1
599	130	1	1
604	604	71	530
605	605	605	1
607	607	171	531
613	205	8	112
615	615	615	1
616	10	3	545
617	617	617	461
618	12	1	497
620	620	1	1
621	621	621	1
623	623	623	599
624	467	467	1
626	1	1	368
630	127	8	127
633	17	17	1
634	634	217	1
635	93	93	1
636	636	636	1
645	645	645	307
649	10	3	1
651	651	651	1
653	653	653	1
656	656	217	634
660	660	660	198
663	663	3	556
665	71	71	553
667	667	667	410
670	670	670	1
673	673	673	77
677	677	677	623
678	678	678	1
680	680	680	273
683	683	683	1
687	687	152	472
688	688	688	1
694	1	1	1
702	702	702	1
705	705	705	142
706	706	706	345
708	708	16	345
714	1584	217	1
715	715	715	1
716	163	163	1
718	718	718	1
719	719	3	1
729	729	729	1
730	730	37	239
731	731	731	1
733	185	41	1
734	734	187	187
735	972	3	1
737	737	3	565
740	217	217	1
741	741	741	607
742	185	41	425
743	1804	27	1
745	745	17	1
746	12	1	226
748	748	748	572
749	749	749	1
750	750	320	320
758	758	758	708
763	763	3	1
764	764	27	1
765	10	3	1
766	766	766	630
768	163	163	405
770	770	770	1
771	265	265	1
774	10	3	199
777	777	777	436
779	1	1	1
781	781	781	213
783	1	1	1
788	788	788	1
791	791	791	142
792	1	1	422
793	793	27	1
794	49	1	368
795	795	795	1
796	19	19	1
797	797	797	1
800	800	102	454
804	90	90	184
808	808	808	1
810	810	810	531
811	811	811	730
812	97	1	1
815	224	1	1
817	1316	90	1
818	17	17	1
820	820	820	1
821	821	821	275
824	824	824	1
827	827	827	1
828	828	828	1
829	2288	3	565
831	831	831	537
832	832	152	687
834	834	834	804
835	835	835	793
839	839	839	299
845	845	845	1
847	847	114	1
849	849	849	750
850	2427	1	1
851	851	171	1
853	853	1	300
855	1	1	305
856	205	8	766
859	76	37	546
860	860	860	1
866	866	866	368
867	102	102	800
868	868	868	384
869	915	221	1
872	872	1	468
874	224	1	486
875	1	1	1
877	49	1	1
879	78	78	78
880	880	880	1
882	1	1	1
884	358	358	358
885	885	885	1
890	890	890	450
895	6716	37	667
896	896	896	320
898	898	898	1
899	274	274	274
900	900	900	1
901	901	901	221
902	902	902	884
903	903	37	1
904	904	904	733
905	905	242	242
908	17	17	1
909	909	909	1
913	67	67	1
917	917	917	486
918	80	1	13
921	921	921	1
924	1	1	154
926	926	926	880
927	927	927	1
929	929	929	144
931	931	931	484
933	12	1	1
934	934	934	1
935	210	210	210
940	940	940	530
941	941	941	1
947	947	947	76
949	265	265	1
950	950	950	706
955	90	90	1
956	956	956	1
959	959	265	949
960	309	3	309
962	374	1	924
963	963	963	12
964	10	3	1
965	365	365	1
966	322	322	322
969	134	134	1
972	972	972	1
973	90	90	219
974	974	974	909
975	531	171	1
978	978	1	880
979	979	979	933
980	1	1	1
983	90	90	219
984	984	984	1
985	985	985	1
987	987	71	665
990	10	3	434
991	991	991	1
993	993	993	1
995	995	995	1
996	145	145	1
999	999	999	850
1000	1000	1000	1
1001	1001	1001	585
1009	1009	1009	1
1011	1011	1011	1
1012	1012	315	1
1014	193	193	1
1016	1016	195	1
1018	1018	1018	1
1021	1021	1021	486
1022	1	1	422
1023	1023	653	653
1027	1027	1027	1
1028	106	106	106
1030	1030	1030	828
1034	1034	1034	1
1035	2875	8	766
1037	1037	396	1
1038	1038	210	935
1040	620	1	620
1041	163	163	1
1042	1042	1042	1
1044	1	1	305
1047	1047	1047	1
1050	76	37	903
1051	1051	1051	1050
1053	1053	1053	1
1057	1911	142	1
1058	1058	59	519
1059	1059	102	260
1060	1060	1060	969
1067	1067	1067	1
1070	1070	358	902
1072	12	1	77
1074	97	1	788
1076	1076	1076	289
1078	1078	1	599
1079	1079	1079	237
1080	1080	1080	1
1081	1081	1081	1
1083	1083	1083	1
1084	750	320	993
1086	1086	1086	1
1088	1088	3	375
1090	1	1	485
1091	1091	1091	139
1093	1093	1093	927
1097	1097	1097	680
1098	134	134	1
1099	205	8	1
1102	304	304	1009
1103	1103	1103	1
1107	265	265	959
1110	10	3	556
1112	1112	1112	996
1117	1117	1117	719
1118	1118	1118	828
1122	1	1	956
1124	1124	1124	885
1127	1127	3	355
1128	127	127	127
1129	1129	3	763
1131	180	180	562
1133	1	1	1
1134	1134	265	771
1135	1135	1135	1
1140	1140	195	1
1143	1143	1143	1
1144	1144	592	592
1145	658	658	1093
1146	1146	1146	1
1147	1147	1147	1
1148	1148	1148	990
1150	1150	1150	924
1151	1151	102	867
1156	10	3	774
1157	221	221	442
1158	1158	1158	553
1159	142	142	1
1164	320	320	1
1165	1165	1165	302
1173	1033	1033	1
1176	1	1	1
1177	839	839	839
1180	1180	391	1
1181	1181	1181	680
1185	3073	1	1
1187	1	1	1011
1188	224	1	1
1189	571	571	1
1190	1190	1190	1
1191	658	658	1145
1192	1192	1192	421
1193	1193	1193	1
1194	1194	1194	191
1196	1	1	1
1197	1	1	980
1198	2355	113	113
1199	163	163	768
1200	21	1	191
1201	185	41	904
1202	1	1	1200
1204	1204	1204	949
1205	1205	1205	1
1206	49	1	411
1207	308	308	1
1213	41	41	1
1215	1215	1215	299
1217	1217	246	1
1219	102	102	1
1220	1220	474	1
1221	1221	1	855
1230	653	653	1023
1234	1234	1	1
1236	739	221	1
1237	1237	1237	966
1238	1238	1238	536
1240	102	102	867
1241	9	3	1
1243	1243	1243	1
1244	1244	125	125
1246	1246	1246	1
1247	1247	685	1
1248	179	3	1135
1249	1249	94	1
1250	1250	1250	898
1253	1253	1253	192
1255	1255	3	1
1256	1256	1256	1
1257	142	142	333
1258	1258	1258	1122
1262	41	41	41
1263	1263	1263	37
1264	119	119	119
1265	265	265	959
1266	1266	1266	908
1268	1268	1268	547
1269	317	145	464
1270	1270	1270	1234
1271	1271	121	437
1274	325	3	1
1275	1275	1275	1
1277	1804	27	764
1279	1279	546	546
1280	1280	1280	1
1281	1281	41	223
1282	1282	1282	478
1284	1284	17	633
1285	48	48	1
1286	90	90	983
1287	1287	1287	239
1288	278	278	278
1289	1289	171	810
1292	1292	1292	783
1294	1294	1294	228
1296	1296	1	40
1298	1060	1060	1060
1299	1299	1299	345
1301	1301	1301	187
1304	1304	1304	1
1305	1	1	154
1306	1306	484	931
1308	179	3	1238
1310	10	3	1
1311	17	17	1284
1312	454	454	454
1314	144	144	144
1315	1074	1	1
1316	1316	90	1
1320	1320	193	193
1321	119	119	273
1322	1322	1322	323
1324	1324	1324	1
1327	1327	1	451
1329	802	802	1
1330	90	90	1
1333	10	3	1
1334	152	152	472
1335	467	467	1
1337	1337	1337	779
1339	1339	1339	1072
1341	1341	1341	1185
1345	10	3	1
1346	872	1	1
1348	1348	1348	1
1349	1349	1349	1
1352	16	16	950
1353	1353	1353	1030
1360	1	1	1
1363	1363	1363	766
1367	1367	1367	1236
1370	1001	1	1196
1372	1372	1372	678
1375	10	3	1
1376	1376	1376	748
1379	142	142	1
1380	1380	424	424
1381	12	1	1
1382	1	1	1147
1383	1383	1383	791
1386	1386	3	355
1389	1389	1389	1
1392	240	240	1
1395	145	145	1348
1396	179	3	1
1397	1060	1060	1298
1400	1400	1400	1
1401	1401	1401	1
1404	1404	1404	793
1408	391	391	1
1409	1316	90	804
1410	1	1	1
1413	10	3	1
1415	1415	3	774
1417	1417	1417	1
1418	1418	1418	808
1419	484	484	931
1420	1420	1153	1
1421	193	193	1
1422	1422	1422	548
1425	1425	1425	1009
1426	217	217	1
1427	1427	1427	476
1428	1	1	1
1430	99	99	1
1432	1432	1432	1088
1434	1434	1434	1021
1437	1437	1437	1
1439	1439	1439	436
1441	406	37	1
1444	1296	1	1
1445	1445	1	1
1446	1446	592	1
1447	49	1	1234
1448	1448	1448	1058
1450	1450	1450	1
1455	1455	1455	1243
1457	217	217	1
1458	1458	454	454
1459	1459	3	355
1460	3169	163	1041
1461	320	320	1
1462	607	171	531
1463	1463	1463	219
1465	1465	658	1145
1467	1467	1467	1
1468	59	59	524
1470	2395	121	1
1471	744	744	1
1475	145	145	1
1476	1476	1476	1034
1477	1477	50	1
1478	1478	1478	1428
1481	1481	105	1
1484	1484	125	1244
1486	76	37	1
1487	1011	1011	1011
1488	1488	1488	959
1489	1489	1489	1236
1491	720	720	1
1492	1492	203	1
1493	493	493	493
1494	1494	1494	779
1495	1495	685	1
1496	17	17	1250
1497	1497	1497	849
1498	1498	1498	1471
1499	1499	1499	947
1500	1216	7	7
1502	1502	1502	1
1503	1503	1503	1491
1504	1504	1504	1
1506	1506	1506	1
1507	1507	1507	1
1508	1508	1508	1
1509	76	37	1
1513	1513	41	733
1514	1	1	1
1515	1515	1515	139
1516	51	3	1
1520	163	163	1199
1521	1521	1521	344
1523	1523	1523	1135
1524	1524	1524	1147
1526	1526	1526	1
1527	145	145	1
1529	1529	1529	1478
1530	145	145	1475
1532	16	16	345
1534	9	3	1
1537	1537	37	1
1538	1538	1538	1
1539	1539	1539	1044
1540	49	1	40
1541	1	1	783
1542	119	119	1097
1543	1543	1543	1494
1544	1544	342	1467
1545	171	171	810
1546	77	1	1
1547	76	37	1400
1548	1548	1548	1193
1549	1549	45	286
1550	1550	1550	482
1551	76	37	1
1553	607	171	1
1554	17	17	1000
1555	1555	1555	1
1560	1560	1560	491
1562	824	17	1
1563	1563	1563	903
1564	1036	1036	1
1566	1566	195	1
1569	1569	17	1
1573	508	67	1
1574	1	1	1
1576	1576	1576	824
1577	491	491	491
1583	224	1	1
1584	1584	1584	1
1586	1586	1586	65
1587	1587	1587	1
1588	1036	1036	1
1589	1589	1589	437
1590	591	1	497
1592	16	16	1532
1593	531	171	531
1594	1594	1	1337
1596	1596	1	620
1598	1598	84	1
1599	144	144	929
1600	1909	1	1
1601	1601	1	636
1602	3952	1	812
1606	1606	1606	453
1610	1610	1610	1
1612	10	3	1255
1614	1614	1614	1
1615	1	1	1
1617	7	7	1
1618	1618	1	1
1620	97	1	1
1621	185	41	1201
1624	1624	1624	431
1625	1625	1625	635
1628	65	65	65
1629	179	3	616
1630	1	1	1
1631	1631	3	556
1633	10	3	1
1634	1634	1634	1
1635	1635	917	917
1637	1	1	1176
1638	1638	1638	1
1639	209	1	1
1641	142	142	447
1643	1643	1643	1059
1644	102	102	867
1648	1648	1648	793
1650	1650	3	1
1651	179	3	649
1652	1652	1652	1554
1653	946	946	1
1654	1654	1	458
1655	71	71	1
1656	358	358	358
1657	1657	1657	347
1659	1659	1659	1
1661	1661	1661	1
1662	978	1	1
1663	1663	1663	1
1665	207	207	1
1668	430	430	1
1669	1669	142	1057
1671	1671	1671	653
1673	1	1	1
1674	1674	217	740
1677	41	41	904
1681	1681	1681	1
1682	1144	592	1526
1685	632	632	1
1688	358	358	1
1690	1690	1690	592
1691	391	391	1
1692	1692	1692	1
1694	31	31	250
1696	1060	1060	1397
1698	121	121	1271
1700	951	592	1
