PID	PGID	SID	PPID
1	1	1	0
10	10	10	1
16	16	16	1
22	22	22	1
26	75	1	1
29	29	2	1
31	31	31	1
34	34	34	1
41	41	41	1
42	42	42	29
43	43	43	1
56	56	56	43
61	61	61	1
67	5	5	1
68	68	1	1
70	70	70	1
73	1341	5	34
75	75	75	68
78	2	2	1
82	82	82	1
88	57	1	1
91	91	91	1
94	94	94	1
96	96	96	94
100	100	100	34
101	101	101	1
104	104	104	1
107	107	107	1
108	108	108	94
118	118	118	1
120	120	120	1
121	121	10	10
124	124	124	78
126	28	28	94
128	128	117	1
130	12	12	1
136	426	12	1
137	137	137	1
138	138	2	1
139	139	139	1
140	140	5	1
142	142	5	1
145	145	2	124
146	146	146	142
148	148	148	1
151	151	151	1
156	156	156	137
158	158	158	1
161	134	7	1
166	166	166	1
169	169	169	1
171	171	171	1
172	172	172	1
173	173	173	145
181	181	181	1
182	182	182	42
184	62	1	43
186	186	186	26
189	52	52	120
190	190	190	22
200	200	200	1
201	201	201	1
202	202	202	1
203	203	61	61
204	204	204	146
205	205	205	1
206	206	206	1
215	215	215	1
219	146	146	146
221	6	6	1
222	1	1	1
225	225	225	1
229	2638	87	1
230	230	230	1
233	233	233	1
234	52	52	118
237	237	237	221
240	240	240	1
243	91	12	104
244	244	244	1
245	245	245	82
251	251	251	158
253	28	28	94
254	28	28	1
257	257	257	126
258	258	258	16
261	261	1	1
262	262	262	1
264	264	264	173
267	267	267	1
268	268	268	61
274	274	5	140
276	276	276	1
279	279	279	1
280	280	280	1
282	282	282	1
284	284	284	1
287	287	287	1
288	55	6	1
291	10	10	31
292	292	292	120
293	293	293	1
302	28	28	1
303	303	12	243
304	304	304	1
305	305	6	1
306	306	15	1
310	310	310	1
312	312	312	1
313	297	2	1
316	316	316	43
319	319	319	137
320	320	320	1
322	322	61	1
323	323	2	1
324	324	324	276
329	329	329	1
333	333	333	1
334	334	5	67
335	335	335	107
337	337	337	1
339	339	339	1
340	340	340	1
341	341	341	1
346	346	346	1
350	350	350	341
353	353	1	1
355	355	28	253
356	356	356	1
361	361	361	320
362	362	362	1
365	365	102	1
370	370	370	156
371	371	371	346
375	375	375	190
377	377	377	254
381	381	381	215
383	383	383	1
385	385	385	1
386	386	386	1
388	832	28	126
393	1	1	1
394	394	394	1
395	395	395	292
396	8	8	1
397	397	397	1
399	399	399	1
400	10	10	1
405	405	405	43
406	140	5	1
412	412	412	118
413	413	413	1
414	414	86	1
416	416	416	406
419	419	419	1
421	190	190	190
422	422	422	1
424	6849	5	1
427	427	427	1
428	61	61	61
430	430	117	128
434	434	434	1
435	435	435	171
441	441	441	1
444	444	444	1
445	368	368	1
450	91	12	1
451	451	451	1
454	454	454	1
458	458	15	341
459	459	459	1
460	460	460	383
463	22	1	1
464	464	464	383
465	465	465	1
466	466	466	335
468	468	468	1
469	469	469	1
472	472	472	1
481	113	113	1
483	483	483	1
484	484	484	73
485	485	485	1
487	487	12	1
488	31	10	1
490	490	490	1
492	492	492	1
493	55	6	1
496	180	180	1
497	497	497	1
498	498	498	279
499	6	6	221
500	500	500	108
501	6	6	1
503	503	503	237
504	504	504	243
505	25	25	1
507	507	507	1
513	28	28	1
514	514	514	1
515	515	515	320
518	518	518	1
520	520	520	319
521	521	521	245
522	522	522	1
523	523	523	258
526	526	526	182
527	527	527	1
528	163	163	1
529	529	529	173
531	531	531	230
533	8	1	75
534	534	534	1
537	45	1	304
538	538	538	520
539	539	539	1
541	541	5	67
543	543	543	148
544	151	151	1
548	548	548	1
549	549	549	100
551	551	551	1
552	552	552	302
553	553	256	1
554	68	1	1
556	556	556	1
558	558	558	441
559	559	559	465
560	560	560	1
565	565	565	82
568	117	117	430
570	570	570	189
571	571	571	243
575	52	52	1
581	129	5	142
585	95	95	1
586	45	1	1
588	95	95	444
590	240	240	240
592	592	180	496
595	1393	6	501
597	597	597	1
598	598	598	1
599	599	599	428
602	602	602	205
603	603	603	26
604	604	1	1
605	605	605	184
607	52	52	118
608	608	608	26
614	614	614	1
618	5083	5	522
619	619	619	1
622	622	622	434
624	1	1	558
627	627	627	529
631	631	631	171
634	634	634	1
638	638	638	1
639	68	1	1
643	25	25	505
646	1643	28	1
647	647	6	1
648	28	28	552
649	649	1	560
650	650	1	1
651	70	70	70
655	31	10	31
658	484	5	618
661	661	661	481
668	201	15	306
670	4706	12	1
671	671	671	91
672	173	173	529
673	87	87	527
674	62	1	1
679	515	36	1
680	680	680	244
681	240	240	590
683	683	683	513
684	684	1	537
688	688	688	1
689	218	1	554
695	695	695	585
698	410	410	1
700	117	117	430
702	702	702	1
705	12	12	1
708	52	52	1
709	709	709	424
710	5	5	549
711	711	711	1
712	712	1	1
717	717	717	361
721	721	721	1
723	1328	10	1
724	724	492	492
725	725	725	709
736	736	736	313
737	62	1	1
739	739	739	1
740	740	5	274
742	742	742	1
745	745	745	142
747	747	747	73
751	751	751	702
752	163	163	528
753	12	12	1
754	754	754	370
757	95	95	585
761	761	761	531
763	560	1	68
766	68	1	1
767	283	283	1
768	1784	190	421
770	770	770	618
771	12	12	487
772	52	52	1
774	85	85	1
775	775	76	469
777	368	368	559
779	434	10	434
780	422	422	422
781	781	781	507
784	784	784	1
787	787	787	1
788	68	1	375
789	87	87	276
791	791	791	1
792	792	1	1
793	793	793	1
797	797	797	393
800	61	61	428
801	801	5	1
802	802	802	169
805	576	576	1
807	807	807	537
808	1848	10	291
809	809	809	1
810	52	52	399
811	181	181	181
813	813	813	304
815	117	117	128
816	816	816	1
817	64	64	1
818	28	28	552
819	819	42	1
821	821	821	1
825	825	825	791
827	422	422	1
831	831	12	487
832	832	28	302
838	838	838	422
840	95	95	444
845	12	12	136
847	847	847	472
848	848	848	1
850	850	850	1
851	851	851	229
855	855	855	1
858	858	858	362
859	859	181	811
864	864	864	1
868	1840	12	771
871	871	871	100
872	872	872	724
873	61	61	268
874	874	874	531
876	876	876	558
878	878	878	1
879	879	879	1
881	881	881	67
883	883	883	1
884	884	884	1
885	2	2	1
886	886	319	1
887	887	887	1
888	3191	7	847
889	163	163	1
893	893	163	1
894	171	171	171
896	896	1	1
898	898	898	320
899	36	36	1
903	903	903	1
905	905	905	533
907	293	293	293
908	908	908	1
910	383	383	1
911	52	52	339
913	95	95	1
915	915	12	1
920	2	2	138
921	55	6	1
922	922	28	1
923	205	205	205
927	55	6	1
928	4619	1	172
930	525	28	1
932	649	1	1
935	935	935	1
936	936	936	322
937	937	937	101
938	689	1	184
939	939	939	222
941	941	2	145
942	942	942	1
947	2	2	883
948	948	948	1
949	949	949	1
951	951	951	1
954	31	10	31
955	955	955	104
960	960	960	464
961	5	5	581
962	962	962	848
964	256	256	1
967	967	967	1
968	968	968	91
969	2	2	920
971	5	5	581
972	972	972	967
973	973	973	1
974	974	5	581
975	975	975	156
976	976	976	873
977	525	28	711
978	978	454	454
979	979	979	1
980	980	980	1
981	981	981	505
983	983	983	1
984	984	984	34
987	634	634	634
989	293	293	293
990	31	10	655
991	991	235	1
993	1	1	375
994	994	994	800
995	995	995	1
996	996	333	333
997	997	997	487
998	201	15	306
999	444	444	444
1005	1005	1005	1
1006	294	193	1
1007	1007	1	222
1008	1008	1008	688
1011	62	1	639
1012	1012	190	421
1013	36	36	899
1015	1015	1015	1
1016	244	244	244
1019	1019	1019	997
1020	45	1	650
1021	1021	1021	1
1022	1022	1	1
1023	95	95	585
1024	1024	1024	10
1025	1025	1025	1
1026	134	7	1
1027	1027	1027	190
1029	1029	1029	710
1030	1030	61	599
1031	1031	12	303
1033	1033	696	1
1037	1037	1037	1015
1039	1039	1039	101
1040	1040	137	1
1041	45	1	1
1042	1042	1042	1
1043	1043	1043	638
1044	95	95	588
1045	1045	1045	493
1046	696	696	1033
1047	531	531	531
1049	1049	1049	1
1050	1050	28	818
1052	1052	213	1
1053	347	347	1
1054	373	6	1
1059	1059	2	941
1060	1060	1060	1
1061	91	12	955
1062	1062	2	1
1065	560	1	1
1069	1069	170	688
1070	45	1	1
1072	1072	1072	1
1073	1073	1073	284
1074	1074	150	1
1075	1075	1	441
1076	181	181	1
1077	96	28	1
1081	1081	1081	848
1083	1083	1083	507
1085	1085	1085	1
1086	1086	1086	1
1087	1087	1087	361
1091	1091	1091	245
1092	1092	12	1
1093	1093	1093	1
