PID	PGID	SID	PPID
1	1	1	0
6	6	6	1
11	11	11	1
17	17	17	1
21	21	21	11
23	23	17	17
25	25	25	1
35	6	6	1
36	36	1	1
45	45	45	1
51	51	51	17
54	54	54	36
59	59	59	1
63	63	63	36
65	65	65	1
68	68	68	54
69	20	20	1
75	75	75	1
76	76	76	1
77	77	77	1
85	85	1	36
86	86	86	1
87	87	87	1
88	88	20	1
89	89	89	1
92	92	92	1
94	1	1	1
99	1	1	1
101	101	101	1
105	105	105	75
107	107	1	54
109	109	109	1
110	110	110	75
112	1	1	1
118	12	1	1
120	120	120	1
121	121	121	1
122	25	25	25
123	123	123	77
124	124	124	107
125	125	125	1
127	127	127	1
128	12	1	1
131	131	131	87
137	137	11	1
139	139	139	1
143	143	143	1
145	145	145	1
146	146	146	139
148	148	148	1
150	150	150	146
151	151	151	1
153	153	153	1
156	156	156	77
157	157	157	1
158	158	158	1
163	163	163	1
165	165	165	1
173	173	173	1
174	23	17	23
176	176	176	87
177	177	78	1
178	178	178	1
179	179	51	51
182	182	182	17
187	187	187	1
190	1	1	1
196	732	11	1
198	198	198	1
201	1	1	1
203	203	203	1
207	17	17	1
209	209	209	1
211	211	211	1
212	212	212	121
214	214	214	1
215	215	215	86
218	218	218	1
220	220	220	109
227	227	227	1
231	86	17	1
234	234	234	1
236	236	236	1
237	222	42	1
242	242	242	1
243	243	243	1
249	249	249	1
251	1	1	112
253	253	253	243
254	254	254	1
255	1	1	54
258	258	258	1
262	262	262	1
264	264	264	1
268	268	268	227
270	270	270	1
271	271	271	178
272	272	272	69
275	275	6	1
278	278	278	258
282	282	282	1
288	8	1	1
290	290	290	1
291	291	291	1
292	292	17	23
294	294	294	178
295	295	295	1
306	306	306	1
308	1610	34	1
310	310	310	122
314	314	314	1
318	318	318	1
325	325	325	1
327	3343	17	174
329	329	329	1
330	1	1	145
332	332	332	1
334	334	56	1
337	17	17	156
341	341	341	51
343	27	27	139
344	344	344	1
346	1113	132	1
351	351	351	1
355	355	355	343
356	356	356	332
360	360	360	209
361	17	17	249
364	364	364	182
365	365	11	1
369	369	369	179
371	602	41	1
373	373	373	89
374	111	11	1
375	375	375	198
377	176	176	176
378	378	378	1
381	381	381	1
382	382	382	351
385	212	1	212
387	387	387	258
388	132	132	346
391	391	51	341
393	393	393	1
394	394	394	1
397	397	397	1
399	8	1	330
400	1838	41	1
402	402	402	1
403	306	306	1
404	404	404	23
412	412	412	25
413	413	413	1
418	418	418	157
420	17	17	1
421	17	17	1
423	423	1	145
425	425	1	1
427	427	427	288
428	428	1	128
429	429	429	1
432	432	432	288
435	435	435	255
436	436	436	1
437	66	20	272
438	438	438	187
446	446	446	403
448	448	20	148
449	449	449	1
455	455	455	428
456	456	456	404
459	182	17	364
461	461	461	1
463	463	463	158
464	464	464	290
465	465	465	75
468	23	17	1
471	306	306	1
472	472	68	1
474	474	474	1
476	476	1	1
480	11	11	1
490	490	238	1
493	493	493	1
496	1466	1	455
497	497	497	1
498	498	498	156
500	221	221	1
502	502	502	400
507	507	507	480
509	111	11	11
513	513	513	1
514	207	17	1
518	518	518	1
519	519	519	497
520	20	20	437
521	521	521	1
524	524	524	520
525	805	8	493
527	527	527	377
528	528	528	215
529	529	529	1
531	531	531	1
532	17	17	514
533	284	1	94
534	534	534	139
535	1790	1	455
536	532	17	264
540	540	540	165
541	541	1	385
542	542	1	201
543	543	543	51
550	550	238	490
552	552	552	1
553	553	553	1
556	556	556	427
557	1	1	1
564	564	11	374
570	570	570	334
571	571	571	1
573	1902	75	465
577	577	577	1
578	365	11	1
580	240	11	1
582	582	582	1
583	583	583	21
585	585	585	65
586	586	586	1
589	137	11	1
591	117	117	1
592	29	29	1
594	594	594	17
595	595	595	393
597	1	1	1
598	598	598	1
599	599	599	1
600	1	1	542
601	601	601	1
602	602	602	540
610	610	610	474
612	612	612	553
613	63	63	1
615	1	1	85
616	87	87	87
617	617	617	1
621	621	621	365
622	622	348	1
624	240	11	507
625	625	625	1
629	291	291	291
633	633	633	474
637	20	20	1
640	640	109	1
642	630	27	268
646	646	82	1
648	648	648	646
649	649	649	455
650	650	70	1
651	651	651	500
652	652	11	365
653	653	653	1
654	1139	41	165
655	39	1	1
657	176	176	377
659	659	659	182
663	41	41	1
664	79	79	1
668	668	668	1
671	671	671	1
672	1	1	255
675	675	675	1
676	676	676	17
678	678	678	471
680	680	680	654
686	686	686	109
687	29	29	592
691	691	58	1
693	449	27	642
694	1135	306	471
700	262	262	262
701	268	27	268
708	708	708	397
709	709	709	1
710	1252	1	633
712	712	712	599
713	1	1	1
715	715	715	1
716	716	716	1
719	719	25	412
721	721	721	1
722	722	722	648
723	723	723	77
724	724	724	402
727	2368	117	1
730	730	730	275
732	732	11	196
733	733	733	1
740	740	740	1
743	743	743	198
745	66	20	637
746	746	746	598
747	747	20	271
750	750	750	1
751	751	751	668
755	79	79	664
756	29	29	598
758	758	758	1
760	760	760	109
761	246	246	1
762	762	762	686
764	86	17	86
768	768	768	1
769	179	51	1
770	1	1	118
771	771	20	747
772	252	252	1
776	776	776	671
777	777	777	1
778	778	778	518
779	779	779	1
781	781	781	724
785	6	6	6
788	788	788	1
789	789	789	1
790	17	17	329
792	792	792	1
793	793	793	1
795	795	17	1
797	797	797	1
798	798	429	1
800	477	316	1
805	805	8	1
806	1	1	1
807	807	807	1
810	810	810	150
812	812	812	1
814	814	814	465
815	815	815	814
816	20	20	148
826	826	826	1
827	827	827	599
833	833	833	178
834	490	238	550
837	837	837	310
841	29	29	1
842	842	211	211
843	843	843	1
844	844	844	1
845	234	234	234
848	137	11	812
850	850	850	816
852	852	852	1
854	17	17	1
856	856	856	710
857	857	857	375
858	79	79	664
860	860	860	1
870	870	198	198
872	17	17	337
873	873	873	1
874	874	874	1
875	875	875	237
876	42	42	1
878	86	17	764
880	880	880	1
882	882	11	589
884	884	11	583
886	886	886	872
888	17	17	1
890	890	890	211
891	891	891	1
892	234	234	1
899	82	82	187
900	1	1	1
901	901	901	1
902	902	109	1
903	903	903	536
904	904	825	1
905	905	905	542
906	1194	161	513
907	907	733	733
908	908	908	1
909	550	238	490
917	917	917	446
918	918	918	127
921	921	921	540
922	922	1	1
923	923	923	621
924	924	924	1
925	925	925	848
926	926	926	541
927	66	20	437
928	928	928	1
929	594	594	594
931	931	931	751
934	934	934	1
936	936	936	1
937	937	937	1
938	162	162	1
940	940	940	1
941	941	941	1
944	209	20	1
947	29	29	841
950	950	950	1
953	953	953	1
955	955	955	1
956	956	956	540
963	963	963	1
964	964	964	1
966	966	966	21
969	258	258	258
972	972	972	1
974	974	974	1
977	27	27	1
982	982	171	827
985	27	27	977
988	171	171	1
991	991	991	540
992	992	992	294
993	993	993	1
994	1632	11	1
998	51	51	1
999	999	999	262
1001	58	58	1
1005	1005	1005	227
1008	1008	1008	1
1010	212	1	1
1011	1011	25	928
1013	532	17	1
1015	1015	1015	1
1018	38	1	1
1019	82	82	648
1021	165	41	165
1022	1022	1022	344
1023	1023	316	1
1024	1	1	1
1032	11	11	1
1033	1033	1033	438
1034	1034	1034	1
1035	162	162	860
1037	1037	730	730
1038	1038	1038	907
1039	17	17	1
1040	1040	20	1
1043	1043	82	1
1045	1045	1045	806
1047	1047	1047	377
1052	1052	1052	118
1054	425	1	1
1058	1058	1058	1011
1060	1060	1060	158
1061	306	306	1
1065	42	42	325
1070	1070	1070	777
1072	18	1	1
1074	1074	1074	1
1075	754	754	1
1076	1076	1076	860
1077	1077	1077	63
1078	1078	1078	387
1079	733	733	907
1081	1495	20	375
1082	1082	1082	694
1085	1	1	282
1086	1	1	1
1087	2211	427	427
1088	445	445	1
1091	1091	20	1
1092	1092	1092	798
1093	17	17	797
1095	1095	1095	509
1096	1096	1096	977
1097	1097	27	693
1098	1098	1098	955
1099	1099	1	1
1100	1100	1	1054
1103	1161	281	1
1105	1	1	1
1108	1108	1108	852
1109	189	1	1
1110	1110	1110	1
1111	66	20	524
1113	1113	1113	1
1114	1114	1114	262
1115	1115	1115	1
1116	284	1	125
1117	20	20	209
1118	1118	1118	1
1119	602	41	165
1120	221	221	500
1121	1121	1121	1
