PID	PGID	SID	PPID
1	1	1	0
13	13	13	1
14	14	1	1
21	1	1	13
24	24	24	13
25	25	13	13
28	28	28	14
32	32	32	1
41	41	41	1
44	44	1	1
51	51	51	1
59	59	59	1
60	60	60	1
66	66	1	1
68	68	68	1
71	71	71	66
73	73	73	1
78	78	78	28
81	81	81	1
91	91	91	66
99	99	99	28
100	127	9	1
101	101	101	1
104	104	104	1
107	342	1	21
108	128	1	1
109	109	1	44
110	19	19	1
111	111	111	1
115	115	115	1
123	123	123	1
125	125	125	73
126	126	126	1
128	128	1	1
129	129	129	73
130	130	130	1
132	132	132	1
133	133	133	1
137	17	1	1
138	1	1	1
140	140	140	91
142	142	142	100
146	146	146	142
154	154	4	1
156	156	156	1
160	160	160	1
162	162	162	1
163	163	163	13
169	169	1	1
170	170	170	1
172	172	172	1
174	174	174	1
176	176	176	133
179	179	179	44
180	180	180	1
181	181	181	1
183	183	183	154
187	187	1	1
190	190	190	1
191	191	191	1
193	193	193	1
194	194	194	142
195	195	60	1
200	128	1	1
201	201	201	25
202	202	202	1
204	204	1	1
206	206	206	28
210	210	210	1
219	266	2	1
220	220	1	1
224	224	224	1
225	225	225	1
226	1117	1	206
227	227	1	179
228	228	228	210
230	230	230	1
237	237	237	1
238	142	142	142
239	239	239	41
245	92	92	1
247	142	142	142
248	248	4	1
253	253	2	237
254	254	142	142
255	255	255	1
258	1712	1	1
259	259	259	1
260	260	19	110
261	261	261	1
264	264	264	1
265	265	265	51
266	266	2	1
268	268	10	1
273	273	273	172
274	4	4	1
275	275	275	1
279	279	279	1
281	281	281	1
285	285	10	1
287	287	287	14
290	290	290	1
295	295	1	187
296	296	296	1
300	300	300	220
304	304	304	1
306	306	306	44
310	310	310	248
312	2	2	224
317	317	317	1
318	318	318	1
320	17	1	137
324	324	324	129
325	325	325	1
328	240	240	1
329	329	329	239
333	333	105	1
336	1236	1	109
342	342	1	107
343	4	4	1
345	345	142	142
348	348	348	109
360	14	1	1
363	363	363	1
367	133	133	1
369	369	369	1
373	373	373	24
374	374	374	324
375	375	375	228
377	626	1	369
378	378	378	312
380	224	2	265
382	382	382	226
384	384	384	247
392	392	392	1
399	399	183	1
401	401	401	1
409	409	89	1
410	47	47	1
411	411	2	51
412	412	264	264
413	413	413	237
418	418	418	1
419	419	2	378
420	420	420	1
426	426	426	51
434	125	1	1
435	183	183	183
437	437	437	68
438	134	10	1
440	440	440	342
441	441	441	1
443	443	443	1
445	445	445	202
446	446	446	169
447	447	447	1
449	449	1	1
450	240	240	1
452	452	452	440
453	453	453	28
457	457	457	268
459	459	459	325
463	463	463	438
465	498	10	1
468	468	468	1
469	469	469	128
473	473	473	227
477	240	240	1
479	479	479	142
480	480	480	1
481	481	481	1
484	662	47	1
485	485	485	206
490	490	142	1
491	491	115	468
497	497	497	133
498	498	10	1
504	504	504	1
508	125	1	434
510	510	510	409
513	513	513	1
515	1	1	1
516	10	10	1
517	517	80	1
518	518	518	1
519	519	176	176
520	520	32	1
522	522	522	1
524	524	2	1
526	526	526	1
528	348	348	348
530	530	530	1
532	532	1	306
534	534	366	1
535	535	535	1
537	537	537	1
538	538	538	1
554	554	554	1
556	351	351	1
560	1	1	258
562	562	562	1
563	128	1	21
568	568	568	1
570	1	1	1
576	1	1	446
578	578	578	399
579	579	579	515
580	580	1	1
583	583	583	1
584	584	584	1
587	587	587	1
589	1	1	342
591	591	591	1
592	592	592	1
594	594	594	1
595	595	10	1
598	598	598	412
599	599	1	420
602	602	602	254
608	608	608	1
612	612	612	1
614	614	114	1
615	1	1	1
619	619	619	1
622	1	1	1
623	1	1	1
628	628	628	1
634	634	634	125
635	368	1	1
640	3807	2	237
641	4	4	1
643	643	643	441
644	644	644	434
645	645	4	248
646	5707	80	1
648	266	2	480
650	650	1	1
652	1014	94	447
654	654	1	1
655	128	1	1
657	657	657	453
658	658	658	1
661	1228	1	1
662	662	662	1
663	165	165	1
665	240	240	328
670	440	440	440
672	672	672	1
674	674	674	1
675	675	675	457
678	678	678	634
680	680	680	342
684	684	684	635
685	68	68	437
692	47	47	1
693	693	693	1
697	697	697	1
698	698	4	645
699	699	699	447
700	700	700	1
701	701	701	1
703	703	32	520
704	704	704	1
705	705	1	1
707	707	10	516
710	710	710	1
711	711	711	1
712	712	712	1
713	713	713	1
719	719	719	1
721	721	721	146
722	4	4	645
724	733	115	1
730	730	730	1
731	731	731	1
733	733	115	1
734	734	430	1
735	1228	1	1
737	82	10	595
738	55	1	1
740	142	142	1
741	741	741	374
742	742	742	528
745	2058	80	701
748	179	179	1
751	171	171	375
752	752	752	14
754	754	1	731
756	1	1	570
757	266	2	1
758	758	758	443
761	2	2	265
762	762	762	1
765	1	1	1
766	766	442	1
767	767	171	1
769	55	1	1
772	772	772	24
773	773	773	645
774	774	774	154
777	777	777	1
778	778	778	71
779	1	1	261
780	468	468	1
781	31	2	419
784	1	1	580
785	785	785	163
788	3341	206	206
789	163	163	163
791	791	791	1
792	169	1	1
795	795	795	226
798	583	583	583
799	799	10	1
801	14	1	704
803	368	1	1
805	805	60	1
807	807	807	169
808	228	171	1
809	809	809	1
813	813	813	1
816	816	816	1
817	817	1	738
818	4	4	154
820	820	820	1
824	824	10	1
825	825	264	412
826	826	4	1
828	828	828	172
830	830	830	1
832	832	488	1
835	835	835	1
841	697	697	697
844	844	844	1
845	1	1	1
848	1	1	1
850	583	583	798
851	121	1	336
853	853	10	465
856	856	856	1
857	144	144	1
858	858	858	1
859	224	2	1
863	863	863	449
866	368	1	1
868	24	24	24
869	869	1	1
870	870	870	68
871	140	140	1
874	874	874	459
875	134	10	1
876	753	1	1
877	877	877	1
878	878	1	1
881	128	1	1
886	886	886	1
887	887	887	1
890	171	171	228
891	891	891	126
892	892	4	1
896	55	1	589
897	897	897	758
900	900	900	1
902	902	902	1
904	904	4	1
906	906	906	1
907	907	907	363
908	908	908	678
910	910	910	194
912	912	912	1
913	913	913	1
923	923	923	446
924	924	924	1
927	927	2	1
928	928	32	520
929	929	366	1
930	930	1	1
931	931	931	1
934	235	1	1
937	426	2	265
940	169	1	78
943	80	80	1
946	946	946	59
948	948	440	670
949	949	949	908
950	186	186	1
951	951	951	329
955	440	440	1
958	958	1	693
959	959	959	1
961	961	1	1
963	963	963	1
964	144	144	1
965	965	144	964
966	966	1	644
967	967	967	959
971	971	971	1
972	972	1	661
973	3150	32	1
975	975	975	1
977	467	467	1
979	979	979	248
980	980	980	1
981	981	981	1
982	982	982	1
984	984	984	868
985	62	62	1
987	987	987	602
990	990	990	1
991	991	991	1
992	992	94	777
993	266	2	1
994	994	994	110
995	92	92	245
996	996	996	591
997	997	997	373
998	998	47	1
999	115	115	724
1000	1000	1000	459
1005	1005	1005	579
1008	1008	1008	1
1011	1011	1011	912
1012	1012	1012	1
1013	165	165	1
1014	1014	94	777
1019	1019	1019	1
1022	1022	1	1
1024	115	115	1
1025	992	94	447
1032	1032	1032	469
1033	1033	1	1
1034	1696	2	1
1037	1037	71	71
1038	1038	1038	109
1039	228	171	751
1040	368	1	1
1041	83	1	1
1042	31	2	1
1043	1043	1	41
1045	1045	1045	562
1046	1046	1046	318
1047	82	10	1
1049	908	125	678
1053	1053	89	1
1054	1054	237	237
1055	1	1	174
1057	549	68	437
1058	10	10	268
1061	1061	1061	248
1063	1063	1063	465
1064	1064	2	640
1065	1065	1065	1
1071	1071	1071	1
