PID	PGID	SID	PPID
1	1	1	0
12	12	12	1
17	17	17	1
18	18	18	1
24	13	1	1
27	27	27	24
29	29	29	17
30	30	30	1
32	32	2	1
34	34	34	1
35	35	35	1
38	1	1	1
39	39	39	24
42	42	42	1
43	43	1	29
48	48	48	1
52	52	52	27
54	4	4	1
55	17	1	38
56	56	56	1
57	57	57	18
59	12	12	12
60	60	60	35
61	61	61	1
62	62	62	1
63	63	63	1
66	14	1	1
67	34	34	34
69	69	69	48
71	12	12	12
73	73	73	24
77	62	62	62
78	4	4	1
79	79	79	1
90	90	21	1
91	58	2	1
93	93	93	1
95	95	95	73
97	97	97	29
98	98	98	1
100	4	4	1
101	17	1	17
102	8	8	1
104	104	104	66
105	105	105	30
106	1	1	29
108	108	10	1
111	111	1	69
112	4	4	1
113	113	1	73
117	117	117	66
118	118	118	1
119	119	119	1
122	14	1	73
124	4	4	1
127	150	1	1
130	63	63	1
131	131	131	1
132	132	132	55
133	133	133	1
135	135	135	101
136	4	4	1
137	34	34	67
138	429	12	71
141	141	141	106
143	143	143	57
149	149	149	1
150	150	150	119
153	153	153	1
154	154	154	62
156	14	1	1
160	56	56	56
162	162	162	1
164	756	18	1
165	165	165	1
166	166	166	1
167	167	1	150
168	168	168	55
172	1	1	1
173	14	1	117
174	174	174	135
175	4	4	78
176	1	1	1
179	179	179	106
180	180	180	108
182	94	94	1
183	52	1	1
185	185	27	27
187	187	187	150
189	189	189	1
190	190	190	1
191	191	191	1
192	58	2	91
193	362	1	167
196	94	94	1
197	45	45	1
198	48	48	48
199	14	1	104
202	35	35	149
203	203	203	77
206	45	45	1
210	13	1	1
211	57	57	57
212	212	212	1
213	95	1	193
216	615	1	1
217	217	217	1
219	219	219	18
221	63	63	1
225	208	208	1
226	226	226	1
227	227	227	203
229	229	229	1
232	75	21	1
233	13	1	43
234	234	234	193
235	235	81	131
237	237	1	95
239	239	57	1
240	240	240	39
244	244	244	199
246	246	246	1
247	1	1	101
250	576	1	1
252	150	1	1
253	253	10	153
255	4	4	229
256	256	256	176
257	257	257	73
258	258	258	1
259	62	62	227
260	8	8	1
261	261	261	62
265	265	265	1
268	52	1	183
272	17	17	17
273	273	273	66
274	274	274	1
276	276	276	130
277	8	8	189
279	381	57	57
280	13	1	69
281	281	281	1
282	2	2	166
284	284	1	1
286	286	286	1
288	288	48	48
289	289	289	1
290	17	17	17
291	291	1	1
292	148	148	1
294	17	1	274
296	296	1	213
299	32	2	166
300	14	1	273
302	302	302	57
303	303	303	71
309	309	94	1
310	35	35	202
312	17	1	284
313	313	313	302
314	314	314	261
315	63	63	289
316	316	316	199
317	191	191	191
319	319	12	1
322	14	1	296
323	60	60	60
325	14	1	141
326	381	57	313
329	64	64	1
331	331	331	189
332	32	2	166
333	333	333	179
335	8	8	1
337	337	337	150
339	111	1	111
340	340	340	274
341	341	1	1
342	14	1	300
343	10	10	1
344	344	344	273
347	1	1	176
348	13	1	1
349	349	349	1
350	350	350	1
351	351	63	63
352	63	63	315
355	355	355	1
356	356	63	1
357	126	1	1
359	27	27	27
360	61	61	61
361	52	1	24
362	362	1	247
363	363	363	174
364	364	364	1
366	12	12	12
368	368	368	202
369	149	149	1
370	370	370	255
371	371	371	225
374	374	1	312
379	379	379	100
380	32	2	192
381	381	57	279
383	383	4	370
384	248	248	1
385	385	385	55
386	386	386	1
387	48	48	288
388	4	4	1
389	389	1	1
391	94	94	182
392	18	18	18
393	10	10	343
396	1	1	385
397	14	1	66
398	398	398	277
399	399	399	369
400	400	1	213
401	401	31	1
403	403	403	1
404	404	404	93
405	45	45	197
406	406	406	167
407	4	4	124
409	34	34	137
412	412	34	409
413	413	413	272
414	414	414	1
415	415	415	1
416	416	416	30
419	419	419	371
426	426	426	1
427	427	427	190
428	428	62	77
429	429	12	71
431	1	1	1
432	94	94	1
433	35	35	202
434	13	1	316
435	35	35	202
438	438	4	1
440	276	276	276
441	149	149	1
442	17	1	250
443	443	443	274
444	444	444	315
445	445	445	1
446	446	446	355
450	450	450	438
451	35	35	368
453	453	453	1
454	454	454	1
455	455	455	133
456	64	64	329
458	52	1	268
459	14	1	167
460	460	460	102
461	461	461	1
463	463	308	1
465	302	57	302
467	154	154	154
468	63	63	444
470	470	470	250
472	13	1	210
473	473	473	461
474	1	1	1
476	476	1	341
477	477	345	1
478	478	478	419
480	480	1	247
481	149	149	445
482	17	1	312
483	483	76	1
484	484	295	1
485	485	485	419
487	389	1	389
488	14	1	193
489	308	308	1
490	35	35	433
491	4	4	1
494	494	494	119
495	495	495	1
496	32	2	332
497	150	1	361
499	499	499	276
501	501	39	39
502	30	30	355
503	503	503	1
504	504	504	371
508	208	208	504
509	208	208	504
511	511	511	342
514	150	1	250
515	302	57	302
516	118	118	118
517	517	517	153
519	150	1	213
520	30	30	355
521	208	208	225
522	13	1	385
523	523	523	122
524	524	524	370
525	93	93	404
527	527	64	1
528	528	12	258
529	248	248	384
530	93	93	525
531	203	62	203
532	532	276	499
533	17	17	290
534	13	1	24
535	17	17	533
536	536	536	1
538	538	18	350
539	17	1	1
540	60	60	1
541	30	30	446
544	544	544	533
545	545	545	435
546	17	1	1
547	8	8	102
548	119	119	494
549	549	549	174
550	550	550	485
551	551	551	1
552	127	1	127
553	63	63	351
554	235	81	235
555	362	1	362
557	17	1	1
558	34	34	67
559	32	2	496
561	248	248	1
562	13	1	472
563	156	1	156
564	30	30	541
566	566	62	1
567	53	53	536
568	905	12	319
569	14	1	1
571	10	10	343
572	63	63	352
573	208	208	504
575	575	575	166
576	576	1	38
577	191	191	317
578	62	62	566
579	8	8	1
580	580	580	1
581	581	581	548
582	193	1	250
583	583	1	361
584	584	584	1
585	585	585	1
586	586	586	549
587	63	63	553
588	364	364	364
589	589	589	455
591	56	56	160
592	32	2	32
