PID	PGID	SID	PPID
1	1	1	0
4	4	4	1
9	9	9	1
12	12	12	1
17	17	17	1
19	19	6	1
20	20	9	1
21	21	21	9
24	24	24	1
30	125	9	9
31	31	31	1
33	9	9	21
38	38	38	21
39	118	4	1
41	41	41	17
42	42	42	39
47	47	47	1
50	50	50	39
53	4	4	1
54	54	54	1
55	1	1	41
57	57	57	1
62	62	62	1
64	64	64	1
65	65	65	1
66	9	9	33
67	67	67	42
68	68	68	30
69	69	2	1
72	4	4	67
74	74	51	1
75	71	2	1
78	118	4	1
79	79	79	19
80	9	9	38
81	81	81	21
82	82	82	1
83	83	83	1
84	19	6	1
87	87	87	4
88	88	88	1
90	90	90	83
91	91	1	1
92	92	92	74
94	94	94	17
95	95	6	1
98	32	32	1
99	12	12	12
100	70	9	20
101	62	62	62
102	102	102	1
103	103	2	1
104	104	104	1
106	106	106	66
107	107	1	94
109	109	109	20
113	20	9	20
115	115	2	75
116	52	4	1
118	118	4	47
119	19	6	1
121	32	32	82
122	28	28	1
123	123	123	109
124	124	124	24
126	126	9	109
128	115	2	1
129	129	1	17
131	131	131	91
132	132	44	1
133	20	9	100
137	137	6	1
138	138	138	128
139	139	139	1
140	140	140	1
144	144	144	101
146	70	9	1
149	149	149	1
150	150	150	78
151	1	1	1
154	154	154	81
157	157	157	33
160	131	131	131
161	62	62	101
163	163	163	101
165	20	9	20
169	76	76	1
170	9	9	1
171	17	1	107
172	172	172	90
173	1	1	1
175	175	175	170
176	9	9	100
177	19	6	137
178	178	9	21
179	179	179	1
181	181	6	79
182	182	182	21
183	183	183	1
184	184	184	1
186	186	186	1
187	187	9	176
188	42	42	42
190	190	1	91
191	191	1	102
193	74	51	92
194	194	194	95
195	195	157	157
196	62	62	101
197	1	1	151
199	20	9	176
201	201	201	165
202	202	202	182
203	203	203	199
204	204	4	118
205	205	205	128
208	208	102	102
210	210	210	80
211	20	9	165
213	213	213	194
214	214	9	9
215	32	32	82
216	12	12	12
217	217	217	1
218	218	218	157
220	1	1	1
221	221	221	1
222	222	222	1
223	12	12	1
224	224	224	190
225	9	9	1
230	125	9	202
231	2	2	103
232	14	1	1
233	1	1	190
234	1	1	1
235	235	1	190
237	104	104	104
238	196	62	196
240	9	9	66
241	1	1	1
243	1	1	129
245	102	102	102
246	62	62	1
248	28	28	1
250	28	28	1
251	1	1	41
252	131	131	131
253	253	9	178
254	254	9	9
255	255	255	178
256	256	256	139
257	62	62	161
259	259	259	194
260	260	260	175
262	125	9	199
264	19	6	1
266	71	2	183
267	267	267	201
268	268	268	232
269	70	9	146
270	270	270	1
273	273	273	1
275	62	62	144
276	276	9	66
278	278	278	91
279	279	279	246
281	281	281	75
282	282	282	259
283	283	283	41
285	4	4	1
286	1	1	1
287	287	287	1
288	288	32	1
289	289	1	278
290	290	9	38
291	291	291	42
292	292	6	1
294	324	9	1
297	297	297	80
298	9	9	255
300	9	9	1
301	63	63	1
302	302	302	1
304	32	32	1
305	1	1	1
306	306	306	197
307	307	9	202
308	12	12	1
310	310	1	1
311	62	62	1
313	313	313	224
314	314	1	268
315	315	315	1
316	316	316	186
317	317	317	1
318	318	104	104
319	319	319	264
321	50	50	273
323	323	102	102
324	20	9	1
325	62	62	311
327	327	327	20
328	328	21	21
329	57	57	57
330	330	4	1
332	9	9	300
333	118	4	78
334	32	32	90
337	337	337	317
338	9	9	211
339	19	6	79
340	340	340	1
341	254	9	178
342	20	9	20
343	343	343	1
344	20	9	66
345	345	224	313
346	1	1	289
348	32	32	304
349	349	349	199
354	19	6	137
355	65	65	65
356	221	221	221
357	32	32	1
358	9	9	253
359	359	359	1
360	360	360	19
361	70	9	269
364	4	4	222
365	365	365	1
366	366	50	273
367	367	62	1
368	368	368	195
369	369	9	225
370	370	1	107
372	12	12	1
373	373	373	300
374	62	62	275
376	44	44	132
378	2	2	54
379	379	379	128
380	19	6	1
382	9	9	176
383	383	383	294
385	385	256	256
386	32	32	302
387	42	42	42
388	131	131	252
389	12	12	1
390	390	390	325
391	118	4	333
392	17	1	1
393	9	9	1
394	394	394	391
395	129	1	129
396	69	2	69
397	397	397	177
398	2	2	1
399	2	2	1
400	62	62	367
401	129	1	129
402	9	9	1
403	208	102	245
404	32	32	1
405	4	4	39
406	406	406	1
407	1	1	55
408	125	9	30
409	129	1	286
410	1	1	1
411	102	102	403
412	412	412	408
413	413	413	1
414	9	9	199
416	32	32	357
418	65	65	1
420	28	28	248
422	129	1	1
423	423	423	282
424	424	424	30
425	425	425	385
426	1	1	1
428	428	428	413
429	4	4	116
430	87	87	87
431	62	62	161
433	63	63	270
434	434	434	1
435	435	32	304
436	436	102	323
437	32	32	1
439	439	439	324
440	68	68	68
441	194	194	213
443	319	319	319
444	70	9	382
445	4	4	429
446	446	4	116
448	448	448	1
449	224	224	224
453	453	453	1
454	2	2	128
455	1	1	171
456	9	9	1
457	63	63	301
458	76	76	169
459	70	9	414
460	460	460	1
461	125	9	1
462	28	28	250
463	370	1	370
464	4	4	4
465	71	2	266
466	466	466	95
467	125	9	30
468	4	4	1
469	17	1	455
470	1	1	1
472	87	87	87
473	1	1	1
474	87	87	472
475	129	1	243
476	476	476	264
478	52	4	1
479	9	9	80
480	32	32	460
482	482	12	372
483	125	9	461
484	20	9	113
485	9	9	467
486	62	62	1
487	487	487	444
488	324	9	439
491	65	65	65
493	87	87	87
494	1	1	426
495	495	2	396
496	138	138	138
497	497	9	300
498	1	1	1
499	499	87	430
500	19	6	264
501	28	28	248
503	32	32	1
504	52	4	1
505	1	1	407
506	506	506	482
507	507	87	87
509	319	319	319
510	359	359	1
511	9	9	294
512	4	4	53
513	513	513	433
514	514	2	454
515	20	9	100
517	175	175	260
518	518	518	355
519	19	6	264
520	520	406	406
521	521	521	514
522	20	9	126
523	523	523	1
524	181	6	181
525	41	41	41
526	87	87	1
527	256	256	256
528	1	1	1
529	65	65	418
530	530	88	88
531	175	175	260
532	71	2	379
533	20	9	113
534	534	534	519
535	1	1	310
536	106	106	106
537	20	9	211
538	44	44	132
539	17	1	392
540	118	4	78
541	370	1	1
543	1	1	151
544	19	6	476
545	2	2	378
546	546	546	57
547	63	63	433
548	206	50	273
549	12	12	216
550	550	183	183
551	551	551	179
552	552	552	1
553	353	353	1
554	2	2	545
555	1	1	473
556	556	556	128
557	1	1	410
558	81	81	81
559	279	279	279
560	9	9	332
561	322	322	1
562	562	2	399
563	563	563	333
564	276	9	276
565	565	353	1
566	566	1	498
567	76	76	458
569	4	4	405
570	19	6	292
571	571	571	543
572	572	572	485
574	63	63	433
575	1	1	1
576	123	123	123
577	12	12	1
578	87	87	493
580	580	580	578
581	1	1	1
582	582	582	1
583	181	6	181
584	20	9	1
586	9	9	448
588	63	63	547
589	19	6	119
590	14	1	306
591	591	87	87
592	131	131	388
593	4	4	464
594	1	1	1
595	87	87	499
596	94	94	94
597	597	597	118
598	4	4	445
599	1	1	557
600	600	9	344
601	1	1	316
602	353	353	553
603	194	194	213
605	605	605	311
607	607	607	9
608	9	9	444
609	181	6	583
610	20	9	484
611	611	611	400
614	614	2	75
615	615	9	1
616	1	1	173
617	617	4	78
618	71	2	532
621	9	9	214
622	28	28	1
624	624	624	389
625	20	9	344
626	322	322	561
627	208	102	208
628	1	1	310
629	629	144	144
630	129	1	1
631	631	1	173
632	4	4	285
634	87	87	430
635	314	1	314
636	636	636	500
637	208	102	208
638	638	65	518
639	28	28	622
640	17	1	469
641	42	42	387
642	319	319	509
643	187	9	187
645	645	645	424
646	1	1	566
647	647	88	88
649	2	2	521
650	2	2	398
651	1	1	426
653	319	319	319
655	1	1	557
656	1	1	473
657	1	1	1
658	9	9	572
659	353	353	565
660	76	76	458
661	206	50	321
662	4	4	429
663	663	663	314
664	87	87	430
665	665	665	456
667	370	1	1
668	1	1	220
669	20	9	625
670	205	205	1
671	671	671	161
672	144	144	144
675	154	154	154
677	1	1	197
678	221	221	356
679	57	57	546
680	24	24	582
681	681	681	278
682	682	221	678
684	684	87	591
685	184	184	184
686	686	686	404
687	687	687	1
688	4	4	222
689	19	6	589
690	254	9	254
692	692	4	222
693	693	693	122
695	695	695	624
696	20	9	625
697	697	62	196
698	71	2	618
699	224	224	224
701	701	701	361
702	2	2	454
703	703	703	211
704	102	102	627
705	32	32	304
706	208	102	627
707	1	1	628
709	20	9	133
710	12	12	216
711	63	63	588
712	32	32	121
713	218	218	218
714	104	104	318
715	715	715	378
716	181	6	181
717	181	6	609
718	32	32	121
720	12	12	710
721	129	1	470
722	722	9	665
723	9	9	9
724	71	2	75
725	359	359	359
726	1	1	173
727	115	2	128
729	28	28	1
730	730	9	488
731	9	9	1
732	1	1	628
733	28	28	639
734	734	734	560
735	735	735	246
736	1	1	316
738	738	738	614
739	87	87	472
740	4	4	692
741	19	6	544
742	742	742	1
743	9	9	298
745	20	9	625
746	1	1	1
747	747	747	254
748	748	255	255
749	14	1	232
750	695	695	695
751	14	1	590
752	752	752	598
753	753	753	693
754	2	2	562
755	4	4	285
756	4	4	464
757	19	6	354
758	313	313	313
759	208	102	706
760	20	9	178
761	761	761	722
762	63	63	457
763	118	4	617
765	170	9	170
766	4	4	752
767	62	62	325
768	768	768	571
769	140	140	140
770	254	9	254
772	283	283	1
773	773	773	576
774	131	131	592
775	302	302	302
776	129	1	1
778	62	62	275
779	131	131	388
780	428	428	428
781	208	102	208
782	1	1	286
783	783	783	475
784	784	784	230
785	125	9	1
786	104	104	714
787	205	205	1
788	118	4	540
789	9	9	66
790	4	4	72
791	52	4	478
792	1	1	55
793	1	1	251
794	221	221	682
795	283	283	1
796	20	9	621
797	797	797	426
798	71	2	266
800	580	580	580
801	12	12	506
802	118	4	118
803	194	194	603
804	102	102	1
805	62	62	101
806	104	104	237
807	807	807	678
809	607	607	607
810	62	62	767
811	1	1	235
812	4	4	740
813	32	32	215
814	1	1	793
815	32	32	813
816	270	270	1
817	129	1	1
818	12	12	482
819	624	624	624
820	820	1	677
821	57	57	57
822	129	1	776
823	1	1	470
824	314	1	314
825	14	1	523
826	71	2	798
827	129	1	409
828	283	283	283
830	62	62	735
831	1	1	528
832	1	1	190
833	183	183	183
834	32	32	480
835	118	4	788
838	67	67	67
839	19	6	1
840	840	840	650
841	2	2	554
842	63	63	433
843	536	106	536
844	9	9	658
845	283	283	1
846	206	50	321
847	1	1	811
848	324	9	488
849	638	65	418
850	87	87	430
851	2	2	650
852	19	6	177
853	224	224	224
854	62	62	767
855	42	42	387
857	857	857	668
858	287	62	287
859	194	194	603
860	860	860	465
861	87	87	684
862	205	205	1
864	254	9	414
865	20	9	113
866	104	104	786
867	115	2	115
870	870	87	474
871	118	4	788
872	104	104	104
873	873	9	290
874	1	1	1
875	875	875	742
876	32	32	172
877	41	41	41
878	19	6	500
879	175	175	517
880	2	2	1
881	65	65	529
882	70	9	459
883	92	92	92
884	884	884	615
885	885	885	116
886	115	2	867
887	887	9	444
888	605	605	605
889	889	889	1
890	9	9	1
891	28	28	250
892	42	42	188
893	25	25	1
894	1	1	646
895	63	63	762
896	273	50	273
897	580	580	580
898	4	4	150
899	131	131	779
900	208	102	637
901	181	6	1
902	19	6	589
903	9	9	479
904	62	62	196
905	425	425	425
907	19	6	839
908	9	9	33
909	62	62	830
910	125	9	1
911	32	32	404
912	24	24	24
913	4	4	512
914	1	1	820
915	20	9	294
916	9	9	487
917	367	62	367
918	1	1	1
919	92	51	193
920	259	259	1
921	71	2	826
922	922	32	215
923	256	256	527
924	32	32	834
925	448	448	448
926	260	260	260
927	9	9	479
928	62	62	810
929	521	521	521
930	1	1	455
932	1	1	847
933	875	875	875
934	313	313	313
936	4	4	598
937	221	221	356
938	12	12	818
939	314	1	635
940	81	81	81
941	4	4	1
942	9	9	743
943	20	9	709
944	19	6	901
945	87	87	87
946	946	287	287
948	948	79	79
949	1	1	505
950	12	12	818
951	1	1	305
952	1	1	930
953	103	2	103
954	187	9	187
955	20	9	625
956	1	1	631
957	201	201	201
958	181	6	716
959	42	42	42
960	104	104	806
961	1	1	732
962	314	1	824
963	9	9	338
964	1	1	746
965	194	194	603
966	502	1	1
967	967	967	630
968	968	968	306
969	969	969	698
970	118	4	78
971	9	9	586
972	129	1	494
973	1	1	251
974	730	9	730
975	20	9	696
976	976	976	325
977	170	9	765
978	118	4	835
980	224	224	449
981	9	9	456
982	217	217	217
983	184	184	685
984	63	63	895
985	985	9	789
986	20	9	522
988	988	988	549
989	20	9	796
990	2	2	754
991	224	224	980
992	370	1	657
993	9	9	971
994	546	546	546
995	9	9	444
996	996	9	100
997	95	6	95
998	20	9	865
999	394	394	394
1000	256	256	527
1001	67	67	838
1002	373	373	373
1003	28	28	733
1004	221	221	356
1005	57	57	821
1006	140	140	140
1007	4	4	593
1008	1008	1008	556
1009	70	9	709
1010	313	313	313
1011	373	373	373
1012	28	28	501
1013	129	1	630
1014	4	4	468
1015	92	51	919
1016	91	1	91
1017	1017	62	909
1019	65	65	1
1020	297	297	297
1021	65	65	355
1022	566	1	566
1024	32	32	705
1025	71	2	798
1026	44	44	132
1027	1	1	557
1028	210	210	210
1029	591	87	591
1030	191	1	191
1031	394	394	394
1032	1032	1032	390
1033	580	580	580
1034	4	4	740
1035	12	12	216
1036	32	32	718
1037	4	4	468
1038	213	213	213
1039	1	1	811
1040	87	87	739
1041	19	6	476
1042	183	183	833
