PID	PGID	SID	PPID
1	1	1	0
2	2	2	1
7	7	7	1
9	9	1	7
10	10	1	9
11	11	11	1
12	12	12	1
13	13	1	10
14	9	1	9
15	15	15	9
16	16	16	10
17	9	1	14
18	1	1	1
20	9	1	9
21	9	1	9
22	22	1	21
23	11	11	11
24	24	24	17
25	1	1	10
26	26	26	9
27	27	27	12
29	9	1	26
30	1	1	25
31	9	1	20
32	32	1	24
33	1	1	25
34	1	1	33
35	9	1	14
36	9	1	22
37	27	27	27
38	1	1	16
39	9	1	14
40	40	40	24
41	9	1	21
42	42	42	30
43	43	12	12
44	9	1	39
45	2	2	2
46	15	15	15
47	15	15	15
48	2	2	2
49	12	12	43
50	9	1	29
51	9	1	44
52	52	1	33
53	9	1	22
54	1	1	38
55	24	24	24
56	1	1	18
