PID	PGID	SID	PPID
1	1	1	0
2	2	2	1
5	5	5	1
8	8	8	5
10	10	10	1
16	16	16	1
21	21	21	1
23	23	23	1
28	28	28	2
31	31	31	28
33	33	33	1
38	38	38	1
39	39	39	21
43	43	43	2
48	48	48	31
54	54	54	38
56	56	56	1
59	59	59	38
65	1	1	1
66	66	66	1
72	1	1	1
73	73	73	1
76	76	76	1
78	78	78	8
80	80	80	43
85	85	1	1
93	93	93	1
96	96	96	38
97	97	97	16
100	1	1	1
104	104	104	1
112	112	112	65
114	114	114	1
116	37	37	1
118	1	1	66
119	119	43	43
122	122	122	1
125	125	125	1
126	126	126	1
127	127	127	1
134	134	134	114
138	138	1	1
139	139	139	1
142	142	142	1
155	51	1	31
157	157	157	1
161	161	161	1
163	163	163	1
169	169	1	142
170	170	170	1
173	173	173	1
174	174	174	1
177	177	177	1
181	181	181	1
182	182	182	1
185	185	185	1
186	186	186	16
189	189	189	1
190	190	9	1
191	191	146	1
195	146	146	191
196	196	196	76
198	9	9	1
199	199	1	1
203	203	203	73
207	207	207	196
208	208	208	1
211	211	43	1
212	16	16	16
214	214	214	1
216	216	216	1
219	219	219	1
224	224	1	100
227	76	76	207
229	229	229	85
230	230	230	1
232	232	1	1
233	233	233	186
234	234	234	189
236	236	46	1
237	237	237	1
245	245	245	1
246	415	9	1
249	249	1	1
250	250	250	80
254	254	254	1
255	255	255	1
256	256	256	1
257	257	257	1
259	259	259	1
260	260	260	138
262	262	262	1
265	265	265	1
268	268	268	1
269	269	269	1
272	272	272	1
275	275	275	214
281	229	229	229
283	283	1	65
284	1051	1	125
285	285	285	1
286	1	1	1
287	9	9	254
288	288	288	1
289	289	289	1
291	291	291	10
294	294	157	157
295	120	120	1
303	303	303	80
304	304	9	1
305	305	305	199
307	307	307	1
308	308	308	1
309	309	309	1
310	310	310	1
312	312	312	203
313	313	91	1
314	314	314	1
315	315	315	127
316	316	316	73
318	318	318	1
323	323	323	66
325	325	325	1
326	326	326	28
328	26	26	1
329	329	329	1
330	468	1	100
331	331	13	1
333	333	333	295
335	146	146	1
337	337	337	1
338	338	338	1
339	339	339	1
341	341	341	1
345	345	345	190
348	348	348	161
350	350	350	257
357	357	357	43
358	358	358	1
365	365	365	112
366	366	366	1
370	370	370	1
372	372	372	1
374	1	1	1
375	375	1	286
378	378	1	1
380	9	9	1
382	382	1	1
384	384	384	265
388	80	80	303
389	389	8	8
390	390	9	255
392	392	392	1
394	394	394	328
398	451	37	116
399	51	1	1
400	400	400	1
401	401	401	142
404	404	404	286
405	405	405	303
407	407	407	66
408	408	408	1
409	20	20	189
410	410	410	207
412	412	412	1
413	413	413	328
414	414	414	186
418	418	418	1
419	419	80	250
420	1751	20	1
422	422	66	66
424	5355	1	1
425	77	77	1
427	427	427	96
428	428	9	390
436	1	1	118
438	43	43	1
440	440	440	234
441	441	441	73
443	948	16	1
445	445	445	289
446	446	1	1
447	447	447	268
448	448	448	389
450	450	450	1
452	452	9	255
453	453	10	291
455	1	1	114
460	499	133	1
462	462	462	1
467	467	467	126
468	1484	1	1
469	37	37	1
470	1	1	1
471	471	1	1
472	472	472	294
474	1196	220	1
479	479	479	1
481	481	481	286
490	490	490	195
491	491	491	410
494	494	494	1
496	496	496	1
497	497	497	16
498	498	498	1
499	499	499	460
500	16	16	414
501	501	501	1
503	1223	43	350
504	504	504	196
505	1	1	155
508	508	1	1
509	509	509	122
510	20	20	1
514	16	16	1
515	515	515	1
517	517	517	1
518	356	356	450
520	170	13	1
526	46	46	1
527	13	13	1
528	105	1	1
531	531	26	1
532	532	532	1
533	533	533	5
537	537	43	211
541	541	1	532
545	545	80	388
547	547	547	1
550	550	550	304
551	551	551	1
552	552	552	1
561	561	561	348
562	562	562	1
563	563	10	291
565	565	565	1
570	570	570	310
573	799	1	283
574	574	574	552
575	575	575	1
576	576	325	325
579	1	1	65
582	582	582	1
583	570	1	1
584	584	56	56
586	586	43	515
587	587	587	550
588	303	303	303
590	590	590	1
592	168	1	1
594	594	594	1
595	595	595	256
596	596	596	1
598	598	78	78
601	4413	1	1
602	228	1	1
604	604	604	254
606	606	606	1
607	607	607	294
608	608	9	428
609	609	1	1
610	610	610	1
612	43	43	1
616	4917	57	1
618	618	618	254
619	316	316	316
626	626	626	1
627	627	627	118
628	157	157	472
630	630	50	1
631	1	1	2
633	307	307	307
634	37	37	116
636	636	636	618
638	93	93	93
643	335	146	490
644	222	222	1
646	646	485	1
651	651	651	498
652	652	652	163
653	653	653	1
654	654	654	1
655	655	655	1
656	305	305	305
659	659	659	1
662	662	662	1
664	55	1	1
666	666	666	174
668	668	668	1
671	671	671	1
672	346	8	1
674	674	325	325
676	676	676	565
677	677	677	1
679	679	679	1
680	680	1	260
681	1	1	375
682	26	26	1
687	687	687	1
689	689	689	1
690	690	690	594
692	692	692	1
694	94	94	418
699	1	1	1
701	701	1	1
705	43	43	515
706	706	706	1
708	16	16	574
710	710	710	1
711	711	1	1
712	43	43	494
713	892	26	328
716	146	146	643
718	718	718	323
724	468	1	31
725	725	725	338
726	726	726	583
727	20	20	1
728	112	112	112
730	1435	43	1
736	736	736	1
737	9	9	1
738	738	738	1
739	219	1	260
744	1	1	169
747	747	747	1
748	1327	220	710
749	749	749	1
750	25	9	1
753	753	753	169
755	43	43	1
756	92	92	214
760	760	760	1
761	761	761	173
764	10	10	563
765	537	43	736
767	767	243	1
770	770	770	1
771	771	771	427
772	772	50	1
773	773	325	576
774	774	774	1
775	20	20	234
777	777	9	1
778	778	778	541
779	779	779	681
780	780	780	93
782	243	243	767
784	784	784	674
785	785	785	500
787	787	787	1
789	1	1	1
790	790	790	232
792	26	26	713
794	794	794	1
796	597	130	1
797	797	797	1
800	800	76	76
801	801	801	590
802	802	1	65
805	669	1	1
806	806	806	1
807	120	120	295
808	808	808	1
809	1	1	1
817	817	312	312
818	818	818	756
820	46	46	236
822	822	43	119
824	824	824	85
825	825	825	23
826	826	1	199
827	827	256	256
828	828	828	291
829	16	16	16
832	51	1	1
836	1	1	1
837	16	16	708
838	838	838	1
839	839	839	1
840	840	840	428
841	841	841	500
842	570	1	374
843	843	843	1
844	2609	1	392
845	845	845	739
846	307	307	307
847	847	1	1
848	848	848	1
849	849	849	838
850	61	61	1
851	851	851	230
