PID	PGID	SID	PPID
1	1	1	0
7	7	7	1
16	16	16	1
22	22	22	1
24	24	24	1
25	1	1	1
26	1	1	1
28	28	28	24
30	30	30	24
31	31	31	28
33	506	1	30
35	1	1	1
38	38	1	1
40	1	1	33
43	43	43	1
44	44	44	30
46	46	46	1
49	49	49	1
52	52	1	49
57	57	57	1
60	60	1	33
64	1	1	26
65	65	65	26
66	66	66	7
68	68	68	1
71	71	71	1
74	74	74	1
78	78	78	1
80	80	1	1
87	87	87	1
88	88	1	1
90	90	90	24
91	91	91	1
92	92	92	1
93	93	93	1
98	1	1	40
100	1	1	1
101	101	101	16
102	102	102	1
106	106	106	16
107	1	1	35
108	108	108	1
111	111	111	1
112	1	1	26
114	114	114	28
115	1	1	71
118	1	1	1
119	119	119	112
121	121	121	1
122	67	1	1
123	123	9	1
124	124	124	1
126	126	126	1
127	127	127	1
130	130	130	7
131	131	131	106
132	1	1	130
135	35	1	1
137	137	1	93
138	1	1	1
139	139	1	1
141	141	141	88
142	142	142	1
144	144	144	1
145	145	145	1
147	1	1	38
152	152	152	1
153	153	153	71
156	156	1	122
158	54	54	145
161	161	161	30
162	162	162	118
163	81	81	1
164	164	164	1
165	16	16	16
166	166	166	1
169	1	1	1
170	170	170	1
172	172	172	1
173	173	173	1
175	175	175	142
178	1	1	1
180	180	180	1
182	182	182	144
183	183	183	1
186	186	186	90
187	8	1	1
191	191	1	114
192	192	192	1
194	194	194	1
196	196	196	1
199	199	199	1
200	200	200	1
201	137	1	88
205	205	205	1
209	1	1	205
211	211	211	209
212	212	212	43
220	1	1	1
221	221	221	1
223	223	1	1
225	1	1	183
226	226	226	1
227	8	1	1
230	230	230	147
231	231	21	1
232	232	232	1
233	1	1	35
234	234	1	65
242	1	1	187
244	244	244	1
245	1	1	1
246	1	1	102
248	248	248	1
251	44	44	44
254	254	1	1
255	255	1	1
257	54	54	158
261	261	261	88
263	263	1	141
264	264	264	118
265	265	1	111
266	266	266	74
267	1	1	115
270	270	270	1
272	11	11	1
273	273	273	137
275	38	1	201
276	276	1	1
277	277	277	1
279	279	279	66
280	280	280	233
281	167	167	1
282	282	282	1
283	350	16	165
284	284	284	191
285	285	1	178
288	288	288	1
289	1	1	1
291	1	1	1
293	293	293	205
295	8	1	1
296	1	1	1
298	137	1	212
299	20	1	122
301	1	1	102
302	302	302	1
303	303	1	78
304	304	304	281
305	305	305	1
307	137	1	137
308	1	1	1
310	310	310	131
313	313	313	1
314	1	1	126
316	95	1	277
317	317	317	115
319	319	319	26
320	181	181	1
322	1	1	1
323	323	323	1
324	324	124	124
326	326	1	1
328	43	1	43
330	330	1	261
331	191	1	30
334	334	1	25
335	335	335	205
336	336	336	91
337	337	337	336
338	1	1	264
339	339	339	173
341	1	1	1
344	344	344	275
345	584	54	305
347	1	1	1
348	348	348	301
349	349	349	1
350	350	16	131
354	1	1	1
355	54	54	226
356	287	287	1
357	525	1	65
359	359	1	1
360	1	1	1
361	1	1	1
362	362	362	1
364	1	1	1
365	365	365	272
366	72	72	1
368	368	368	107
370	370	1	348
371	371	371	1
372	372	16	310
373	287	287	356
374	374	69	1
378	378	378	1
379	379	1	322
380	380	380	145
381	29	1	175
382	1	1	1
384	384	384	162
387	387	387	200
390	1	1	370
391	391	1	1
392	392	392	378
394	394	394	1
397	397	397	373
399	399	399	1
400	400	400	1
401	1	1	1
402	43	1	43
403	9	9	1
405	405	405	180
406	1	1	64
407	407	1	1
411	1	1	293
415	1	1	1
416	416	416	170
417	97	97	1
418	418	418	293
419	419	1	60
422	422	1	248
423	423	423	230
424	35	1	1
425	425	425	226
426	426	426	1
428	428	428	334
431	431	1	399
433	1	1	227
434	434	434	98
436	436	436	255
437	437	437	267
438	1	1	33
440	1	1	279
441	441	441	124
444	20	1	1
445	445	445	78
446	446	446	102
447	447	447	102
448	1	1	115
450	450	450	359
451	451	451	1
454	287	287	356
455	455	455	163
458	458	458	1
462	462	462	187
465	465	465	1
466	466	1	379
468	468	1	341
472	353	9	1
474	474	474	310
476	476	476	1
477	438	1	348
478	130	1	1
479	54	54	1
480	170	170	1
482	482	482	391
484	1	1	1
488	287	287	373
489	489	489	102
491	130	1	478
492	38	1	38
493	69	69	1
494	494	90	90
495	495	495	1
496	167	167	281
497	497	1	434
499	499	1	484
500	500	1	1
502	502	167	304
504	1	1	446
505	505	505	488
506	506	1	1
507	54	54	380
508	508	508	209
510	510	1	1
512	1	1	263
513	1	1	348
514	514	514	1
517	517	517	304
521	521	521	231
524	20	1	391
525	525	1	489
526	526	526	345
529	529	529	144
535	2597	1	370
537	287	287	488
539	8	1	1
540	540	540	124
541	1	1	276
543	543	543	310
546	130	1	506
547	798	44	44
550	550	550	1
551	551	1	1
552	552	552	220
553	93	93	93
554	1	1	1
556	307	1	307
557	557	224	1
559	263	1	477
560	560	560	479
561	561	561	479
563	555	555	1
565	1	1	1
566	54	54	1
567	567	567	126
569	569	569	446
572	54	54	425
573	573	573	402
574	16	16	106
575	575	1	100
576	1	1	255
578	22	22	22
579	16	16	165
580	20	1	299
582	38	1	1
583	583	583	1
584	584	584	257
585	81	81	400
587	587	587	1
588	588	588	92
589	47	1	1
590	1	1	26
594	594	594	1
596	596	1	130
597	597	597	289
599	599	599	1
600	600	600	573
602	602	602	583
603	185	185	1
604	1	1	296
605	84	84	1
606	20	1	402
607	1	1	458
608	1	1	587
609	575	1	1
610	610	1	33
611	16	16	283
612	1	1	1
613	342	21	1
616	157	157	1
617	1	1	1
618	618	618	431
620	195	1	431
621	621	621	166
622	1	1	314
623	623	623	257
625	21	21	613
626	633	54	572
627	627	627	57
630	1	1	1
631	1	1	205
633	633	54	602
635	8	1	209
636	636	636	1
637	16	16	474
640	640	640	557
641	339	339	339
644	644	644	1
645	645	1	569
646	646	646	298
647	647	153	153
650	191	1	191
652	652	84	127
654	654	654	525
655	685	1	362
656	137	1	276
657	500	1	1
658	658	658	654
660	72	72	366
661	661	661	192
662	8	1	1
666	666	666	640
667	1	1	1
668	54	54	584
669	669	669	510
671	1	1	1
672	672	672	196
673	95	1	1
675	35	1	223
676	676	271	1
679	679	21	1
680	680	1	617
681	16	16	106
682	1	1	348
683	683	683	1
684	684	684	40
685	685	1	357
686	686	686	1
689	689	689	493
690	690	690	1
693	130	1	399
694	694	694	336
695	496	167	496
697	46	46	46
699	95	1	277
700	1	1	1
702	84	84	127
704	704	704	1
707	1	1	248
709	67	1	1
710	114	114	114
712	712	712	415
714	20	1	1
715	715	1	510
716	1	1	620
717	717	717	1
719	719	54	1
720	11	11	1
721	1	1	303
722	1	1	600
725	725	1	655
726	726	726	122
729	729	1	1
730	1	1	88
731	35	1	1
733	733	733	1
734	1	1	675
735	735	1	675
737	737	737	635
740	20	1	444
744	744	1	444
745	397	397	397
746	746	746	326
749	749	749	744
750	750	750	693
751	2055	1	1
756	756	756	579
758	758	758	182
759	759	759	689
760	760	760	446
761	874	114	114
763	763	763	1
764	764	1	1
765	765	230	230
767	1	1	424
768	768	768	1
769	769	769	285
770	770	770	356
772	81	81	585
773	137	1	497
774	774	1	737
776	776	776	599
779	779	779	66
780	780	1	289
782	824	287	1
783	783	1	773
784	44	44	1
785	1	1	1
787	787	787	1
788	1	1	709
790	790	790	1
791	114	114	710
792	22	22	22
793	793	793	90
794	794	794	660
795	795	795	546
796	224	224	1
798	798	44	251
799	799	799	1
800	800	800	589
802	1	1	721
803	1	1	264
805	805	99	302
806	1	1	1
807	807	807	590
808	1	1	74
809	224	224	557
810	810	810	280
811	811	811	1
812	812	812	1
814	247	54	583
818	170	170	416
819	101	101	1
820	1	1	622
825	95	1	277
828	828	828	647
829	829	829	379
830	830	1	1
831	831	831	1
832	1	1	255
833	833	833	1
834	834	1	1
835	835	835	607
836	476	476	476
838	1	1	191
840	840	840	111
841	841	1	1
842	842	842	1
843	495	495	495
844	9	9	1
846	846	37	1
849	849	849	303
850	84	84	605
851	270	270	270
852	101	101	101
854	854	854	230
855	172	172	1
856	71	71	71
859	1	1	1
862	862	862	1
864	505	505	505
865	715	1	715
866	95	1	227
867	867	271	1
868	868	54	1
869	157	157	1
870	870	870	468
871	871	871	281
872	8	1	866
873	1	1	1
875	875	875	623
877	2488	1	622
878	878	878	565
879	1	1	806
880	84	84	1
881	37	37	594
883	883	883	1
884	56	56	1
885	885	97	1
886	886	886	273
887	887	887	514
888	888	888	1
889	889	889	526
890	890	37	1
891	11	11	1
892	892	892	606
893	195	1	606
895	1	1	879
896	31	31	31
897	97	97	1
898	898	72	660
899	899	54	633
900	90	90	494
902	137	1	1
904	255	1	192
905	905	905	899
906	1	1	337
908	285	1	428
910	910	910	1
911	224	224	666
912	114	114	710
914	914	914	1
915	423	230	423
917	360	1	360
918	918	918	304
919	1	1	535
920	920	46	697
922	24	24	24
923	923	923	387
925	925	1	800
926	926	1	726
928	928	540	540
929	929	929	187
931	931	1	773
932	123	9	282
934	934	934	245
936	936	230	550
940	495	495	843
941	186	186	186
942	942	942	1
943	1	1	1
944	191	1	220
945	945	945	428
946	186	186	1
947	22	22	1
948	1	1	424
950	137	1	685
952	952	672	672
953	953	953	559
954	287	287	1
955	97	97	417
956	1	1	835
958	958	69	493
959	1	1	841
960	960	114	761
961	1	1	183
964	247	54	583
965	965	1	183
967	1315	170	170
969	969	969	444
970	970	339	831
971	971	971	142
972	972	31	896
973	973	287	770
974	194	194	1
975	1	1	334
976	976	976	569
979	130	1	862
980	16	16	1
981	1	1	64
983	1	1	1
984	54	54	1
985	137	1	931
986	1	1	263
987	987	1	925
988	988	988	610
991	434	434	434
992	992	1	744
993	567	567	567
994	994	994	751
995	31	31	1
996	1	1	604
997	997	997	917
998	8	1	636
1000	1000	1	1
1002	1002	1002	505
1004	244	244	244
1005	1005	1005	1
1006	1	1	712
1007	1007	1007	289
1008	1008	1008	349
1009	1009	1009	1008
1011	1011	1011	947
1012	1012	1012	401
1014	1014	161	161
1015	540	540	928
1016	1	1	419
1017	287	287	373
1019	1019	83	1
1020	81	81	585
1021	633	54	905
1022	244	244	244
1023	167	167	918
1024	1024	1024	594
1025	1025	230	230
1028	1	1	630
1029	1	1	785
1030	1030	1	370
1033	1033	1033	878
1034	54	54	905
1036	56	56	1
1037	1037	1037	1
1038	247	54	355
1039	1039	50	1
1040	8	1	482
1041	1	1	1
1045	1	1	234
1047	1	1	988
1048	1048	1	162
1049	336	336	336
1051	1051	1051	119
1052	1052	640	640
1053	1053	1	245
1056	170	170	1
1057	1057	1057	690
1058	1058	1058	390
1060	8	1	1
1061	1061	1061	760
1063	56	56	1
1064	95	1	1
1066	1066	1	806
1068	196	196	1
1069	1069	1	428
1070	84	84	880
1071	137	1	795
1072	404	404	1
1073	218	218	1
1074	1074	230	1
1075	1	1	730
1076	1076	1076	578
1077	1751	1	971
1078	1078	1	734
1079	557	224	557
1081	780	1	699
1082	38	1	492
1083	1083	1083	446
1084	300	300	1
1085	287	287	770
1086	1	1	265
1087	1087	1	1077
1088	1088	1	1
1089	1089	31	1
1091	1091	1091	362
1092	1912	434	434
1093	651	651	1
1094	1094	1	1000
1095	1095	1095	226
1096	1	1	1
1097	1097	1097	606
1100	124	124	124
1101	1101	1101	88
1102	22	22	1
1103	1103	1	118
1105	1	1	445
1106	153	153	153
1108	1	1	956
1109	1109	1109	350
1110	1110	758	758
1112	91	91	1
1113	71	71	856
1115	1115	16	980
1116	1116	1116	838
1117	1	1	612
1118	16	16	1
1120	84	84	605
1121	1121	1121	491
1122	404	404	1072
1123	170	170	1
1126	1	1	465
1127	287	287	1
1129	114	114	114
1131	142	1	142
1132	1132	1132	296
1133	1133	526	526
1134	170	170	967
1135	92	92	588
1137	1	1	1
1138	1138	1138	926
1139	1	1	156
1140	1140	1140	779
1141	54	54	905
1142	672	672	672
1143	362	362	362
1144	1	1	730
1145	1145	1145	641
1146	1146	1146	285
1147	1147	1147	1005
1148	1148	1148	712
1149	1149	1149	750
1152	271	271	867
1155	1	1	359
1156	1156	1156	764
1157	1157	1157	474
1158	224	224	666
1159	84	84	1070
1160	346	346	1
1162	84	84	702
1163	1163	1163	579
1165	302	99	1
1167	1167	1	1
1168	1168	1168	1
1169	1	1	1
1172	69	69	1
1175	1175	1175	852
1176	466	1	1
1178	92	92	92
1179	49	49	49
1180	1180	1	1
1181	1181	1	902
1182	263	1	263
1185	1185	1185	1047
1186	1186	654	654
1187	1187	9	1
1189	567	567	993
1190	521	21	521
1191	1191	1191	1
1192	1192	1	419
1193	1193	1193	1038
1194	287	287	954
1197	1	1	1
1198	1198	1198	700
1199	1199	1199	1
1200	167	167	496
1201	287	287	1194
1202	1202	1	1007
1204	505	505	864
1205	1205	1205	1
1206	287	287	488
1207	1207	1207	644
1208	130	1	514
1209	1209	1209	1
1210	1210	1210	697
1211	1211	1211	1198
1213	130	1	887
1214	124	124	1
1215	1215	1215	979
1217	824	287	782
1218	1218	1218	1178
1219	92	92	588
1223	101	101	101
1225	30	30	30
1226	633	54	626
1227	137	1	201
1228	1228	1	675
1230	1	1	878
1231	1	1	341
1232	362	362	362
1233	434	434	434
1235	20	1	1
1236	1236	1	506
1237	1	1	749
1238	43	1	43
1239	1	1	510
1240	1240	1240	633
1242	1242	654	654
1244	1	1	669
1248	1248	11	1
1249	1249	279	1
1250	90	90	793
1252	37	37	594
1253	1	1	248
1254	170	170	416
1255	1255	1255	1209
1256	685	1	699
1257	1257	1	1121
1258	1258	300	1
1259	1259	1259	158
1260	1260	1260	794
1261	152	152	152
1262	1262	1262	118
1263	1	1	1
1264	1	1	878
1265	1265	1265	1
1267	1267	1267	1
1268	8	1	428
1269	1269	1269	605
1272	1	1	524
1273	1273	1	192
1274	1	1	1
1275	1	1	341
1276	173	173	1
1278	22	22	1102
1279	272	11	272
1280	186	186	946
1281	52	1	52
1282	54	54	1
1283	696	696	1
1285	247	54	814
1286	1286	1286	1070
1287	142	1	971
1288	1288	1288	267
1289	1289	1289	1
1290	1290	1290	836
1291	90	1	1
1294	901	901	1
1295	1295	1295	768
1297	1297	1297	1240
1298	349	349	1008
1299	1299	1299	620
1301	7	7	7
1302	65	65	65
1303	1	1	1
1304	1557	470	1
1306	37	37	594
1307	871	871	871
1308	1	1	879
1309	20	1	1
1310	1310	1310	401
1311	1311	1311	884
1313	1313	1	1033
1314	11	11	272
1315	1315	170	1
1316	404	404	1
