PID	PGID	SID	PPID
1	1	1	0
9	9	9	1
11	11	11	1
14	14	14	1
17	17	17	1
22	22	22	1
25	25	25	14
30	30	30	22
32	32	32	30
36	36	36	25
44	44	44	30
49	49	49	1
64	64	64	1
68	68	68	1
69	69	69	1
71	71	71	1
72	72	72	1
74	74	74	72
79	79	79	1
81	81	81	74
83	83	83	1
88	88	88	1
89	89	89	71
90	2	2	32
91	91	1	1
94	94	94	1
103	287	1	1
106	106	106	1
107	75	75	1
108	108	108	1
109	109	109	68
113	33	4	1
115	115	115	1
117	458	2	74
118	118	118	1
121	121	121	36
124	124	124	1
126	126	4	1
127	127	127	124
129	129	2	44
130	130	130	1
131	131	131	1
137	137	4	1
139	139	139	1
143	143	143	1
144	4	4	1
147	147	147	1
148	148	11	11
149	149	149	1
152	152	152	1
155	22	22	22
156	4	4	1
157	157	157	69
159	159	11	11
161	161	161	1
166	166	4	156
169	169	169	1
170	170	170	1
173	173	173	30
178	160	160	1
189	189	189	1
191	191	191	1
195	195	195	1
196	65	1	1
197	197	197	1
200	200	200	1
204	75	75	107
205	205	205	1
207	207	207	1
210	210	210	11
213	213	213	22
216	216	216	1
218	218	218	169
219	160	160	1
220	220	220	1
222	222	222	81
232	232	232	1
233	233	233	197
236	236	236	36
237	237	237	170
242	242	242	155
246	246	246	1
247	247	247	1
251	251	114	207
253	253	253	64
255	255	255	189
258	258	258	1
260	260	2	170
261	2	2	74
262	262	262	106
266	266	266	204
272	272	272	17
273	273	273	1
274	274	274	1
278	278	278	118
280	280	280	106
281	281	281	1
282	282	282	200
283	283	46	1
285	285	285	109
288	75	75	204
291	291	291	1
292	292	292	1
294	294	75	107
296	122	122	195
298	167	167	1
299	299	299	266
301	301	301	1
302	302	302	1
304	304	304	74
306	306	306	88
308	308	308	1
312	312	312	130
315	315	315	278
317	317	317	1
318	121	36	121
319	319	319	1
321	321	321	281
322	322	322	1
323	323	323	1
325	325	325	1
326	326	326	11
330	330	330	285
331	331	331	1
333	333	333	1
336	108	108	1
339	339	4	113
343	343	343	1
344	344	344	1
345	11	11	11
347	347	347	281
349	349	22	22
351	351	351	1
355	355	309	1
356	151	151	1
359	62	62	1
360	360	360	1
362	783	77	232
367	367	367	299
368	368	368	1
369	369	369	14
374	374	374	108
379	96	1	1
382	382	382	1
384	9	9	9
387	387	387	1
388	1086	49	1
394	83	83	1
396	396	396	1
403	403	403	1
405	405	405	1
408	408	408	1
409	409	49	387
410	410	410	1
412	412	412	1
417	417	46	1
420	420	420	1
427	151	151	1
432	432	83	1
434	434	434	1
440	5	5	1
443	62	62	1
445	445	77	262
446	446	4	1
450	450	450	1
455	455	455	1
456	84	84	1
457	457	457	405
460	460	460	1
465	121	36	318
468	468	468	278
469	469	469	394
472	2	2	1
475	475	475	1
477	477	477	1
478	62	62	1
480	343	343	343
483	483	32	32
487	487	487	69
488	91	1	434
489	489	489	1
492	502	1	1
495	495	495	457
497	497	58	1
498	71	71	1
502	1	1	1
503	114	114	251
505	505	505	1
508	508	508	159
510	510	4	1
513	513	1	189
514	514	1	1
520	520	520	475
521	521	9	9
522	522	522	144
525	525	525	124
526	1	1	488
528	528	528	1
529	529	1	115
531	531	531	1
534	1	1	1
536	536	1	1
537	537	537	129
540	325	10	325
542	542	542	302
545	545	545	166
549	549	549	1
550	550	550	131
551	130	49	312
552	408	408	408
553	553	553	1
556	1	1	1
557	557	72	405
558	2850	32	483
561	561	561	117
563	563	563	556
564	564	322	322
565	417	46	417
570	570	570	1
571	571	571	446
572	572	572	1
578	578	324	1
581	581	581	121
582	582	582	1
584	584	4	137
585	585	585	1
586	586	75	299
588	588	588	1
593	593	593	505
596	596	596	139
599	599	599	207
600	34	1	434
606	606	606	1
607	197	197	1
608	108	108	108
610	610	610	204
611	611	611	1
612	244	244	247
613	613	613	161
614	614	614	599
615	615	615	14
618	618	618	152
619	34	1	455
620	620	620	1
621	621	621	522
622	622	622	1
626	94	2	1
627	627	627	1
628	115	115	115
636	251	114	251
640	214	122	588
641	641	641	1
643	1	1	1
655	655	655	1
656	656	656	144
657	657	45	1
658	658	658	1
659	659	659	1
661	2433	244	1
662	1	1	529
663	663	663	1
664	664	664	1
667	667	667	1
670	5659	108	477
672	322	322	564
675	33	4	1
676	676	676	1
678	678	678	1
679	679	679	322
680	680	680	1
683	683	683	294
684	684	684	498
685	685	83	394
686	686	150	627
691	691	691	1
692	692	441	1
694	694	11	1
698	698	206	1
702	4	4	1
704	704	704	1
705	30	30	1
706	706	706	152
707	707	707	1
710	710	710	330
712	712	712	1
713	713	713	513
714	714	714	1
715	108	108	477
716	716	716	581
720	720	720	643
722	722	722	1
724	724	724	505
732	1908	391	1
737	737	737	1
739	2030	36	716
741	88	88	1
742	742	742	1
743	743	1	513
745	409	49	1
750	750	222	222
751	751	11	1
753	753	753	445
754	754	754	1
760	760	760	94
763	3627	2	1
768	329	329	1
769	769	769	1
771	771	244	247
774	774	774	367
777	777	777	213
778	778	778	1
779	779	779	1
780	207	207	599
785	785	197	197
787	787	787	1
788	788	788	1
790	1024	122	1
791	791	4	79
792	792	4	571
795	275	275	1
796	796	30	1
798	798	798	606
799	799	11	148
800	170	170	1
802	802	4	1
803	803	803	281
804	804	804	1
805	805	805	1
806	806	806	1
807	807	807	1
810	197	197	1
812	812	2	561
813	26	4	1
816	214	122	1
817	817	817	1
818	207	207	1
823	823	823	816
824	824	824	551
825	825	825	1
826	114	114	1
827	827	827	1
829	111	77	1
830	4	4	1
831	1	1	488
832	832	832	1
834	130	49	130
836	836	4	1
839	2593	1	1
840	75	75	610
841	4	4	321
843	57	1	1
845	151	151	427
848	848	848	636
849	2	2	1
851	851	851	522
852	322	322	564
855	855	46	1
856	111	77	593
858	858	858	1
863	863	863	143
866	130	49	1
869	869	869	68
872	872	872	698
873	873	62	1
875	875	875	858
876	876	876	412
880	880	880	608
881	881	881	213
882	882	882	118
885	885	250	1
886	151	151	356
887	887	30	1
892	26	4	1
893	283	46	283
896	896	896	1
897	897	2	537
898	898	898	1
900	900	900	443
901	96	1	1
903	903	903	692
904	904	904	1
905	905	128	1
906	102	4	622
907	907	907	1
908	206	206	698
909	2	2	468
910	653	122	816
911	77	77	262
912	75	75	266
914	914	914	261
915	915	915	791
916	916	916	600
918	918	918	1
919	919	919	1
920	920	920	777
921	921	921	1
922	1	1	1
926	926	926	621
928	928	4	655
929	94	2	760
930	26	4	1
931	931	931	1
937	937	937	420
939	939	939	251
941	941	322	564
942	942	942	676
947	947	947	1
950	149	149	149
954	291	291	291
955	71	71	1
956	559	559	1
957	148	11	1
960	960	960	1
965	965	965	800
968	122	122	618
969	969	969	1
970	122	122	1
971	971	971	1
972	74	2	1
974	106	106	106
976	26	4	906
980	980	980	1
981	981	981	1
982	351	351	351
983	983	983	791
985	985	2	205
991	991	991	322
992	992	992	440
994	994	994	272
995	233	233	960
998	998	998	1
1000	1000	1000	985
1001	160	160	1
1003	75	75	1
1004	244	244	661
1008	517	361	1
1011	1011	1011	1
1017	1017	1017	204
1019	663	663	663
1021	1021	1021	824
1024	1024	1024	968
1026	172	172	1
1028	658	1	662
1029	1029	108	108
1031	1031	1031	1
1032	1032	1032	1
1036	1036	54	1
1037	1037	1037	1
1038	1038	104	1
1042	1042	1042	1
1043	1043	1043	1
1044	1044	1044	1
1048	1048	1048	1
1049	1049	1049	620
1050	1050	1050	1
1052	1052	1052	508
1053	1053	1053	1
1054	1054	1054	778
1055	1342	49	904
1056	4	4	813
1057	102	4	787
1059	41	41	1
1060	214	122	1
1061	1061	2	1
1062	1062	797	1050
1064	399	56	1
1068	1068	1068	301
1070	1070	1070	1
1073	1073	1073	1
1074	1074	1074	1
1075	1075	1075	127
1077	1077	946	1
1079	1079	185	1
1080	1080	1080	1
1093	26	4	1
1094	1094	1	1
1096	4	4	928
1097	65	1	1
1099	1099	1099	1
1100	293	167	298
1101	1101	1101	1
1102	670	108	1029
1103	1103	1103	1
1110	2	2	1
1112	131	1	131
1114	251	114	503
1116	1116	1116	1
1119	1119	1119	1
1124	4	4	1
1125	1125	1125	926
1126	1126	1126	1
1130	1130	1	69
1131	197	197	785
1133	25	25	25
1134	26	4	1
1135	2030	36	465
1140	1140	1140	1
1146	3023	4	906
1147	1147	309	355
1148	1148	1148	319
1149	1149	1149	1
1150	1150	1150	1
1153	197	197	810
1154	1154	1154	1
1155	71	71	1
1157	1157	380	1
1161	783	77	1
1165	1165	281	281
1166	1	1	549
1167	1167	1167	570
1171	62	62	1
1172	1172	1172	283
1174	1174	1174	1
1175	1175	150	220
1178	408	408	1
1179	658	1	1028
1181	1181	1181	1096
1184	1184	1184	1
1185	464	122	823
1186	1186	1186	1
1187	1187	1187	1
1190	26	4	892
1191	1191	1	1
1192	3022	4	1
1194	1194	1194	957
1197	1197	1197	856
1200	77	77	1
1201	1201	1201	550
1202	1202	1202	1
1206	281	281	281
1209	122	122	1060
1210	1210	1210	1068
1211	1394	46	565
1213	1213	1213	743
1215	1215	1215	1
1216	1216	561	561
1225	5080	4	675
1226	1226	1226	1021
1227	1227	1227	791
1228	1228	1	1
1229	508	11	508
1231	283	46	893
1232	1232	606	606
1233	1233	1233	1
1234	14	14	14
1235	1235	281	281
1236	1236	1236	1
1237	496	237	1
1239	404	404	1
1241	1241	1241	255
1243	1243	606	1232
1244	1244	1244	1048
1246	251	114	1
1248	1248	1248	787
1250	1250	1250	1032
1253	92	92	1
1256	1256	1256	195
1257	111	77	754
1260	282	282	1
1261	1261	11	1
1264	130	49	1
1265	3435	75	827
1268	1268	1268	1
1271	1271	1271	848
1272	1272	14	1
1274	54	54	1
1276	65	1	901
1277	1277	1277	802
1278	1278	172	1
1279	1279	1279	246
1281	244	244	612
1282	1282	1282	367
1284	1284	1284	1
1288	11	11	1229
1289	1289	1289	741
1290	251	114	939
1293	243	243	1
1295	1295	1295	675
1297	1297	49	1
1298	1298	114	875
1299	151	151	845
1304	1304	1304	1243
1305	1305	1305	1244
1307	1307	1307	1
1309	1309	1309	1
1310	1310	241	1
1312	1312	1312	1074
1315	194	4	1
1317	1317	4	1101
1319	1	1	1
1321	2	2	1
1323	785	197	197
1324	1324	1324	613
1326	1326	1326	1161
1327	272	272	272
1328	1328	62	1
1329	1329	1329	1
1332	2	2	659
1333	65	1	1241
1335	1335	1335	1226
1336	1336	437	1
1338	1338	1338	741
1339	1339	1339	1
1341	839	1	1
1342	1342	49	1
1346	4629	71	1
1348	1348	1348	1
1349	1349	1349	333
1354	839	1	487
1356	2825	1	1
1357	1357	1357	1
1362	1362	1362	1
1365	1365	1365	1
1367	1367	1	196
1368	1368	1368	1248
1369	1369	15	1
1375	408	408	1
1376	1376	1376	1
1377	1377	1377	1
1378	72	72	1
1380	167	167	1
1381	1404	550	550
1384	783	77	1200
1386	1386	71	1
1388	1388	1388	1
1389	171	4	1368
1392	1392	237	1
1396	1396	77	232
1399	1399	1399	1321
1400	633	1	1
1401	114	114	1298
1405	1405	1405	266
1407	1407	1407	222
1409	1409	1	1
1410	550	550	1
1412	1043	1043	1043
1413	1413	1413	991
1415	1415	392	1
1416	1416	1416	876
1417	1417	1417	88
1418	1418	71	1155
1420	1420	1420	691
1422	1422	1422	1
1423	130	49	745
1428	1428	1428	1
1430	1430	749	1
1431	1431	1431	914
1433	1433	1433	1279
1435	671	49	130
1436	1436	1436	232
1440	1440	11	1
1442	32	32	558
1443	1443	1443	1
1444	1444	520	520
1449	1449	49	834
1453	77	77	1
1454	1454	1454	1
1455	4	4	622
1456	1	1	1
1457	2	2	972
1458	487	1	1319
1461	1461	1461	1
1462	1462	1462	1
1464	1667	400	1
1465	4	4	137
1466	1466	1466	1276
1467	1467	46	1
1468	1468	1468	1332
1469	1469	1469	1309
1470	1470	1470	1
1472	1472	322	1413
1475	1475	1475	22
1476	1476	1476	1
1477	585	585	585
1478	1478	1478	17
1483	1483	1483	1
1488	2	2	1075
1489	54	54	1274
1491	1491	1491	1068
1492	1492	122	1
1493	1493	1493	137
1494	1494	1494	1461
1504	94	94	1
1505	207	207	1
1509	1086	49	387
1510	1510	1510	283
1512	26	4	1227
1513	1513	1181	1181
1514	1514	1514	197
1517	420	420	1
1518	806	122	806
1520	1520	1520	1
1521	1521	1521	90
1524	1524	1524	1354
1525	1525	1525	1417
1526	151	151	1
1527	1527	1527	1
1530	1864	83	432
1533	4	4	1
1534	1534	1534	1
1538	1538	2	1
1540	1540	1540	1134
1544	1544	1544	1
1545	1545	1545	1
