PID	PGID	SID	PPID
1	1	1	0
6	6	6	1
9	9	9	1
19	19	19	1
24	780	1	1
31	631	1	1
35	35	35	19
41	17	8	1
46	46	46	1
50	50	50	1
59	59	59	35
63	63	63	1
65	65	65	9
66	66	66	19
67	67	8	63
72	72	72	1
74	74	74	1
77	77	77	24
81	210	8	67
82	82	82	1
93	93	93	1
94	94	94	74
98	98	98	1
101	101	101	81
108	1	1	1
109	24	1	1
111	16	1	1
117	117	117	74
119	119	119	81
120	1	1	1
122	122	122	117
125	14	14	1
126	126	126	1
130	130	130	1
133	133	133	1
137	244	1	1
141	141	1	82
146	219	48	1
148	148	148	1
151	1	1	130
152	152	152	101
156	156	1	46
157	157	157	46
159	159	159	1
160	160	160	111
167	167	167	1
171	171	171	156
172	172	172	1
174	174	174	41
175	175	175	1
179	179	179	117
184	184	184	1
186	186	186	174
188	188	188	1
189	189	189	1
192	19	19	66
195	195	14	179
196	196	1	171
198	198	198	1
201	17	8	1
204	204	204	1
205	3582	8	174
206	206	206	1
208	208	1	108
210	210	210	67
214	214	214	172
215	215	215	111
216	1	1	1
222	222	61	1
223	223	223	184
224	224	224	1
225	225	225	1
226	42	8	119
230	230	230	141
234	234	234	66
238	238	1	46
240	153	153	1
243	243	243	1
244	244	244	216
245	1	1	1
247	247	247	214
250	250	250	160
252	252	252	1
253	253	253	167
254	254	254	1
255	255	255	1
257	257	257	1
264	264	264	254
269	269	269	1
270	270	270	172
271	271	271	245
272	272	272	1
275	275	275	1
279	24	1	1
284	141	1	1
288	288	288	1
289	30	30	1
291	291	291	1
292	292	292	1
293	6	6	6
294	294	294	1
298	298	298	1
300	1	1	245
312	312	312	1
316	6	6	1
317	317	56	1
319	93	93	1
320	320	320	316
322	322	322	152
324	324	324	1
325	325	325	240
330	145	69	1
333	333	30	198
335	335	335	201
341	341	341	1
343	14	14	1
345	6	6	316
346	346	346	133
347	347	10	1
353	353	353	74
354	354	354	1
356	841	14	1
357	357	357	1
360	360	1	31
362	81	8	152
364	364	364	330
365	365	365	1
366	366	366	1
367	367	367	1
368	368	368	1
372	1	1	133
376	158	158	1
385	385	1	82
386	946	1	1
388	388	388	1
396	396	1	1
402	17	8	322
403	403	403	223
404	404	404	272
407	407	407	24
408	408	408	385
409	409	409	31
410	410	1	1
412	2860	14	184
415	415	415	98
416	167	167	1
418	418	8	1
421	421	421	388
424	424	424	204
426	426	426	284
428	428	8	1
430	430	8	152
431	431	431	1
436	436	436	109
437	437	437	1
438	438	438	63
444	30	30	1
448	448	354	1
449	43	43	1
450	450	450	1
451	357	357	357
452	452	452	130
455	1	1	1
456	456	456	1
458	458	458	1
462	687	8	428
463	463	463	1
464	464	464	1
465	465	17	1
466	167	167	416
468	75	75	1
471	471	471	298
472	472	472	1
474	474	474	385
475	475	8	201
476	42	8	475
477	477	477	1
479	479	479	1
480	480	480	1
481	481	481	1
483	483	483	205
486	19	19	19
487	487	487	1
494	153	153	1
495	495	495	108
497	497	1	1
499	499	499	1
500	14	14	270
504	3578	1	404
505	505	129	1
506	167	167	416
508	1	1	1
510	1335	48	146
511	511	511	188
512	17	8	1
513	56	56	1
515	515	515	333
516	516	516	174
517	1	1	474
520	520	169	487
521	521	521	1
522	522	522	125
526	1	1	156
527	527	527	1
528	10	10	1
529	529	529	1
530	530	530	1
531	42	8	1
532	532	532	151
533	533	533	1
534	534	534	1
535	535	535	466
537	537	537	172
538	204	6	204
539	539	56	513
540	334	14	247
542	542	1	1
546	448	354	1
549	432	1	1
550	550	550	520
551	551	114	1
552	552	552	1
555	555	14	214
556	556	556	1
558	558	558	111
559	559	559	1
561	561	561	1
564	1	1	284
567	93	93	456
570	570	570	1
572	572	572	223
578	578	578	1
580	580	223	223
581	581	581	372
582	56	56	317
586	586	6	1
589	589	589	1
593	593	593	1
595	1	1	294
598	598	598	483
601	601	601	1
610	610	610	330
613	613	613	1
614	614	614	1
616	616	616	458
617	2475	1	1
618	618	354	1
632	632	632	1
634	634	634	279
635	635	635	81
636	636	6	1
639	150	150	1
640	640	640	497
641	641	231	1
643	643	643	409
646	277	277	1
647	647	647	1
648	1	1	1
649	1	1	1
652	6	6	1
657	657	657	1
658	658	658	1
661	661	661	1
665	665	665	614
666	666	666	1
670	6	6	1
676	676	676	141
678	678	678	1
679	946	1	533
681	681	19	486
684	684	1	533
686	686	686	1
687	212	8	1
689	631	1	455
692	692	692	354
693	490	490	1
694	694	694	1
695	695	695	598
696	42	8	1
697	471	1	471
698	26	1	1
699	699	699	1
701	150	150	1
702	702	702	264
704	704	704	1
705	705	1	396
706	56	56	1
707	156	1	648
708	708	708	1
712	712	712	1
713	713	1	1
721	1	1	410
724	1	1	1
725	725	1	1
727	727	29	1
728	728	728	1
729	729	729	1
731	731	731	510
732	732	732	1
733	181	181	1
734	56	56	254
735	735	735	1
737	737	737	1
738	1	1	360
739	739	6	1
741	1723	1	1
742	2322	1	705
743	17	8	210
746	1	1	511
748	748	748	1
750	750	750	516
751	751	751	1
752	17	8	1
754	754	754	1
756	2171	6	480
758	1	1	1
759	759	759	436
765	765	765	549
766	10	10	1
767	767	767	1
770	35	35	35
771	771	771	1
772	772	772	204
773	773	371	1
774	774	774	1
775	775	775	705
776	153	153	240
779	1	1	1
780	780	1	1
782	14	14	500
784	784	784	526
785	785	8	1
786	786	1	1
790	17	17	1
791	1	1	367
794	794	794	257
796	796	1	1
797	797	797	366
798	385	1	564
800	800	800	1
801	801	801	751
803	81	8	1
806	806	806	133
807	807	807	643
809	809	809	82
810	810	810	108
813	130	130	452
815	981	61	222
819	153	153	1
823	2279	150	701
827	827	827	316
828	828	828	1
829	829	829	701
833	833	833	1
835	835	835	364
837	837	837	367
838	838	35	1
839	181	181	1
840	156	1	1
841	841	14	1
842	842	842	676
843	843	843	739
844	1	1	775
845	845	19	19
847	847	847	120
849	849	69	1
850	850	850	833
856	856	1	284
857	857	857	1
858	858	1	1
861	861	861	1
866	866	14	1
867	867	867	250
868	868	868	1
869	153	153	494
871	871	167	1
873	873	873	1
874	874	874	1
878	878	2	365
881	75	75	1
883	1	1	534
884	884	6	652
885	885	885	1
887	887	887	771
890	890	890	1
891	430	8	661
895	895	895	1
898	1	1	216
900	9296	43	1
902	1	1	1
903	903	1	1
906	277	277	1
907	907	1	238
909	909	909	255
910	147	1	1
912	14	14	782
913	913	167	1
915	915	1	810
918	918	563	1
919	919	10	1
921	921	921	1
922	182	182	1
923	923	923	707
925	925	925	41
928	928	1	1
929	929	929	689
930	176	1	779
931	931	931	243
932	932	932	1
934	10	10	1
935	935	935	1
936	974	167	535
937	937	1	1
939	251	251	1
943	485	485	1
944	944	944	725
945	945	945	858
946	946	946	1
948	948	948	1
949	949	949	535
950	950	950	111
951	951	61	222
952	952	1	1
958	409	1	409
959	959	169	1
961	457	8	1
962	153	153	240
963	387	387	1
965	269	269	269
967	204	204	1
970	970	1	109
972	972	972	223
974	974	167	936
976	976	976	1
977	1	1	1
978	978	978	1
980	980	980	289
981	981	61	1
982	982	982	1
984	984	984	1
985	985	985	396
986	986	986	939
988	988	988	424
989	989	989	1
991	991	991	1
994	356	14	1
995	995	167	913
998	998	998	1
999	129	129	505
1000	156	1	786
1001	530	530	530
1002	1002	181	839
1004	1004	1004	741
1006	171	1	779
1008	1	1	1
1009	1009	1009	438
1014	2615	335	335
1015	1	1	1
1020	1020	1020	1
1024	1024	1024	471
1026	14	14	343
1027	1027	1	386
1028	1028	1028	1
1029	1029	1029	1
1030	1030	1030	998
1031	1031	1031	1
1032	2732	153	159
1034	1034	1034	1
1035	1035	1035	244
1037	1037	1037	356
1039	14	14	403
1040	952	1	1
1041	1041	1041	320
1044	1044	1044	687
1046	1046	14	1
1047	42	8	1
1048	1048	1048	841
1049	26	1	705
1051	1051	1051	1
1053	130	130	452
1055	1055	10	934
1056	1056	678	678
1057	1057	61	1
1060	14	14	540
1063	1	1	245
1069	1069	1	1
1070	14	14	179
1071	1071	174	1
1072	1072	1072	1
1073	448	354	546
1074	1	1	1
1075	1075	1075	125
1078	1	1	810
1080	14	14	1070
1081	1081	1081	1
1084	17	17	1
