PID	PGID	SID	PPID
1	1	1	0
13	13	13	1
15	15	15	1
23	23	23	1
26	26	3	15
29	29	3	1
30	30	30	29
33	33	33	1
42	42	42	1
49	1210	3	1
50	50	50	1
60	8	8	1
62	8	8	1
64	147	23	23
68	68	68	1
75	75	75	1
76	76	76	1
81	81	81	1
83	83	83	1
86	86	86	76
88	88	88	42
90	90	90	88
92	92	92	1
93	93	13	75
97	3	3	1
99	99	99	1
100	100	100	1
102	102	102	75
114	114	114	1
116	23	23	1
120	120	120	81
122	122	122	1
128	128	128	1
131	3	3	1
135	135	135	1
137	137	137	26
140	140	47	1
142	3	3	1
144	47	47	1
151	151	151	1
153	153	153	1
156	156	156	1
157	157	157	1
158	94	3	99
162	162	162	1
163	163	163	1
164	164	164	1
170	14	14	1
173	173	173	1
175	175	134	1
178	178	178	102
191	191	191	1
192	192	192	1
196	196	196	1
197	197	197	1
199	82	3	1
201	201	201	93
203	203	203	1
204	204	1	1
206	206	206	1
211	211	211	13
213	213	213	88
214	214	214	170
215	215	215	1
216	216	216	1
219	1	1	204
220	220	220	191
225	225	225	1
226	226	226	1
227	227	1	1
228	228	228	1
229	23	23	23
231	231	231	1
233	14	14	1
235	235	235	1
236	236	236	220
237	20	20	1
238	238	238	1
241	241	3	1
242	242	88	213
247	247	247	33
251	251	251	1
254	3	3	26
257	257	257	1
260	68	68	68
261	261	261	1
263	263	263	1
265	265	265	1
271	271	271	247
274	3	3	1
277	277	277	227
278	278	278	1
282	282	282	1
283	6183	3	231
284	284	284	238
286	3	3	1
287	287	287	1
290	290	3	135
291	291	291	1
292	2093	88	242
293	293	293	1
294	294	65	1
295	295	295	153
296	296	296	1
301	301	301	144
305	8	8	62
306	306	306	1
307	307	307	1
308	308	308	1
310	310	310	1
312	1965	193	1
313	313	313	1
314	314	3	295
315	315	30	157
316	3	3	1
319	319	319	1
321	321	13	75
325	7	1	1
340	65	65	1
341	341	341	1
344	344	344	13
347	347	23	23
349	377	13	1
354	410	277	277
356	356	13	1
357	357	3	1
359	359	3	1
365	365	365	1
368	368	368	229
369	369	369	1
371	7	1	1
372	372	372	1
373	373	373	1
374	374	374	216
375	94	3	1
376	376	376	99
377	377	13	75
378	378	378	1
379	13	13	307
381	381	381	201
382	382	275	1
384	3	3	357
389	389	389	158
390	390	13	1
391	391	391	375
392	270	6	1
394	394	394	271
399	399	399	1
400	400	400	292
402	402	402	344
405	405	405	236
406	406	406	402
413	413	413	294
416	416	3	90
417	47	47	1
420	420	420	1
422	3	3	1
424	424	424	292
425	226	226	226
430	430	430	1
431	431	431	260
432	309	309	1
434	3	3	1
439	362	1	1
440	440	440	365
441	441	98	1
442	442	442	389
450	450	450	203
451	999	3	1
452	452	452	1
453	453	453	1
456	227	1	1
457	457	457	1
459	459	459	325
460	229	23	374
461	83	83	1
467	277	277	277
471	471	471	1
474	474	474	357
475	47	47	140
477	14	14	214
480	960	13	114
484	7	1	372
485	373	373	373
491	491	491	1
493	493	493	1
497	8	8	1
500	500	500	459
502	502	502	1
508	13	13	381
510	510	510	131
511	511	511	1
512	3	3	120
514	514	514	93
518	518	518	1
519	3	3	131
524	524	524	1
528	528	528	135
530	23	23	1
532	887	1	459
533	533	533	457
542	542	542	1
543	543	102	178
545	94	3	1
547	3	3	1
548	13	13	406
549	549	549	1
550	550	550	1
558	558	23	1
559	559	559	1
560	560	560	1
562	562	562	1
563	2572	30	30
565	565	565	1
566	566	566	451
569	569	569	1
570	65	65	1
571	571	571	1
573	139	139	1
574	574	574	511
578	578	47	417
580	580	1	1
582	13	13	1
584	584	584	340
585	585	585	313
591	93	13	1
592	592	592	1
595	595	524	524
597	597	597	1
598	29	3	99
599	599	599	1
600	1996	30	191
602	602	602	233
603	603	603	1
605	605	605	1
607	607	8	1
609	609	76	76
614	614	614	1
615	13	13	1
616	616	616	1
617	617	617	220
619	1351	277	277
621	209	209	565
628	628	628	257
630	457	209	457
631	631	631	175
632	632	632	477
633	633	633	1
634	634	634	1
637	360	3	1
638	188	188	571
639	639	3	1
640	640	640	242
641	6	6	1
642	1	1	1
644	7	1	1
647	271	271	271
648	648	6	1
651	651	651	460
653	653	653	1
656	656	656	637
657	657	657	1
658	118	30	157
659	13	13	287
660	660	660	1
661	133	133	1
662	662	662	1
663	43	3	1
665	3	3	1
666	666	666	1
667	667	667	413
668	209	209	502
672	672	23	116
673	673	673	647
677	677	677	1
678	2888	13	582
680	680	680	287
681	681	536	1
682	3	3	1
686	686	686	1
688	688	688	578
690	690	690	359
691	691	691	1
694	694	3	545
695	695	3	1
697	697	697	1
698	698	698	68
699	699	699	528
701	360	3	1
702	702	702	1
705	705	705	1
708	708	708	373
713	713	713	368
715	102	102	543
717	23	23	651
719	719	719	1
723	723	723	1
727	727	727	400
729	729	3	657
730	730	730	1
731	3	3	1
733	209	209	621
734	734	465	1
735	735	251	251
736	65	65	667
738	738	738	439
739	30	30	191
740	740	740	60
743	438	438	1
744	744	164	164
745	745	13	1
749	749	14	1
752	752	752	301
753	753	13	321
756	2888	13	634
759	759	759	1
760	607	8	62
766	766	766	144
767	3	3	1
771	53	3	122
775	775	775	1
779	463	3	1
780	289	3	1
782	360	3	528
787	787	787	485
788	788	788	15
791	3	3	1
792	3	3	1
796	796	796	1
798	3	3	97
799	799	799	144
800	800	800	1
802	802	802	1
803	803	803	315
804	804	804	500
805	805	805	1
808	808	808	163
810	14	14	477
813	813	208	1
815	3	3	1
816	816	3	528
818	438	438	743
819	13	13	390
820	820	820	810
821	607	8	60
824	824	824	694
826	826	826	686
830	830	830	49
832	832	3	1
833	833	833	1
836	836	836	510
837	912	3	1
838	838	38	1
840	840	840	1
842	327	1	580
843	275	275	1
844	844	844	1
846	846	846	1
849	849	849	62
853	853	539	1
854	854	854	815
855	855	855	688
856	856	856	1
857	857	857	745
859	518	518	518
864	864	864	659
865	865	865	457
867	209	209	1
868	868	868	780
869	869	869	756
870	870	870	1
872	691	691	691
874	874	874	1
875	753	13	1
876	2093	88	800
878	878	251	1
879	879	47	688
880	880	880	1
884	884	884	1
885	1953	566	1
886	3	3	290
888	888	888	1
890	890	890	849
892	892	892	659
894	894	894	1
895	43	3	1
897	897	897	135
898	898	898	1
901	901	901	1
903	88	88	800
905	905	3	1
906	62	8	890
908	988	47	766
910	246	246	1
914	248	248	291
915	915	419	1
923	3	3	1
924	924	924	175
927	927	927	1
930	1	1	456
931	931	931	816
932	124	3	931
933	933	933	694
935	935	935	1
937	937	937	879
939	360	3	923
942	942	942	651
946	946	946	1
949	8	8	60
950	950	88	1
951	951	951	1
952	3	3	528
953	953	953	1
955	2276	1	842
956	260	68	260
957	957	957	791
958	958	8	607
959	3	3	1
960	13	13	93
961	961	486	1
962	13	13	1
963	963	963	1
964	964	8	1
966	796	796	796
967	4239	133	1
968	129	38	1
969	597	597	597
970	226	226	226
971	971	971	628
974	974	974	946
975	975	3	440
977	977	977	316
979	979	979	971
980	289	3	1
981	981	981	605
986	360	3	656
989	989	989	1
990	175	134	1
991	3	3	416
993	993	30	191
995	995	995	1
997	3	3	694
998	453	453	453
999	153	3	767
1000	47	47	1
1002	7	1	325
1005	1005	1005	749
1006	1006	13	1
1007	1007	1007	1
1008	75	75	75
1009	1009	3	1
1012	1012	107	1
1014	1014	152	1
1015	107	107	1
1016	381	381	381
1017	7	1	1
1019	47	47	688
1020	1020	1020	1
