PID	PGID	SID	PPID
1	1	1	0
3	3	3	1
9	9	9	1
16	16	16	1
23	23	5	1
24	24	24	1
25	25	25	1
28	28	28	16
29	29	6	1
30	30	30	3
36	36	1	24
42	42	5	23
43	43	43	1
45	1	1	1
48	1	1	45
49	49	49	1
57	1	1	1
61	61	61	1
63	41	1	49
72	72	72	1
74	74	74	1
75	75	1	1
77	77	77	63
81	81	1	49
82	82	82	29
86	1	1	63
87	87	87	45
88	88	88	1
90	90	90	1
92	92	92	1
99	99	99	45
100	100	100	1
102	102	102	63
103	103	1	1
105	105	105	1
108	1	1	105
111	111	111	45
114	5	5	1
120	120	120	1
121	694	5	74
122	41	1	9
127	5	5	1
128	1	1	105
130	1	1	1
131	5	5	1
136	12	1	1
138	138	138	1
140	140	140	1
141	141	141	1
144	11	1	61
146	146	146	131
148	148	148	1
150	150	1	1
151	151	151	29
152	152	1	1
153	153	1	1
156	156	156	1
157	157	157	1
158	158	1	120
161	161	1	100
163	163	163	1
164	164	164	130
165	165	165	1
167	167	167	23
169	26	1	25
170	170	170	138
173	173	173	1
175	175	175	165
176	176	176	1
178	164	1	9
179	179	179	92
180	180	180	120
182	182	182	24
183	183	183	121
185	38	38	1
187	35	1	152
191	191	191	1
194	194	194	1
196	196	196	179
198	198	198	138
202	202	202	146
204	204	204	1
205	49	49	49
206	206	206	205
208	137	1	77
209	5	5	121
210	1397	1	1
214	214	214	1
215	215	1	148
216	161	1	30
217	15	1	1
220	1	1	1
223	223	223	136
227	16	16	1
228	1	1	214
229	229	229	28
230	1	1	122
232	232	232	215
235	11	1	1
236	236	236	196
240	240	240	42
247	801	159	1
248	248	248	229
251	251	251	1
252	159	159	247
254	12	1	1
255	255	255	90
256	256	256	3
257	257	257	214
258	258	258	128
259	5	5	131
261	261	204	204
263	49	49	1
268	268	268	61
269	269	1	158
270	16	16	227
271	2448	1	1
276	276	1	24
278	278	278	1
280	159	159	1
282	1	1	220
283	283	283	1
285	164	1	128
288	288	288	1
292	292	292	120
293	293	1	1
295	295	295	151
297	35	1	258
298	5	5	1
301	301	301	215
306	306	306	1
307	307	307	158
309	309	309	1
310	159	159	280
311	311	311	1
313	313	34	1
314	314	314	269
317	3	3	3
318	318	318	1
319	159	159	1
320	12	1	215
325	325	325	43
326	326	326	215
330	330	330	1
333	333	333	1
339	339	339	1
342	342	342	1
343	343	343	165
344	344	344	306
345	345	345	1
349	137	1	1
350	5	5	1
351	255	90	255
352	352	1	77
353	353	1	1
354	354	34	313
356	3653	1	1
357	357	357	292
359	359	359	295
361	361	73	1
362	362	362	1
363	15	15	1
364	364	364	1
365	11	1	353
369	369	369	1
370	5	5	1
371	371	371	3
372	12	1	1
373	73	73	1
374	1	1	1
375	375	73	1
376	376	376	1
379	317	3	256
380	380	1	138
382	382	382	9
383	383	383	167
385	385	385	1
388	388	388	1
389	389	389	1
390	124	124	1
391	391	391	282
395	1	1	1
398	398	398	1
401	16	16	227
402	1	1	1
405	405	405	144
407	407	407	216
408	161	1	161
410	410	410	326
412	412	38	1
413	73	73	375
418	281	281	1
424	424	424	282
431	41	1	120
433	433	5	183
435	435	435	1
436	436	5	1
437	437	248	248
439	90	90	1
440	440	1	278
441	441	441	1
442	5	5	1
444	444	444	1
446	446	1	103
448	448	448	1
451	38	38	1
453	453	453	1
454	454	454	1
456	456	456	232
457	161	1	150
460	1	1	1
461	461	1	1
462	140	140	140
463	463	159	319
464	794	1	1
472	472	472	1
473	473	473	1
474	474	73	1
478	478	478	152
484	484	484	87
486	486	486	1
487	487	487	217
488	488	488	1
490	1	1	1
491	491	491	164
493	493	1	187
494	494	494	388
496	615	5	1
499	794	1	292
500	500	500	1
502	12	1	173
503	503	503	1
505	26	1	410
506	506	506	164
507	507	507	298
508	90	90	439
509	509	509	254
510	510	510	182
515	515	515	146
517	517	1	297
518	518	518	176
520	1	1	518
521	138	1	153
531	531	531	223
532	532	532	240
533	533	533	431
534	534	534	515
535	15	15	1
538	12	1	1
539	539	539	282
541	541	541	456
545	545	545	1
547	547	5	1
550	1499	43	325
551	551	551	43
553	202	202	202
554	554	554	1
556	1	1	320
557	255	90	1
559	43	43	43
560	560	560	1
561	561	1	1
564	564	564	1
565	565	565	1
566	566	566	293
569	569	569	1
570	570	570	301
571	571	571	1
576	576	576	1
579	579	5	350
580	580	1	456
581	581	581	561
582	61	1	268
585	585	585	579
588	588	588	298
589	589	589	1
590	590	49	1
592	229	229	229
593	968	43	559
594	594	594	220
597	15	15	1
599	599	599	326
600	600	28	565
601	601	16	270
605	161	1	408
608	608	608	451
609	609	609	158
610	38	38	1
611	611	611	1
612	612	5	1
616	39	39	576
617	73	73	373
618	618	1	424
619	619	619	283
621	621	621	589
622	622	622	333
623	161	1	1
624	624	624	1
625	103	1	1
626	3237	5	433
629	164	1	1
630	630	1	178
631	631	631	1
632	632	632	1
634	634	634	503
636	164	1	629
638	12	12	362
639	5	5	131
640	1	1	625
641	641	641	488
646	114	5	1
647	647	1	1
648	648	648	1
650	650	182	1
651	651	651	1
652	61	1	187
653	653	1	1
654	654	654	185
657	429	429	1
660	223	223	531
662	1731	5	1
663	663	663	1
666	26	1	1
667	11	1	1
668	668	668	494
669	669	669	214
671	1	1	257
672	672	16	270
676	676	676	405
678	250	38	1
679	103	1	215
680	680	680	1
682	682	90	1
684	182	182	510
687	43	43	1
690	138	1	301
691	691	691	390
693	258	258	258
694	694	5	1
696	696	696	170
700	43	43	318
703	703	703	653
704	706	5	1
707	707	15	1
708	708	708	216
709	709	709	520
711	711	711	1
714	250	38	1
716	140	140	462
718	718	129	1
722	722	722	461
724	724	724	148
726	726	726	486
730	730	730	1
732	732	732	204
734	38	38	714
735	735	735	1
736	138	1	388
738	99	1	1
739	58	58	1
740	740	740	539
741	741	741	1
742	742	742	306
745	28	28	1
746	746	746	382
749	152	1	152
750	750	750	609
753	753	753	252
757	38	38	734
759	759	759	1
763	763	763	1
764	764	764	730
765	283	283	283
767	144	1	676
771	771	771	349
772	772	1	460
774	5	5	1
777	777	777	169
778	778	778	344
780	780	780	1
783	783	783	390
784	43	43	551
787	164	1	1
790	790	790	456
792	49	49	263
793	793	73	361
795	43	43	551
796	796	5	179
800	73	73	413
801	801	159	280
802	90	90	508
803	11	1	1
804	804	804	1
805	746	746	746
806	806	16	16
807	807	1	217
808	808	808	488
809	809	1	380
810	810	810	510
815	443	73	1
817	817	817	601
819	819	366	1
820	318	43	700
822	822	822	1
823	600	28	600
824	824	824	1
826	826	826	610
828	828	828	138
829	580	1	581
832	16	16	1
833	1	1	333
838	1731	5	1
839	839	839	342
840	840	724	724
843	12	1	502
844	844	281	418
845	845	845	641
847	236	236	236
849	849	849	99
854	854	854	187
856	856	856	1
860	43	43	735
861	595	595	1
862	862	862	307
868	202	202	553
869	12	1	1
871	871	871	565
872	192	1	632
873	873	1	1
874	38	38	1
881	881	881	49
883	883	444	444
884	884	545	545
885	5	5	796
886	25	25	25
887	746	746	1
889	889	1	170
891	16	16	832
893	484	1	356
895	895	895	236
898	898	898	164
899	899	899	691
900	1	1	86
902	1	1	517
903	903	1	1
908	908	908	1
909	909	909	1
910	910	910	1
911	911	911	840
914	443	73	815
917	1	1	1
920	920	920	1
921	921	1	1
922	503	503	503
923	923	923	849
928	928	928	771
929	250	38	1
930	930	930	521
931	931	931	1
933	29	6	29
934	1027	1	1
935	935	935	1
936	12	1	1
938	114	5	370
939	159	159	1
940	746	746	1
942	16	16	1
943	23	5	23
944	944	944	520
946	1	1	333
947	284	284	822
948	948	948	24
949	949	949	1
950	950	950	278
951	951	1	1
953	953	953	783
956	956	956	196
957	957	1	803
959	959	959	1
961	961	961	608
962	962	962	1
964	964	964	1
966	966	966	820
968	1499	43	687
969	11	1	1
970	970	970	1
971	443	73	914
972	81	1	170
973	973	973	1
975	975	975	1
976	12	1	554
977	78	78	1
979	979	979	1
980	99	99	849
981	1	1	742
982	344	344	344
983	11	1	1
984	984	984	472
986	986	986	1
987	533	533	533
988	5	5	1
989	989	989	802
990	446	1	446
993	993	993	891
994	994	994	1
995	164	1	1
1000	151	151	1
1002	1002	1002	1
1003	138	1	636
1005	317	3	317
1006	1006	1006	1
1007	711	711	711
1008	1367	159	463
1009	311	93	1
1010	1142	5	1
1011	5	5	662
1012	1	1	484
1013	38	38	757
1014	11	1	1
1015	1362	300	1
1016	1	1	935
1020	16	16	672
1024	1024	1024	956
1025	1025	1025	971
1029	1029	1029	619
1031	1031	703	703
1032	1032	1032	502
1033	1033	1033	975
