PID	PGID	SID	PPID
1	1	1	0
5	5	5	1
13	13	13	1
23	23	23	1
28	28	28	1
32	32	32	1
39	39	39	1
41	41	41	1
43	43	43	1
45	45	45	1
56	101	1	1
58	58	58	1
68	68	68	1
75	3	1	1
83	83	83	1
88	88	88	1
90	3	1	1
95	95	95	1
103	3	1	1
104	104	104	1
108	108	108	104
109	109	109	1
113	113	1	45
114	114	114	1
115	115	115	1
116	138	1	1
119	119	119	1
123	123	1	1
124	124	124	5
126	126	126	1
128	128	128	39
133	133	133	1
140	140	140	1
144	144	1	1
145	145	145	1
155	155	155	1
156	156	156	1
159	159	1	1
160	160	160	1
162	162	162	1
165	165	165	1
166	166	166	1
168	168	1	1
171	171	171	155
172	3489	1	1
174	3	1	108
179	39	39	1
180	180	180	113
184	3	1	1
186	186	186	1
188	188	188	1
190	190	190	1
191	191	191	1
192	192	192	1
197	197	197	116
203	203	203	1
208	208	208	1
210	210	210	83
217	3	1	1
218	218	218	103
220	304	1	115
222	222	222	1
223	223	223	1
224	224	224	155
226	226	226	1
227	227	227	1
233	233	233	1
234	234	234	1
235	235	235	1
236	236	236	1
239	25	25	1
240	240	240	233
243	76	76	1
247	514	1	1
250	3	1	233
253	253	253	1
262	262	262	145
265	1317	1	1
267	267	267	1
269	269	269	1
271	3	1	1
274	274	274	1
276	276	276	159
278	54	54	1
281	3	1	240
285	3	1	281
289	289	289	1
293	185	185	1
294	159	1	180
298	298	298	1
299	299	299	1
301	18	18	1
302	302	302	234
303	303	303	1
304	304	304	1
311	3	1	1
315	315	315	1
316	316	316	311
325	309	155	1
328	328	328	119
331	331	331	1
332	68	68	235
334	334	334	1
340	228	25	1
343	343	343	124
344	68	68	1
348	348	348	222
350	350	350	1
354	354	354	1
358	358	358	1
361	361	1	271
362	362	362	41
363	2078	164	1
366	366	146	1
367	367	1	114
368	368	368	315
371	371	142	1
373	373	373	1
374	708	1	343
376	29	29	368
377	377	377	90
379	379	32	32
380	380	380	1
382	119	119	119
383	383	383	1
385	385	385	236
387	387	387	1
389	389	389	1
391	391	1	1
395	395	1	123
398	398	398	1
400	400	400	1
401	401	401	361
402	402	402	45
404	404	404	1
405	3	1	1
407	407	407	1
408	101	1	1
415	415	415	1
416	107	1	1
417	417	417	385
420	420	420	1
421	949	1	159
424	424	424	1
425	425	425	1
426	218	1	1
428	428	428	1
430	3	1	1
433	433	433	1
434	18	18	331
437	437	437	1
438	169	104	1
439	439	439	1
440	440	1	250
441	441	441	233
442	54	54	1
444	933	191	191
445	445	445	383
446	3	1	1
449	3	1	265
452	452	452	363
453	91	91	437
456	3682	160	160
457	457	457	226
460	101	1	1
462	462	462	23
464	185	185	1
465	465	465	45
466	107	1	1
468	468	468	1
469	469	469	220
472	472	1	343
474	11	11	1
476	476	476	58
479	479	479	278
483	483	483	363
486	185	185	1
488	488	488	1
489	185	185	1
490	490	490	1
494	1373	1	83
495	185	185	293
500	500	500	113
502	3	1	1
503	3	1	1
505	505	505	126
506	506	506	420
507	164	164	452
508	508	508	1
509	1344	1	1
510	510	1	1
512	512	512	468
513	513	513	1
514	2557	1	1
516	77	48	1
517	3	1	262
520	27	1	1
522	119	119	382
523	523	1	281
524	143	1	1
525	525	119	382
527	3	1	446
528	138	1	1
529	529	529	88
532	1121	155	325
533	1099	1	1
534	534	534	520
536	536	536	1
538	538	538	1
541	468	468	512
543	466	1	58
546	546	546	408
547	90	1	1
548	548	548	1
549	549	549	1
554	554	554	1
555	555	555	1
556	556	556	1
562	562	562	405
563	119	119	1
564	564	564	1
567	1	1	1
570	570	570	464
571	571	571	426
572	85	85	538
576	576	576	224
577	577	577	452
579	579	579	1
581	581	581	1
583	583	583	1
584	152	152	350
585	25	25	1
586	586	586	1
587	587	587	303
588	3	1	377
591	164	164	1
595	99	99	1
596	155	155	155
597	597	1	373
598	598	598	462
599	191	191	444
600	164	164	1
601	3	1	374
602	602	602	588
604	159	1	1
609	3	1	95
610	1	1	476
611	611	611	1
612	612	612	1
614	614	614	23
615	3	1	1
616	77	48	516
617	617	443	1
619	619	619	90
620	620	620	1
622	3	1	387
623	623	623	610
628	159	1	276
629	629	629	315
630	68	68	344
631	90	1	45
634	164	164	483
635	1028	85	538
639	27	1	1
642	3	1	391
646	646	646	416
647	119	119	1
660	660	660	408
665	665	665	426
667	667	236	236
668	668	668	1
670	670	1	311
672	672	672	227
674	674	674	220
