PID	PGID	SID	PPID
1	1	1	0
7	7	7	1
13	13	13	7
24	190	1	1
25	25	25	13
26	26	26	1
28	1	1	1
35	35	7	7
36	36	36	26
39	39	39	7
40	40	40	24
43	43	1	26
45	45	45	1
46	46	46	1
47	47	47	28
50	7	7	39
55	32	32	1
57	57	57	1
58	58	1	28
59	59	7	7
61	61	61	25
64	64	64	59
66	66	66	1
67	7	7	13
68	68	68	59
70	70	70	55
72	1	1	57
73	73	73	1
80	80	80	26
82	82	82	61
84	7	7	39
86	1	1	26
88	88	88	82
89	7	7	61
92	7	7	25
94	94	94	45
96	96	96	1
97	97	97	1
101	7	7	59
103	103	103	1
104	104	104	1
107	7	7	84
108	108	7	97
109	109	23	1
112	112	112	103
113	113	113	59
114	114	114	1
117	117	117	1
120	120	120	1
126	126	126	36
127	49	49	1
128	252	1	1
129	69	69	1
131	131	131	58
133	133	7	97
134	104	1	104
135	135	135	1
136	8	1	1
138	7	7	97
141	141	141	1
142	1	1	1
143	143	1	1
144	144	144	43
146	146	146	58
147	1	1	96
150	61	61	61
151	151	151	1
157	8	1	1
158	109	23	109
160	160	160	45
162	1	1	1
163	7	7	39
164	164	164	107
166	166	7	50
169	8	1	136
170	170	170	45
172	1	1	141
173	7	7	166
174	47	47	47
175	641	7	101
176	176	176	1
177	8	1	1
178	7	7	113
179	179	179	1
182	182	1	128
183	183	183	1
184	47	47	47
190	1	1	1
191	7	7	68
193	193	193	40
194	194	194	97
195	195	69	1
196	196	7	1
197	1	1	1
202	202	7	113
203	7	7	103
205	205	205	1
213	520	7	50
214	214	214	82
215	215	215	1
217	217	7	50
218	218	218	84
221	221	221	1
222	222	222	191
224	224	46	1
227	227	227	1
229	229	1	1
232	232	32	55
235	80	1	80
237	654	1	1
239	239	239	1
240	78	49	1
245	181	181	1
247	247	247	72
251	251	251	1
255	32	32	1
256	256	256	1
257	257	257	117
261	196	7	1
263	112	112	256
264	264	264	45
265	47	47	174
268	268	268	160
269	190	1	1
270	7	7	13
271	1	1	114
273	273	273	1
274	40	40	40
276	276	276	55
279	69	69	1
282	282	32	276
283	1	1	147
285	285	285	1
286	286	286	217
287	287	219	1
288	120	120	120
289	289	289	1
290	1	1	247
291	291	291	1
292	292	292	1
294	162	1	162
296	296	296	128
297	46	46	1
299	299	299	1
302	302	7	1
304	1	1	1
305	305	1	182
307	307	307	163
310	310	310	1
313	61	61	150
315	315	315	55
316	219	219	1
317	317	1	1
318	318	318	141
319	319	1	1
320	320	1	134
321	321	321	1
322	1	1	1
324	324	324	276
325	126	126	126
326	94	94	94
327	7	7	108
329	329	329	1
330	112	112	112
331	135	135	1
332	117	117	257
334	704	146	146
336	1	1	1
338	1	1	1
340	94	94	326
341	341	341	92
342	1	1	237
343	7	7	178
344	1	1	1
345	345	345	126
346	346	346	1
347	347	347	1
351	1	1	1
352	352	352	13
353	353	353	96
354	47	47	184
355	355	355	345
357	7	7	7
359	69	69	279
362	117	117	117
363	363	363	179
364	364	1	1
365	67	7	88
366	366	159	1
367	7	7	108
368	7	7	1
369	1	1	1
373	1	1	364
375	375	49	1
376	47	47	1
377	7	7	35
378	378	378	1
379	8	1	1
383	383	383	271
384	231	231	1
385	385	385	64
386	1	1	247
388	388	388	385
389	389	7	59
390	7	7	196
391	7	7	163
393	7	7	196
394	108	7	108
397	251	251	1
398	1	1	346
399	96	96	96
400	49	49	1
401	7	7	196
402	402	402	1
404	404	7	367
405	46	46	224
406	35	7	35
407	407	7	203
408	7	7	217
409	61	61	1
410	7	7	191
411	411	411	183
412	7	7	1
413	413	1	1
414	414	47	184
415	135	135	135
416	416	416	1
417	69	69	195
419	419	419	1
420	420	420	299
421	7	7	357
422	1	1	351
424	424	40	274
429	1	1	1
432	432	32	282
433	7	7	13
434	434	434	202
436	162	1	1
438	1	1	378
441	249	249	1
442	442	442	422
443	7	7	84
444	444	1	1
446	7	7	217
447	69	69	279
448	193	193	193
449	449	69	129
451	162	1	1
452	452	452	265
453	453	69	279
454	8	1	190
458	458	458	273
459	8	1	1
460	7	7	203
461	1	1	215
463	463	463	378
464	7	7	202
465	78	49	1
466	466	466	214
467	467	46	1
468	181	181	245
469	109	23	109
470	470	470	160
471	471	471	232
476	276	32	1
477	126	126	325
478	7	7	286
479	319	1	147
480	38	1	283
482	482	482	1
484	49	49	1
485	485	1	271
487	8	1	182
489	489	489	469
491	78	49	1
492	492	1	1
495	495	94	340
497	69	69	1
498	498	498	489
500	1	1	364
501	501	7	217
502	502	1	128
504	40	40	424
508	49	49	240
509	8	1	182
512	7	7	59
513	366	159	366
515	515	515	388
516	516	516	229
517	190	1	454
518	7	7	261
520	520	7	434
521	521	521	1
522	377	7	501
523	112	112	330
524	183	183	411
525	8	1	1
526	8	1	1
527	527	527	1
530	8	1	1
531	160	160	160
532	1	1	45
533	533	1	1
536	190	1	177
540	7	7	191
541	49	49	508
542	97	7	97
545	5	5	1
546	546	546	104
547	547	1	1
548	548	548	414
549	69	69	129
550	94	94	340
551	26	26	26
552	7	7	108
553	553	69	1
556	556	556	114
557	1	1	1
558	63	63	1
560	196	7	1
561	561	561	1
562	562	32	232
563	40	40	274
564	7	7	92
565	565	32	232
569	569	7	402
570	272	272	561
574	21	1	557
575	575	575	1
576	104	1	320
577	577	577	347
579	579	49	127
580	580	580	561
584	32	32	432
586	586	586	513
587	587	49	508
588	588	588	530
590	496	7	68
591	591	591	227
593	126	126	477
595	46	46	46
596	596	596	520
597	7	7	388
598	151	151	151
599	8	1	1
600	600	1	172
601	498	498	498
602	1	1	480
603	603	603	1
604	1	1	479
605	317	1	317
606	8	1	1
608	49	49	484
609	7	7	540
610	610	610	512
611	611	69	1
612	149	7	1
613	69	69	279
615	68	7	68
616	489	489	489
617	96	96	353
618	618	618	551
619	49	49	1
620	7	7	446
621	600	1	342
623	623	623	1
624	69	69	129
625	69	69	1
626	626	63	558
627	208	208	1
629	629	629	1
632	80	80	80
634	117	117	1
635	635	635	296
636	263	112	263
637	637	637	1
638	200	200	1
639	520	7	367
640	640	640	625
641	7	7	191
642	46	46	1
643	1	1	546
644	40	40	40
647	38	1	235
648	648	648	135
649	649	7	175
650	650	61	313
651	318	318	318
653	1	1	1
654	654	1	157
655	655	7	406
656	909	7	302
657	489	489	616
659	659	659	512
660	7	7	368
661	32	32	565
662	5	5	1
664	183	183	524
665	665	665	1
666	666	666	596
667	63	63	626
668	96	96	96
669	669	669	621
670	670	670	131
671	671	671	332
673	61	61	1
674	383	383	383
675	69	69	129
679	7	7	416
682	272	272	561
683	7	7	443
684	684	183	183
686	49	49	1
687	687	687	552
688	67	7	394
689	689	7	434
690	690	690	373
691	691	691	1
692	520	7	596
693	47	47	265
694	694	694	195
698	698	698	84
699	38	1	1
700	700	1	386
701	120	120	288
702	46	46	405
704	704	146	334
707	49	49	587
709	8	1	459
710	710	710	608
711	69	69	1
713	7	7	270
714	714	714	584
715	7	7	178
717	25	25	25
718	318	318	318
719	1	1	422
721	78	49	491
722	1	1	351
723	266	266	1
724	724	724	699
725	725	725	1
726	726	1	436
728	728	7	446
730	730	61	61
731	126	126	325
733	733	1	444
734	734	734	642
735	251	251	1
736	736	736	402
737	737	737	366
738	738	738	412
740	740	740	639
741	108	7	89
743	160	160	470
744	1	1	480
746	1	1	557
747	747	747	424
748	748	748	1
749	8	1	575
751	751	751	141
752	752	752	1
753	753	753	255
754	754	754	664
755	755	755	1
756	94	94	340
758	654	1	654
759	103	103	103
760	7	7	352
761	761	7	609
762	762	762	429
763	123	123	1
764	1	1	386
766	46	46	467
767	7	7	408
768	768	768	160
769	151	151	151
770	249	249	441
772	772	772	1
773	7	7	327
774	774	774	612
775	775	775	1
776	776	1	413
777	40	40	504
778	8	1	1
780	266	266	723
781	781	7	410
783	38	1	725
784	7	7	175
785	785	46	224
786	786	786	344
787	787	787	24
788	222	222	222
789	789	789	1
791	8	1	177
792	420	420	1
794	263	112	263
795	795	795	574
796	281	281	1
797	797	183	411
798	798	798	217
799	68	7	590
800	208	208	1
801	69	69	447
802	68	7	615
803	803	32	255
804	1	1	1
805	805	7	683
806	806	806	1
807	807	807	761
808	317	1	605
809	809	374	1
810	810	114	114
811	811	1	451
813	266	266	603
816	190	1	1
819	7	7	655
820	43	1	43
821	49	49	239
822	7	7	385
825	825	825	1
826	1	1	24
827	1	1	1
828	190	1	454
829	221	221	221
832	832	832	508
833	833	833	598
835	835	835	497
836	836	836	411
837	7	7	679
838	7	7	1
839	214	214	466
841	841	841	362
842	7	7	1
843	843	402	402
845	345	345	1
846	126	126	1
847	847	847	740
848	120	120	701
849	849	849	1
852	135	135	331
853	135	135	415
854	854	854	443
855	32	32	315
857	402	402	402
858	858	858	442
859	859	859	197
860	162	1	436
861	861	861	643
863	268	268	268
864	1	1	1
867	867	867	160
868	1	1	591
869	1	1	591
870	870	870	296
872	7	7	175
873	873	873	1
874	310	310	310
877	877	877	441
878	7	7	1
883	78	49	721
884	251	251	251
886	404	7	404
888	888	888	35
889	40	40	504
890	109	23	109
894	894	250	1
896	213	7	213
897	272	272	561
898	112	112	1
899	899	899	89
901	901	901	43
902	47	47	184
903	903	903	901
904	904	904	166
905	905	179	179
906	49	49	608
907	160	160	470
908	272	272	561
909	909	7	660
910	183	183	664
911	378	378	378
912	347	347	347
913	366	159	366
914	914	914	43
915	160	160	867
917	263	112	794
918	69	69	129
919	7	7	518
920	8	1	379
922	922	922	406
923	1127	7	1
924	924	924	1
925	626	63	626
926	1	1	373
928	160	160	768
929	135	135	648
931	8	1	1
932	1	1	444
933	193	193	448
935	1	1	762
936	729	146	1
937	937	937	660
938	370	73	1
939	370	73	1
940	8	1	575
941	117	117	117
942	1	1	828
943	378	378	911
944	944	944	170
945	7	7	64
946	32	32	565
948	31	1	1
949	949	949	1
950	96	96	668
951	654	1	654
952	8	1	920
955	366	159	737
956	956	7	307
957	38	1	237
958	49	49	1
959	959	355	355
960	69	69	129
961	961	961	26
962	1	1	604
963	7	7	101
964	964	40	777
965	135	135	929
966	7	7	679
968	8	1	169
969	810	114	810
970	1	1	861
971	971	971	461
972	266	266	1
973	973	973	825
975	282	32	282
976	7	7	597
978	8	1	264
979	57	57	57
980	109	23	890
981	1	1	858
982	7	7	377
983	217	7	217
984	984	984	707
986	7	7	1
987	498	498	601
988	988	988	257
989	222	222	222
990	80	80	80
991	991	69	711
992	26	26	961
993	47	47	902
994	69	69	359
995	995	995	307
996	383	383	383
1000	47	47	174
1001	584	32	55
1002	611	69	694
1003	626	63	925
1004	26	26	961
1005	272	272	682
1006	1006	1006	97
1007	345	345	1
1008	1008	32	855
1009	1009	1	970
1011	1011	1011	992
1012	1012	1012	707
1013	600	1	758
1014	1014	46	467
1015	43	1	502
1016	210	135	1
1017	46	46	46
1018	7	7	822
1019	1019	1019	1
1020	1020	7	649
1021	149	7	774
1022	57	57	57
1023	61	61	1
1024	69	69	625
1025	1	1	269
1026	252	1	1
1027	32	32	315
1028	117	117	988
1029	1029	1029	688
1030	224	46	224
1031	7	7	956
1032	31	1	1
1033	217	7	983
1034	577	347	577
1035	1035	1035	896
1037	143	1	143
1038	1038	659	659
1039	7	7	1
1040	273	273	458
1041	1	1	290
1042	7	7	385
1043	126	126	325
1044	894	250	894
1046	69	69	625
1047	1047	1	351
1048	162	1	726
1050	247	247	247
1051	1	1	574
1052	251	251	735
1053	424	40	424
1054	1054	1054	545
1055	1055	1055	264
1056	1056	1056	1043
1057	61	61	150
1058	370	73	1
1059	1473	1	413
1060	126	126	325
1061	94	94	550
1062	112	112	523
1063	69	69	991
1064	7	7	478
1065	1	1	147
1066	748	748	748
1067	49	49	508
1068	659	659	1038
1070	1070	7	774
1071	40	40	563
1072	5	5	545
1073	1073	1073	174
1074	69	69	1002
1076	112	112	898
1077	1077	1077	942
1079	1079	70	70
1080	266	266	723
1081	1081	1081	1
1083	126	126	593
1084	112	112	1
1085	1	1	700
1086	7	7	408
1087	160	160	928
1088	196	7	560
1089	7	7	982
1092	1	1	665
1093	32	32	753
1094	1094	1094	942
1095	120	120	701
1096	190	1	1077
1097	671	671	671
1098	1098	1	1
1099	1	1	669
1100	25	25	717
1102	117	117	988
1103	49	49	1012
1104	78	49	240
1105	249	249	770
1106	1106	1106	1064
1107	7	7	620
1108	1	1	691
1109	626	63	1
1110	1110	1110	1038
1112	43	1	43
1116	61	61	673
1117	806	806	806
1118	170	170	170
1120	113	113	113
1121	502	1	502
1122	1122	281	796
1124	1124	46	1
1125	49	49	906
1126	345	345	1
1127	1127	7	446
1128	7	7	327
1129	626	63	1003
1130	370	73	939
1131	1131	1131	769
1132	7	7	175
1133	43	1	1015
1134	126	126	1
1135	7	7	393
1136	47	47	414
1138	181	181	468
1139	32	32	255
1140	217	7	217
1142	1142	1142	1050
1144	43	1	43
1145	577	347	347
1146	377	7	522
1147	317	1	605
1149	1149	49	484
1150	1150	1150	540
1151	1151	1151	524
1152	959	355	959
1153	7	7	842
1154	214	214	839
1155	126	126	325
1156	78	49	1104
1157	256	256	256
1158	162	1	1
1159	40	40	274
1160	200	200	1
1161	1	1	500
1162	7	7	976
1163	1163	7	878
1164	8	1	744
1165	69	69	1
1166	954	131	1
1168	1168	1168	827
1169	40	40	747
1170	584	32	584
1171	126	126	1
1172	7	7	133
1173	1	1	398
1174	32	32	1
1175	78	49	240
1177	1	1	338
1178	1178	1	1161
1179	1179	1179	657
1180	584	32	584
1181	7	7	649
1182	46	46	46
1183	1183	1183	744
1184	1184	1184	597
1185	1185	1185	816
1186	1186	1186	1138
1187	1187	1187	981
1188	46	46	1182
1189	47	47	1000
1190	319	1	319
1194	1	1	351
1195	489	489	657
1196	1	1	147
1198	1198	1198	1
1199	1199	1199	1102
1200	1200	1200	357
1201	1201	1201	363
1202	32	32	1008
1203	146	146	146
1205	378	378	911
1206	190	1	517
1207	117	117	257
1208	1	1	463
1209	420	420	792
1210	1210	1210	933
1211	1	1	1
1212	771	771	1
1213	49	49	883
1214	38	1	957
1215	40	40	644
1216	7	7	620
1218	120	120	848
1219	276	32	1
1220	366	159	913
1221	149	7	612
1222	126	126	1155
1223	768	768	768
1224	1224	1224	485
1226	1226	7	1216
1227	1227	1227	1062
1228	7	7	1089
1229	452	452	452
1230	69	69	1
1232	319	1	319
1233	1233	46	766
1234	273	273	1040
1235	1235	768	1
1236	43	1	1144
