PID	PGID	SID	PPID
1	1	1	0
6	6	6	1
9	9	9	1
12	12	12	1
15	15	15	1
16	16	16	9
18	18	18	1
19	19	19	1
21	21	21	1
24	24	24	12
33	33	33	1
34	34	1	1
35	2618	2	18
43	43	43	1
45	45	45	1
50	50	50	21
52	1	1	1
54	54	54	16
59	59	59	1
63	63	63	1
64	64	64	54
65	65	65	1
73	73	73	1
75	75	75	50
81	54	54	64
85	34	1	1
86	6	6	1
87	87	87	1
92	92	1	33
95	95	2	1
96	238	2	95
97	97	97	1
99	384	1	75
100	100	100	1
101	101	101	64
107	107	107	1
110	110	110	34
118	118	118	16
121	10	10	1
123	123	123	1
127	127	127	1
129	129	129	1
130	130	130	18
134	2011	1	1
137	137	137	9
138	138	1	65
139	139	139	1
143	186	54	1
144	23	2	95
146	4408	1	100
161	64	64	64
162	162	162	1
163	163	163	162
168	168	168	118
169	169	169	1
174	174	174	59
177	177	177	107
178	178	178	12
185	185	185	144
187	187	187	1
191	191	191	1
193	193	193	1
196	12	12	1
197	197	197	63
203	203	203	1
205	205	205	1
208	208	208	1
213	213	213	1
216	216	216	1
220	220	220	1
223	18	18	205
227	227	227	1
229	229	229	107
232	232	232	193
236	236	236	203
237	237	237	1
242	242	2	1
245	245	245	1
247	247	247	1
252	252	252	1
254	254	254	236
255	255	255	1
261	261	261	255
262	262	262	1
267	267	267	1
268	268	268	143
269	142	142	1
272	272	1	1
275	52	1	97
276	276	276	268
277	277	277	1
278	278	278	1
279	279	279	1
288	662	2	1
299	299	299	86
301	301	301	121
305	305	305	1
307	307	307	1
311	311	311	1
313	313	313	127
316	316	316	54
318	318	318	34
322	14	1	1
325	325	325	267
328	328	328	168
329	329	329	322
330	330	330	1
332	332	332	33
336	336	1	237
337	34	1	1
338	338	338	279
339	339	339	75
343	343	343	1
344	89	89	1
347	347	347	1
348	348	348	1
349	1	1	247
350	350	100	100
357	357	357	144
358	358	358	1
359	95	2	242
361	5495	142	269
365	365	365	1
366	366	1	1
371	371	199	1
373	373	373	311
375	186	54	1
381	381	381	1
382	382	104	1
383	1	1	1
388	388	388	1
389	389	389	347
395	119	21	279
401	401	401	35
403	403	403	1
405	405	405	375
407	407	407	208
410	410	410	73
411	411	18	223
415	415	415	1
416	416	416	268
417	1	1	1
419	419	419	1
420	420	420	85
421	421	421	1
423	423	423	121
425	425	425	1
426	426	12	24
429	429	429	325
433	433	433	146
434	434	434	24
439	439	439	1
443	443	443	1
445	34	1	1
446	1	1	1
449	449	449	1
454	454	454	65
455	455	455	1
459	459	459	426
460	220	220	220
462	14	1	1
463	463	463	15
464	464	1	1
468	468	468	59
469	469	9	9
470	238	2	227
471	111	111	1
475	475	475	269
477	477	477	443
478	478	478	1
479	89	89	1
483	483	483	254
488	34	1	329
494	1	1	1
495	495	495	1
499	499	111	1
500	12	12	311
501	34	1	1
502	502	502	1
504	504	504	1
507	507	507	1
508	21	21	1
510	110	1	110
518	518	54	1
519	89	89	1
520	520	54	1
521	521	521	1
522	421	421	421
523	10	10	203
524	1	1	325
525	525	525	59
527	556	1	1
528	528	528	45
530	530	530	388
532	101	101	1
533	533	89	193
535	535	535	1
536	536	159	1
538	538	89	1
547	64	64	64
551	551	551	87
554	554	554	1
555	415	1	415
557	14	1	1
561	561	561	1
562	238	2	1
563	563	563	463
564	564	564	1
565	565	565	1
568	568	1	1
570	570	570	1
571	571	571	1
580	580	580	463
581	1	1	65
583	583	1	1
589	589	589	1
591	591	591	185
595	595	595	1
596	1530	1	1
597	597	76	1
602	89	89	193
606	606	606	1
611	4001	1	318
616	616	279	279
618	618	618	99
619	619	12	426
620	26	26	1
622	622	54	1
627	627	627	429
630	220	220	220
631	631	631	1
632	632	94	1
633	366	1	439
636	426	12	1
637	19	19	1
638	638	638	527
639	104	2	1
642	642	642	1
644	644	644	336
645	426	12	426
648	648	648	1
649	2383	137	137
654	654	654	1
655	655	655	272
658	490	1	1
659	659	659	99
662	662	2	1
664	664	664	1
665	665	665	169
668	668	1	1
671	671	671	1
674	178	178	178
676	676	676	1
677	677	111	499
679	679	679	1
684	684	684	1
685	685	685	1
690	690	690	1
691	384	1	1
692	692	692	247
695	695	695	1
698	698	698	1
701	104	104	1
702	702	247	247
703	703	703	110
704	704	145	1
706	139	139	139
707	707	1	464
708	708	75	339
709	709	709	676
710	710	710	405
712	712	712	535
714	714	714	644
717	64	64	1
719	719	719	54
722	722	1	272
725	14	1	1
727	727	21	21
729	98	98	1
730	521	521	521
731	29	29	1
733	1330	1	1
734	10	10	1
735	735	735	464
736	736	736	1
739	739	739	1
740	740	740	1
745	745	76	597
746	746	746	1
747	386	54	520
748	748	10	423
750	1081	1	1
751	751	751	338
754	116	116	570
757	145	29	1
758	758	758	107
762	762	762	499
764	481	481	1
765	264	142	1
768	1612	64	1
769	769	769	1
772	772	116	307
775	775	775	325
776	776	776	1
779	779	779	1
780	780	780	1
782	1092	178	1
785	785	785	1
786	124	90	1
787	787	397	1
788	788	788	229
794	794	794	776
800	800	800	606
801	801	801	1
802	90	90	1
804	804	804	174
805	85	1	1
807	807	21	1
808	808	808	1
809	809	809	205
813	813	813	1
816	6	6	6
819	1	1	34
820	820	820	1
821	34	1	510
825	825	825	1
827	827	104	382
830	830	830	1
832	832	2	1
834	834	12	1
837	104	104	701
838	838	838	808
839	172	1	1
840	840	840	1
841	841	1	658
843	556	1	1
845	845	845	348
846	846	1	740
847	28	1	388
849	4825	481	1
851	851	851	765
855	855	855	1
856	1	1	1
857	97	1	568
859	859	859	611
861	861	861	1
863	277	277	365
867	867	867	717
870	870	54	1
873	873	873	821
874	874	874	722
876	98	98	729
878	400	400	1
880	880	880	504
881	881	1	1
882	16	16	1
883	2287	1	1
885	14	1	381
886	886	886	1
887	34	1	838
888	888	888	1
892	892	892	261
893	893	416	1
895	895	895	1
898	898	898	684
905	905	905	75
909	909	909	1
910	14	1	501
911	911	493	1
912	912	912	1
913	913	913	410
914	75	75	339
915	12	12	619
916	110	1	510
920	12	12	1
924	88	1	213
925	18	18	223
926	1952	1	445
927	927	927	520
928	928	928	1
930	930	1	581
934	934	934	557
935	104	2	1
937	937	580	1
938	938	938	216
939	939	939	1
940	10	10	121
942	14	1	1
943	3989	54	719
945	945	1	1
947	947	947	1
948	95	2	1
950	950	950	725
953	119	21	21
955	955	955	739
960	960	1	463
961	5495	142	1
964	90	90	1
966	966	966	313
969	969	969	1
971	971	971	464
972	64	64	867
973	973	973	455
974	974	974	1
975	14	1	1
976	976	976	1
979	979	979	510
980	238	2	1
984	984	984	33
985	985	985	938
986	986	986	1
987	987	987	434
989	989	989	1
992	992	992	1
993	993	993	1
997	997	997	1
998	83	1	1
999	999	999	764
1000	1000	1000	1
1001	90	90	802
1003	186	54	143
1004	1004	1004	1
1005	1005	1005	1
1006	2962	397	787
1007	1	1	627
1010	1010	1010	267
1012	1	1	1
1013	1013	89	1
1014	426	12	373
1015	1015	75	1
1016	1016	1016	986
1021	1021	1021	1
1022	1022	415	1
1026	1026	2	562
1027	1027	1	275
1028	1028	1028	127
1029	1029	1029	252
1030	4214	29	1
1032	1032	1032	279
1035	1035	1	926
1036	3297	257	1
1038	813	813	813
1040	1040	1040	691
1041	7	7	739
1042	1042	1042	236
1044	1044	1044	1
1045	1045	1045	416
1050	1050	1050	1
1052	1052	1052	1
1053	9	9	9
1056	1056	1056	338
1057	83	1	775
1058	1058	1058	780
1059	1059	1059	1
1061	1061	1061	500
1063	90	90	964
1065	1065	1065	880
1066	374	374	1
1067	1067	1067	839
1071	1071	397	1
1073	1947	116	754
1074	116	116	1073
1075	1	1	494
1080	1080	1080	528
1082	1082	1	1
1083	1083	1083	1
1084	34	1	1
1086	1086	2	992
1090	50	50	1
1091	15	15	928
1092	1092	178	974
1094	23	2	1
1095	1095	1095	479
1097	1097	1097	564
1098	34	1	1
1099	34	1	337
1100	1100	159	1
1101	1101	405	710
1104	14	1	950
1106	54	54	1
1107	1107	1107	1
1108	1108	1108	1
1109	277	277	863
1115	1115	1115	162
1120	1120	1120	237
1121	1121	10	121
1122	1122	1122	1
1123	54	54	375
1124	1124	1124	242
