PID	PGID	SID	PPID
1	1	1	0
3	2	1	1
5	5	1	1
6	6	6	1
7	7	7	6
8	2	1	3
9	9	9	7
10	10	10	1
11	11	11	7
12	12	12	1
15	1	1	9
16	1	1	12
20	20	20	7
22	22	22	3
23	2	1	9
24	2	1	9
27	27	1	24
28	7	7	7
29	29	1	1
30	1	1	29
31	1	1	22
32	2	1	1
34	34	34	12
36	36	36	28
37	37	1	1
38	38	38	1
39	39	39	1
40	40	40	15
42	2	1	1
44	2	1	1
45	2	1	8
49	1	1	34
50	67	7	7
51	51	1	3
52	52	1	1
53	1	1	24
54	2	1	22
55	55	55	20
57	57	57	15
59	59	59	10
60	60	60	10
62	2	1	49
63	63	7	50
64	2	1	42
65	65	65	23
66	66	66	37
69	69	69	45
72	9	9	9
74	10	10	59
75	75	75	1
79	176	34	34
80	80	12	12
81	10	10	10
82	2	1	52
85	85	7	28
86	86	86	15
87	87	87	1
91	91	91	1
92	92	92	75
93	2	1	30
95	2	1	62
96	2	1	1
97	97	97	66
98	9	9	72
99	63	7	63
100	100	100	1
102	102	1	29
103	1	1	75
104	17	17	1
105	105	105	66
106	5	1	30
108	2	1	44
109	1	1	29
110	39	39	39
112	2	1	3
113	1	1	1
114	9	9	9
115	115	115	12
116	116	116	30
117	2	1	44
119	119	119	34
120	2	1	16
121	1	1	93
123	17	17	1
124	124	34	119
125	125	7	50
127	127	127	74
128	2	1	8
129	129	129	91
131	131	91	91
132	7	7	125
134	2	1	3
135	1	1	1
136	17	17	1
137	67	7	1
139	7	7	1
141	97	97	97
142	7	7	28
143	10	10	127
144	144	12	1
145	145	145	51
146	2	1	82
147	2	1	145
148	148	148	9
151	1	1	1
152	2	1	8
153	5	1	1
154	154	154	105
155	2	1	145
159	159	1	135
160	2	1	96
161	161	161	8
163	163	163	154
164	10	10	143
165	10	10	1
166	80	12	80
167	176	34	124
168	168	168	59
169	7	7	139
170	2	1	54
172	172	1	23
174	12	12	144
175	63	7	99
176	176	34	167
178	2	1	108
179	17	17	136
180	1	1	86
181	2	1	64
182	2	1	117
183	36	36	36
185	1	1	23
186	2	1	62
187	17	17	179
188	2	1	62
189	5	1	5
190	1	1	102
191	2	1	188
192	192	1	190
193	67	7	137
194	159	1	159
195	195	195	108
196	122	34	1
197	2	1	109
198	198	10	1
200	34	34	119
201	201	1	172
202	2	1	29
204	17	17	179
205	205	205	200
206	67	7	137
207	207	105	154
208	9	9	114
209	57	57	57
210	2	1	32
211	105	105	154
212	65	65	65
213	9	9	72
214	57	57	209
215	57	57	57
216	216	216	128
217	1	1	37
218	9	9	208
219	2	1	161
220	1	1	1
221	17	17	136
222	2	1	146
224	5	1	189
225	2	1	210
227	7	7	7
229	10	10	164
230	67	7	137
231	231	231	191
233	127	10	127
234	29	1	29
235	63	7	175
236	2	1	146
237	2	1	216
238	1	1	185
239	1	1	103
240	63	7	175
241	241	241	29
242	2	1	147
243	11	11	11
245	57	57	215
246	2	1	20
247	247	247	175
248	248	1	108
249	10	10	229
251	251	251	148
252	1	1	51
253	11	11	243
254	2	1	82
255	36	36	183
256	10	10	198
257	9	9	148
258	1	1	151
259	2	1	53
261	261	261	180
262	1	1	217
263	17	17	104
265	1	1	252
266	17	17	263
267	75	75	75
268	2	1	146
269	216	216	216
270	1	1	252
271	29	1	234
272	36	36	183
273	10	10	74
274	2	1	181
275	17	17	136
276	1	1	102
277	277	57	209
278	10	10	165
279	119	119	119
280	280	280	145
281	1	1	103
282	10	10	1
283	150	10	1
284	11	11	243
285	2	1	178
286	2	1	155
287	159	1	159
288	17	17	179
289	2	1	42
290	172	1	172
291	1	1	87
292	9	9	257
293	172	1	172
295	1	1	151
296	7	7	139
297	17	17	136
298	7	7	142
299	2	1	289
300	154	154	154
301	17	17	263
302	10	10	273
303	7	7	1
304	27	1	27
305	2	1	93
306	1	1	185
307	2	1	202
308	1	1	102
311	38	38	38
312	231	231	231
313	38	38	38
314	159	1	194
315	163	163	163
316	1	1	238
317	1	1	262
318	36	36	272
319	57	57	209
320	11	11	284
321	10	10	273
322	67	7	7
323	52	1	52
324	1	1	190
325	2	1	24
326	34	34	79
327	192	1	192
328	7	7	132
329	55	55	55
330	38	38	38
331	125	7	125
332	2	1	289
333	1	1	53
334	7	7	139
335	119	119	279
336	2	1	95
337	1	1	31
338	2	1	178
339	2	1	95
340	144	12	144
341	29	1	271
342	10	10	10
343	1	1	324
344	10	10	81
345	5	1	189
346	17	17	179
347	172	1	290
348	7	7	227
349	2	1	325
350	2	1	259
351	1	1	53
352	1	1	49
353	105	105	105
354	2	1	32
355	2	1	95
356	10	10	10
