PID	PGID	SID	PPID
1	1	1	0
7	7	7	1
11	11	11	7
13	13	13	1
25	25	25	1
26	26	1	1
27	62	1	1
29	29	1	1
34	1	1	11
35	35	1	34
36	36	36	1
38	38	38	1
41	41	1	34
47	47	47	1
48	48	48	1
62	1	1	38
65	1	1	1
66	66	1	1
69	69	69	1
74	74	74	1
78	78	1	1
88	88	88	1
89	12	12	1
91	91	91	1
93	93	93	1
94	94	1	41
96	96	96	1
98	98	98	48
100	17	17	1
101	1	1	41
103	103	19	1
109	109	109	1
111	111	111	1
112	112	112	13
114	1863	21	1
116	116	116	74
118	118	118	1
119	119	119	27
120	120	120	13
121	121	121	1
127	127	127	47
129	129	129	1
133	133	11	11
136	136	136	1
139	74	74	1
144	1	1	1
145	145	145	1
146	146	146	69
147	27	1	1
149	149	149	111
150	150	150	1
151	151	151	1
152	21	21	1
157	78	1	27
160	15	1	127
162	74	74	139
166	27	1	1
169	169	169	146
173	173	25	25
174	174	174	1
175	175	175	1
176	176	176	66
178	78	1	1
180	19	19	1
181	181	181	1
182	182	182	1
185	1	1	1
186	186	186	88
189	189	189	69
191	21	21	1
192	192	192	1
193	193	193	1
194	194	194	1
195	1	1	1
203	203	12	1
206	206	206	91
208	1	1	66
209	209	1	29
210	210	210	1
212	7	7	7
213	213	213	1
214	19	19	1
216	216	17	1
218	8	1	1
219	78	1	1
220	78	1	150
221	937	1	192
222	222	1	1
223	223	223	1
224	15	1	1
226	57	1	27
228	228	228	118
232	232	232	1
233	233	233	1
234	234	234	1
235	1	1	65
236	236	236	233
237	237	237	78
239	20	1	1
241	307	1	1
242	35	1	1
243	243	243	223
244	62	1	206
249	94	1	1
251	146	146	146
253	159	1	237
254	254	254	1
255	255	255	1
256	256	256	111
257	257	1	1
260	260	260	234
262	262	1	62
263	149	111	149
264	78	1	1
268	17	17	1
274	274	188	1
276	1	1	194
277	1	1	1
279	8	1	221
280	280	280	1
281	281	281	66
282	282	282	253
283	283	283	1
285	285	285	1
290	290	290	133
292	292	292	1
294	12	12	118
299	299	299	249
300	12	12	1
302	302	1	1
303	303	303	1
306	306	306	254
307	307	1	1
308	308	308	222
310	27	1	178
312	312	312	193
320	320	320	264
322	322	322	1
324	1	1	144
327	327	327	1
329	329	329	1
330	330	330	69
331	331	1	1
332	332	111	1
333	15	1	213
334	21	21	255
335	1	1	1
338	338	338	241
340	340	340	1
342	1	1	1
343	343	343	1
347	1	1	243
348	348	348	152
349	349	349	257
353	353	353	1
354	354	354	353
355	163	163	1
356	1	1	1
358	358	358	74
359	359	359	174
360	360	360	310
362	362	362	1
365	365	365	1
367	367	367	1
368	368	368	294
371	371	371	195
375	951	1	47
376	1	1	277
378	132	132	1
379	25	25	1
383	383	74	162
384	57	1	282
385	1	1	1
387	387	387	152
388	388	1	29
390	111	111	1
392	392	1	1
393	1	1	356
395	395	395	354
396	396	1	224
398	187	187	1
402	402	402	1
404	404	404	1
405	78	1	1
407	1	1	96
408	1	1	338
409	74	74	1
411	411	411	1
412	74	74	162
416	1	1	1
418	15	1	1
420	1	1	1
421	19	19	1
422	1	1	1
423	423	423	1
424	424	1	396
425	425	111	263
432	7	7	7
433	433	1	1
435	8	1	1
442	442	442	219
444	444	444	307
448	448	448	277
449	19	19	103
451	451	451	1
452	452	452	228
454	454	17	216
455	256	256	256
459	459	459	237
460	460	460	111
461	8	1	1
462	462	462	359
464	464	464	1
465	465	465	210
467	467	21	255
468	468	468	396
469	469	469	452
470	470	470	404
471	25	25	25
472	472	472	1
473	473	473	467
474	1	1	408
476	47	1	375
478	111	111	233
481	481	481	11
482	111	111	1
483	1	1	1
484	62	1	1
486	116	116	116
488	488	488	1
490	163	163	1
491	19	19	103
492	492	1	147
493	36	12	1
494	494	494	310
495	495	495	1
498	1	1	375
499	1	1	405
500	500	17	216
502	188	188	1
504	504	504	1
505	1	1	127
507	1	1	1
508	508	1	322
509	509	509	166
512	57	1	507
515	515	515	395
517	429	429	1
520	520	1	277
522	522	93	93
523	2093	111	1
524	524	13	1
527	113	17	500
528	528	528	349
529	529	529	66
530	530	1	1
531	531	531	1
533	433	1	1
534	1	1	1
535	74	74	395
536	12	12	1
537	537	537	378
538	538	538	129
539	539	1	408
540	540	540	312
541	163	163	355
542	1	1	185
544	1	1	66
546	1	1	444
549	111	111	332
550	487	487	1
551	1	1	145
552	552	25	471
554	12	12	294
555	555	74	383
556	12	12	203
557	62	1	1
560	15	1	393
561	561	1	145
563	188	188	1
565	565	1	1
567	567	1	1
568	568	568	129
570	570	570	280
571	74	74	1
572	555	74	1
574	1	1	182
575	575	575	1
576	576	576	574
578	383	74	162
579	342	1	1
580	15	1	1
581	74	74	572
583	583	119	119
584	584	584	541
586	20	1	544
592	592	592	1
594	594	594	1
596	596	596	1
597	597	12	1
598	598	598	1
599	599	599	1
601	601	1	1
604	604	604	467
605	1	1	178
606	606	606	1
607	607	607	338
609	8	1	405
611	93	93	93
612	1	1	249
613	433	1	533
616	616	616	1
617	617	617	151
620	1	1	1
622	622	74	1
623	1	1	492
625	36	36	36
626	1	1	324
630	630	74	383
631	12	12	89
636	636	636	484
637	637	637	1
638	17	17	268
639	47	47	1
640	640	640	598
641	641	641	442
642	642	642	1
643	121	121	1
644	78	1	320
645	121	121	1
646	13	13	120
648	648	648	232
649	649	1	280
651	651	651	1
654	188	188	1
655	1088	254	254
656	656	656	1
657	657	1	1
658	658	658	1
659	459	1	281
660	8	1	1
661	661	74	395
662	74	74	581
663	1	1	376
665	665	665	1
666	666	666	1
668	121	121	645
669	669	1	1
670	57	1	144
671	400	400	1
672	15	1	1
673	673	673	152
674	1	1	1
676	1	1	1
680	188	188	563
681	1	1	147
682	682	682	1
683	864	1	1
685	685	685	567
686	686	686	520
688	1	1	462
690	307	1	1
691	691	1	574
692	1	1	669
694	694	694	1
695	1	1	468
697	1	1	1
698	7	7	432
699	699	699	1
701	701	186	1
702	111	111	390
703	1025	111	1
704	704	149	149
705	705	705	1
707	12	12	694
708	184	184	665
709	709	1	1
710	710	710	335
715	1	1	1
716	78	1	320
717	121	121	643
718	153	153	1
719	719	719	1
720	1	1	507
722	17	17	100
723	256	256	455
724	724	724	512
725	30	1	365
726	726	19	449
728	170	17	1
729	729	5	1
731	731	74	1
732	732	732	239
733	733	733	182
734	78	1	264
735	735	1	697
736	736	736	1
737	737	737	575
738	649	1	1
739	739	739	242
740	1	1	307
743	743	743	481
745	745	745	392
746	746	746	666
747	747	167	592
748	748	748	1
749	17	17	268
751	751	751	1
753	753	753	1
756	58	58	1
760	19	19	180
761	761	487	550
762	8	1	276
763	763	763	262
765	765	765	136
766	766	766	1
768	768	12	1
770	770	770	1
771	1	1	405
773	773	773	606
776	301	12	452
777	13	13	120
778	1	1	41
779	281	1	659
780	780	780	694
781	1	1	705
782	114	21	114
784	15	1	672
785	15	1	194
787	12	12	1
788	15	1	709
789	789	789	717
790	790	790	129
792	111	111	1
794	186	186	1
796	796	796	557
797	797	109	109
798	798	798	726
799	19	19	1
800	800	109	797
801	9	9	1
802	802	802	1
803	62	1	1
804	804	74	1
805	805	132	537
806	62	1	279
808	25	25	748
809	809	1	720
810	5	5	1
812	27	1	1
813	813	813	716
815	815	815	1
816	25	25	1
821	5	5	765
822	822	822	1
823	1025	111	1
824	824	824	1
825	1	1	1
827	148	148	1
828	62	1	580
829	829	829	623
830	149	111	425
832	832	832	166
833	11	11	746
834	834	834	537
837	612	1	422
838	233	233	233
840	840	840	495
841	841	841	234
842	842	842	830
843	36	12	1
844	844	149	704
846	846	846	1
849	849	849	816
852	852	852	1
854	114	21	1
855	2015	12	294
856	338	338	338
858	187	187	1
859	859	330	330
860	860	599	599
862	729	5	729
864	864	1	1
865	487	487	550
866	866	866	1
867	867	867	433
868	1	1	626
869	869	869	1
870	1	1	483
871	188	188	1
872	146	146	251
873	1025	111	390
875	111	111	1
876	62	1	803
877	1	1	1
879	7	7	432
880	307	1	697
881	169	169	169
882	169	169	169
883	332	111	332
885	1	1	243
886	258	258	1
887	887	22	1
888	78	1	320
889	889	132	834
892	36	12	707
894	894	894	194
895	895	895	169
896	1	1	193
899	12	12	1
901	47	47	47
902	902	74	1
903	903	36	36
904	904	904	29
906	12	12	536
907	1	1	468
908	908	908	1
909	78	1	644
911	116	116	486
912	13	13	736
914	1	1	705
916	737	737	737
917	27	1	280
918	1	1	709
919	395	395	395
921	921	921	842
922	1	1	685
923	923	1	1
925	925	925	442
926	15	1	864
928	1	1	1
929	929	929	1
930	111	111	702
932	74	74	571
933	933	933	824
934	934	1	185
935	935	935	822
937	937	1	195
938	528	1	243
939	939	939	1
940	1	1	185
941	941	941	482
943	129	129	129
945	276	1	1
946	111	111	482
947	739	1	739
949	129	129	538
950	950	22	887
951	951	1	880
952	1	1	725
954	1533	12	787
956	956	404	1
957	1	1	1
958	330	330	330
959	36	36	625
961	148	148	827
962	17	17	728
963	383	74	504
964	12	12	151
966	966	1	408
968	57	1	670
969	969	969	631
970	970	970	883
971	971	254	655
972	972	282	282
973	95	95	1
975	41	1	41
976	343	343	343
977	74	74	630
978	832	832	832
979	62	1	876
980	254	254	655
981	383	74	1
983	222	1	605
984	984	984	862
985	276	1	276
987	455	256	723
988	988	988	843
989	47	47	639
991	21	21	1
992	1	1	1
993	234	234	841
994	206	1	424
995	13	13	777
997	997	12	694
998	57	1	1
999	999	999	906
1001	1001	1001	35
1004	1	1	663
1006	1006	36	606
1007	8	1	1
1008	1008	1008	1
1009	1009	1009	338
1010	19	19	180
1012	210	210	210
1013	528	1	1
1015	1015	12	493
1016	400	400	671
1017	1017	1017	1
1018	1018	1018	36
1019	1019	1019	1
1020	8	1	243
1021	188	188	1
1022	1022	1	1
1024	1024	1024	277
1025	1025	111	1
1027	27	1	1
1029	1	1	1
1030	15	1	385
1031	1	1	781
1032	15	1	828
1033	1	1	65
1034	254	254	254
1036	1036	1	310
1038	1038	1038	1
1039	1039	21	1
1040	1	1	620
1041	1041	1041	1
1043	121	121	121
1045	1045	925	925
1046	1046	283	283
1047	1047	1047	1
1048	276	1	66
1049	95	95	973
1050	696	696	1
1051	475	475	751
1053	1053	1	644
1054	705	705	705
1055	1055	1	626
1056	165	1	1
1058	284	284	866
1061	1	1	880
1062	47	47	901
1063	1063	1063	1018
1064	297	1	1
1065	1	1	940
1066	1066	1066	129
1067	442	1	416
1068	1068	1068	604
1070	27	1	877
1071	8	1	303
1072	8	1	435
1073	15	1	784
1075	1075	111	921
1076	1	1	975
1078	74	74	731
1080	1080	1080	929
1081	1081	21	1039
1082	1082	1082	977
1084	41	1	975
1086	468	468	468
1087	705	705	705
1088	1088	254	1034
1089	13	13	912
1090	1090	1090	980
1091	187	187	858
1092	1092	1	740
1093	1093	1093	1
1094	1094	1094	870
1095	1095	1	1
1096	1096	1096	129
1097	316	316	1
1098	15	1	1
1099	1	1	951
1100	20	1	732
1101	222	1	222
1102	204	204	1
1104	1104	1104	866
1105	1105	187	398
1106	1106	186	658
1107	29	1	29
1108	1108	1	565
1109	1109	1109	681
1110	1	1	1
1111	1111	1111	641
1112	1112	1112	484
1113	1088	254	1088
1114	149	149	149
1115	1115	1115	322
1117	1117	1	1055
1118	1118	1118	242
1119	1119	1119	1
1120	1120	1120	1
1121	1121	1121	334
1122	41	1	1076
1123	1123	1123	842
1124	27	1	393
1125	322	322	1115
1127	1127	95	1049
1129	254	254	1090
1130	1130	1130	1108
1131	1131	1131	1125
1132	186	186	1106
1133	1133	1133	978
1135	21	21	991
1136	1136	1136	1
1137	1137	1137	1
1138	1138	1138	952
1139	1863	21	854
1140	12	12	1
1141	8	1	1
1142	1142	1142	1
1143	62	1	979
1144	1144	1144	779
1146	1	1	669
1147	859	330	859
1148	1148	1148	290
1149	35	1	1001
1150	1150	1150	1058
1153	1	1	94
1155	383	74	963
1156	322	322	1131
1160	8	1	1
1161	1161	111	921
1163	1163	1163	1036
1164	2159	206	1
1167	30	1	1146
1169	1	1	91
1171	19	19	726
1173	1173	1173	622
1174	1	1	1
1175	257	1	257
1176	459	1	459
1177	1177	1177	1
1178	1	1	1
1179	15	1	1
1180	132	132	805
1181	74	74	1
1182	15	1	672
1183	1	1	710
1184	1184	111	549
1185	129	129	568
1186	1	1	1178
1190	15	1	1
1193	1193	1193	1
1194	1	1	1007
1195	1	1	533
1197	15	1	1
1198	1198	1198	327
1200	1200	1	565
1201	1201	111	1
1202	1025	111	1025
1203	342	1	342
1204	400	400	1
1205	1	1	35
1206	1206	796	796
1207	528	1	528
1208	1	1	546
1209	1	1	1
1211	1211	1211	539
1212	281	1	779
1213	500	17	749
1216	1216	1216	29
1217	1217	1217	1
1218	1218	111	523
1221	1221	1221	802
1222	1222	1	1178
1224	1024	1024	1024
1225	74	74	622
1226	74	74	1078
1227	1227	1227	459
1228	1	1	626
1231	1231	1	1
1232	17	17	749
1233	15	1	1
1236	400	400	1
1237	1237	111	1
1239	15	1	393
1240	13	13	524
1241	1241	47	47
1242	281	1	1144
1243	15	1	926
1244	530	1	530
1245	1245	111	1
1246	1246	1246	1
1248	1248	186	701
1249	74	74	535
1251	1	1	1186
1252	1252	1252	1
1253	1253	1	1047
1254	17	17	268
1255	1255	1	182
1256	1256	1256	356
1258	1258	1258	999
1259	1	1	499
1260	737	737	737
1261	383	74	1
1262	8	1	1
1263	1263	1263	1
1264	1264	400	1016
1265	36	12	787
1267	1	1	663
1269	222	1	222
1271	1	1	1255
1272	599	599	599
1273	13	13	13
1274	1382	400	1264
1275	528	1	1013
1276	802	802	802
1277	1277	151	151
1278	387	387	387
1279	1	1	560
1280	1280	1280	1064
1282	78	1	888
1283	937	1	937
1284	36	12	954
1285	1285	187	1
1286	1286	1286	830
1287	696	696	1050
1288	8	1	1262
1289	1289	1289	507
1291	8	1	609
1294	1294	1294	881
1295	174	174	174
1296	1296	116	116
1297	111	111	1
1298	1298	1298	1163
1299	1299	1299	1
1300	1024	1024	1224
1301	1301	1301	528
1302	111	111	482
1303	13	13	120
1304	1304	1304	1259
1305	1	1	1098
1306	17	17	749
1307	149	111	1120
1308	8	1	224
1309	1309	1309	1
1310	332	111	823
1311	1	1	1
1313	47	47	989
1314	1	1	1
1315	859	330	859
1316	1316	1316	421
1317	149	149	1114
1318	711	711	1
1319	1	1	1253
1320	400	400	1264
1321	400	400	1
1322	1322	1322	1
1324	1	1	1
