PID	PGID	SID	PPID
1	1	1	0
2	2	2	1
3	3	3	2
5	5	5	1
9	9	9	1
10	1	1	1
14	14	14	9
18	18	18	5
21	21	21	1
23	587	1	1
25	25	25	1
28	28	28	1
31	31	31	1
32	32	1	1
34	34	34	1
39	39	39	1
43	1	1	1
44	44	4	1
47	47	47	1
51	51	51	1
54	54	14	14
55	127	4	1
56	56	56	25
58	58	58	1
68	68	68	1
71	10	1	23
76	76	76	68
80	80	80	1
81	81	81	1
86	86	86	34
89	1	1	1
90	90	90	1
91	91	91	28
92	96	1	1
93	93	93	1
94	94	1	89
99	683	1	1
102	10	1	23
105	105	105	1
106	5	1	1
108	108	108	58
110	110	14	1
115	115	115	1
118	5	1	1
120	39	39	1
121	3	3	1
122	122	3	1
123	123	123	1
124	124	1	123
127	127	4	1
128	128	128	31
129	129	129	44
134	3	3	1
136	1	1	1
138	138	1	1
139	139	139	56
141	141	1	1
143	143	143	31
145	145	145	1
146	146	146	99
147	147	147	1
148	32	1	1
149	149	149	141
155	155	155	23
159	159	159	1
162	162	162	18
164	14	14	110
169	169	169	1
170	170	14	1
171	171	171	9
175	175	175	81
176	3	3	1
178	178	178	1
181	181	181	5
183	183	183	1
186	186	186	2
191	9	9	1
194	194	194	1
195	195	4	44
198	198	1	1
201	201	201	1
202	202	202	1
210	210	210	1
211	347	39	1
213	34	34	86
215	215	1	1
217	85	85	1
220	220	220	122
221	221	221	34
222	222	222	1
227	227	227	1
229	1	1	1
230	230	230	1
231	231	145	1
232	4	4	44
234	31	31	1
235	235	235	108
238	9	9	9
239	239	239	58
240	240	3	183
242	242	242	123
243	243	243	51
244	1845	9	9
245	245	245	169
248	248	248	127
251	251	251	232
252	252	252	1
253	253	253	1
255	2262	1	1
257	4	4	129
258	258	1	99
259	259	259	1
260	260	260	1
261	68	68	1
264	1	1	1
270	270	270	1
272	272	4	1
273	1	1	1
274	274	274	147
276	4	4	272
278	278	1	1
282	282	282	1
283	1	1	1
284	284	284	118
286	286	286	1
288	288	288	1
291	291	291	181
292	292	292	1
293	293	293	1
294	294	3	220
296	296	296	110
298	298	298	1
299	299	299	102
300	300	3	1
304	531	1	1
305	305	305	10
307	307	307	155
311	311	311	1
313	313	313	149
314	190	190	1
315	315	315	1
318	318	318	1
321	321	321	213
322	76	68	252
323	323	323	1
324	1555	108	235
325	325	325	1
326	326	31	143
327	327	327	18
329	329	329	1
332	1359	1	291
333	333	1	298
336	1	1	222
339	339	339	1
341	1	1	1
342	14	14	1
343	420	1	1
344	344	344	105
346	3	3	28
347	347	347	1
348	96	1	169
350	350	350	313
351	351	151	1
353	177	9	1
355	355	1	1
357	357	357	128
358	358	358	1
359	359	1	1
360	4	4	227
364	364	364	146
365	365	365	332
366	1	1	264
369	1	1	260
370	370	370	1
371	371	371	1
372	372	372	1
375	375	1	278
379	76	68	252
380	380	380	1
381	1	1	32
385	531	1	1
386	386	39	1
387	387	387	299
389	389	389	175
392	392	392	1
393	3	3	346
394	3	3	47
397	397	397	1
398	398	76	76
399	399	399	1
403	1	1	1
405	405	405	186
406	37	37	1
408	90	90	90
409	4	4	276
412	412	412	1
413	413	413	1
414	414	414	129
415	355	1	106
416	416	1	341
419	419	419	1
420	420	1	23
421	421	421	1
422	1	1	118
423	423	423	380
424	424	424	90
427	80	80	80
428	428	428	253
430	430	430	421
431	431	39	1
432	68	68	1
433	433	433	272
437	437	437	213
438	278	1	375
439	1	1	1
442	442	442	1
444	278	1	332
445	8	1	1
447	447	447	259
449	449	449	1
452	452	452	245
455	31	31	1
457	457	1	284
459	459	459	1
460	460	460	264
461	1839	68	432
462	1	1	81
464	1	1	1
467	467	467	1
469	469	9	1
471	34	34	34
472	14	14	1
473	473	4	414
475	475	475	121
477	477	477	347
478	478	478	244
479	479	479	1
481	481	481	292
482	482	482	1
483	483	4	276
484	484	484	110
485	1	1	1
490	490	490	94
491	151	151	1
492	492	492	243
496	496	39	1
498	498	498	71
500	456	190	1
501	1	1	1
505	196	12	1
506	1	1	413
507	507	507	481
508	10	1	148
512	512	1	1
514	86	34	86
515	515	145	1
516	516	516	1
518	1	1	1
521	1	1	1
524	524	14	1
527	527	527	44
528	528	528	1
529	529	529	278
530	530	3	393
532	230	230	230
535	4	4	414
538	96	1	336
539	539	539	217
541	1	1	485
542	1	1	1
544	34	34	221
546	546	39	347
548	548	548	243
549	1875	31	234
556	556	277	1
557	31	31	455
558	1	1	264
562	3	3	346
564	10	1	1
565	565	1	541
566	566	566	419
569	949	40	1
570	570	570	339
571	571	571	538
572	572	572	298
574	39	39	1
575	96	1	222
576	177	9	1
577	1313	1	307
578	578	578	1
579	579	579	10
582	14	14	1
583	583	583	242
584	61	61	1
586	586	586	1
587	587	1	298
588	68	68	1
589	25	3	1
591	166	3	1
592	592	592	570
593	593	593	115
594	594	594	121
595	595	1	1
599	92	1	341
600	1	1	1
601	601	601	1
602	602	602	447
603	1115	1	222
604	604	604	529
606	606	14	1
607	607	607	123
612	58	58	58
614	614	614	1
617	1	1	1
619	619	1	1
620	183	183	183
621	621	621	76
622	1	1	541
623	623	4	535
627	195	4	232
629	1	1	1
632	632	632	276
633	579	579	579
634	634	634	118
635	3	3	592
636	636	636	592
638	638	638	479
639	5	1	155
641	108	108	108
642	642	642	108
643	1715	3	475
645	364	364	1
646	646	85	1
647	647	647	1
648	648	648	1
650	650	650	1
651	10	1	1
652	14	14	1
655	655	655	1
658	658	658	1
659	659	659	546
660	3	3	1
662	662	157	1
663	10	1	215
664	664	664	313
665	332	1	298
666	666	666	604
667	667	667	1
668	302	9	1
669	669	669	1
672	3	3	339
673	673	85	1
674	674	674	424
675	96	1	222
676	676	105	105
677	677	677	1
680	680	680	264
681	681	681	521
683	869	1	258
685	85	85	1
686	68	68	379
688	688	688	230
693	693	693	603
694	694	694	1
701	3	3	643
707	1	1	397
709	709	709	521
710	203	117	647
712	1237	175	175
713	713	713	538
715	715	715	1
717	717	717	694
718	718	718	558
720	293	293	293
721	1	1	355
723	723	1	1
726	68	68	1
727	47	47	47
728	728	728	1
730	195	4	473
731	731	731	645
732	732	732	229
733	14	14	164
734	734	734	231
737	190	190	1
738	2864	1	305
740	740	740	120
742	742	742	1
743	118	1	457
745	745	745	202
746	746	746	1
749	1	1	32
